Ensembl ID	Codelink ID
ENSG00000207811	GE540793
ENSG00000207811	PH_hs_0017388
ENSG00000207817	PH_hs_0039790
ENSG00000207835	PH_hs_0044949
ENSG00000207844	GE501643
ENSG00000207844	GE79057
ENSG00000207857	GE79057
ENSG00000207925	GE489347
ENSG00000207939	GE870119
ENSG00000207987	GE489347
ENSG00000207991	PH_hs_0015485
ENSG00000207992	GE489347
ENSG00000208016	GE489347
ENSG00000208036	GE57265
ENSG00000208037	GE701810
ENSG00000208038	GE762301
ENSG00000208313	GE85499
ENSG00000208317	GE85499
ENSG00000208772	GE86170
ENSG00000208797	PH_hs_0029871
ENSG00000209582	GE57074
ENSG00000209645	PH_hs_0001373
ENSG00000209804	GE882800
ENSG00000210156	PH_hs_0036541
ENSG00000211445	GE81112
ENSG00000211445	PH_hs_0009848
ENSG00000211445	PH_hs_0018794
ENSG00000211448	GE61010
ENSG00000211448	PH_hs_0025465
ENSG00000211450	PH_hs_0042941
ENSG00000211451	PH_hs_0027401
ENSG00000211452	GE62112
ENSG00000211452	PH_hs_0013306
ENSG00000211454	PH_hs_0024313
ENSG00000211455	GE62841
ENSG00000211455	PH_hs_0010868
ENSG00000211456	GE53539
ENSG00000211456	PH_hs_0000594
ENSG00000211460	GE60038
ENSG00000211460	PH_hs_0004268
ENSG00000211517	GE53952
ENSG00000211519	PH_hs_0045395
ENSG00000211526	GE79057
ENSG00000211581	PH_hs_0029908
ENSG00000211584	GE82232
ENSG00000211584	PH_hs_0025701
ENSG00000211593	GE63030
ENSG00000211598	GE84575
ENSG00000211598	PH_hs_0046979
ENSG00000211643	GE88460
ENSG00000211644	GE849184
ENSG00000211658	PH_hs_0044947
ENSG00000211662	PH_hs_0044948
ENSG00000211664	PH_hs_0044949
ENSG00000211666	PH_hs_0044949
ENSG00000211669	PH_hs_0047039
ENSG00000211673	GE83699
ENSG00000211683	GE82127
ENSG00000211689	GE57917
ENSG00000211689	GE87228
ENSG00000211689	PH_hs_0036854
ENSG00000211694	GE84482
ENSG00000211695	PH_hs_0040178
ENSG00000211695	PH_hs_0047099
ENSG00000211697	GE84560
ENSG00000211699	GE84560
ENSG00000211707	GE534795
ENSG00000211707	PH_hs_0017792
ENSG00000211715	PH_hs_0047122
ENSG00000211734	PH_hs_0047109
ENSG00000211739	PH_hs_0047175
ENSG00000211746	GE85872
ENSG00000211747	PH_hs_0045000
ENSG00000211750	PH_hs_0045001
ENSG00000211778	GE516629
ENSG00000211778	PH_hs_0046960
ENSG00000211779	PH_hs_0046783
ENSG00000211780	PH_hs_0047080
ENSG00000211781	PH_hs_0046674
ENSG00000211791	PH_hs_0047143
ENSG00000211805	PH_hs_0047040
ENSG00000211815	PH_hs_0047011
ENSG00000211818	GE86358
ENSG00000211820	PH_hs_0047000
ENSG00000211830	PH_hs_0047176
ENSG00000211888	GE83912
ENSG00000211891	PH_hs_0044993
ENSG00000211892	PH_hs_0036470
ENSG00000211895	GE792819
ENSG00000211897	PH_hs_0036470
ENSG00000211899	GE522879
ENSG00000211931	GE63308
ENSG00000211933	GE691833
ENSG00000211935	GE84576
ENSG00000211936	GE781991
ENSG00000211937	PH_hs_0044994
ENSG00000211940	PH_hs_0045332
ENSG00000211942	GE612016
ENSG00000211950	PH_hs_0045310
ENSG00000211952	GE781991
ENSG00000211966	GE59834
ENSG00000211970	GE781991
ENSG00000211973	PH_hs_0044951
ENSG00000211978	GE59834
ENSG00000211978	PH_hs_0004659
ENSG00000211997	GE482118
ENSG00000212066	GE58957
ENSG00000212074	GE879801
ENSG00000212122	GE61186
ENSG00000212122	PH_hs_0016305
ENSG00000212123	GE737447
ENSG00000212123	PH_hs_0012367
ENSG00000212123	PH_hs_0035701
ENSG00000212124	GE470803
ENSG00000212124	PH_hs_0034927
ENSG00000212124	PH_hs_0044823
ENSG00000212126	GE469866
ENSG00000212126	PH_hs_0028589
ENSG00000212127	GE80060
ENSG00000212127	PH_hs_0022210
ENSG00000212128	GE82751
ENSG00000212128	PH_hs_0014069
ENSG00000212128	PH_hs_0034814
ENSG00000212163	GE82305
ENSG00000212197	GE663058
ENSG00000212228	PH_hs_0042655
ENSG00000212238	GE62394
ENSG00000212304	GE86485
ENSG00000212370	GE484652
ENSG00000212381	PH_hs_0023337
ENSG00000212452	GE88847
ENSG00000212464	GE55937
ENSG00000212487	PH_hs_0016435
ENSG00000212552	GE82305
ENSG00000212588	GE85984
ENSG00000212588	GE879725
ENSG00000212588	PH_hs_0039153
ENSG00000212618	GE726820
ENSG00000212643	GE57231
ENSG00000212643	PH_hs_0034856
ENSG00000212657	PH_hs_0026417
ENSG00000212659	GE545565
ENSG00000212663	PH_hs_0021234
ENSG00000212670	GE80758
ENSG00000212694	GE799961
ENSG00000212694	GE88113
ENSG00000212694	PH_hs_0027013
ENSG00000212694	PH_hs_0035101
ENSG00000212695	GE79924
ENSG00000212710	PH_hs_0019309
ENSG00000212712	PH_hs_0042166
ENSG00000212717	PH_hs_0043988
ENSG00000212719	GE779639
ENSG00000212719	GE784266
ENSG00000212719	PH_hs_0032519
ENSG00000212721	GE558311
ENSG00000212721	PH_hs_0032602
ENSG00000212722	GE788416
ENSG00000212722	PH_hs_0037082
ENSG00000212724	PH_hs_0037497
ENSG00000212725	PH_hs_0037085
ENSG00000212734	GE906601
ENSG00000212734	PH_hs_0032371
ENSG00000212743	GE489613
ENSG00000212743	PH_hs_0008741
ENSG00000212747	PH_hs_0043989
ENSG00000212766	GE478330
ENSG00000212766	PH_hs_0010568
ENSG00000212768	GE58554
ENSG00000212768	PH_hs_0047146
ENSG00000212802	GE79914
ENSG00000212829	GE80976
ENSG00000212855	GE54032
ENSG00000212856	GE54032
ENSG00000212864	GE83228
ENSG00000212864	PH_hs_0028641
ENSG00000212864	PH_hs_0031044
ENSG00000212866	GE81494
ENSG00000212866	PH_hs_0014155
ENSG00000212899	GE722429
ENSG00000212899	PH_hs_0015811
ENSG00000212900	GE83290
ENSG00000212900	PH_hs_0015812
ENSG00000212901	GE83289
ENSG00000212901	PH_hs_0034888
ENSG00000212916	GE53941
ENSG00000212916	GE563805
ENSG00000212916	PH_hs_0009756
ENSG00000212916	PH_hs_0049174
ENSG00000212928	PH_hs_0047188
ENSG00000212932	GE848198
ENSG00000212933	PH_hs_0044875
ENSG00000212938	PH_hs_0030511
ENSG00000212938	PH_hs_0045641
ENSG00000212939	PH_hs_0034444
ENSG00000212950	PH_hs_0046683
ENSG00000212961	GE576766
ENSG00000212978	GE87354
ENSG00000212978	PH_hs_0013323
ENSG00000212993	GE511176
ENSG00000212993	PH_hs_0032318
ENSG00000212994	GE80976
ENSG00000212998	GE555851
ENSG00000212998	PH_hs_0042942
ENSG00000213002	PH_hs_0047151
ENSG00000213005	GE82577
ENSG00000213005	PH_hs_0030777
ENSG00000213005	PH_hs_0034496
ENSG00000213013	GE547157
ENSG00000213013	PH_hs_0033980
ENSG00000213015	GE58698
ENSG00000213015	PH_hs_0005174
ENSG00000213020	GE83210
ENSG00000213020	PH_hs_0038969
ENSG00000213022	GE895735
ENSG00000213022	PH_hs_0026230
ENSG00000213023	GE80596
ENSG00000213023	PH_hs_0027139
ENSG00000213024	GE56869
ENSG00000213024	GE81788
ENSG00000213024	PH_hs_0045346
ENSG00000213029	GE80410
ENSG00000213029	PH_hs_0026610
ENSG00000213029	PH_hs_0044933
ENSG00000213030	GE742535
ENSG00000213030	PH_hs_0039252
ENSG00000213032	GE79970
ENSG00000213033	GE63174
ENSG00000213035	GE732215
ENSG00000213036	GE59566
ENSG00000213036	PH_hs_0043398
ENSG00000213046	GE79868
ENSG00000213047	GE55350
ENSG00000213047	GE619561
ENSG00000213047	PH_hs_0005646
ENSG00000213047	PH_hs_0023934
ENSG00000213047	PH_hs_0032909
ENSG00000213049	GE559748
ENSG00000213049	GE576766
ENSG00000213055	GE79016
ENSG00000213057	PH_hs_0035034
ENSG00000213058	GE80130
ENSG00000213062	GE579616
ENSG00000213063	GE488278
ENSG00000213064	GE56114
ENSG00000213064	PH_hs_0043441
ENSG00000213066	GE81714
ENSG00000213066	PH_hs_0029341
ENSG00000213070	GE531442
ENSG00000213071	GE59666
ENSG00000213071	GE82838
ENSG00000213071	PH_hs_0015026
ENSG00000213071	PH_hs_0045167
ENSG00000213075	GE572189
ENSG00000213075	PH_hs_0036612
ENSG00000213077	GE84451
ENSG00000213077	PH_hs_0035128
ENSG00000213079	GE63054
ENSG00000213079	PH_hs_0026677
ENSG00000213080	GE54015
ENSG00000213080	PH_hs_0030382
ENSG00000213082	GE79610
ENSG00000213085	GE58488
ENSG00000213085	PH_hs_0009609
ENSG00000213088	GE56119
ENSG00000213088	GE81104
ENSG00000213088	PH_hs_0000025
ENSG00000213088	PH_hs_0026955
ENSG00000213089	GE88198
ENSG00000213092	GE59009
ENSG00000213092	PH_hs_0028926
ENSG00000213092	PH_hs_0045340
ENSG00000213092	PH_hs_0045572
ENSG00000213096	GE61046
ENSG00000213096	PH_hs_0030215
ENSG00000213096	PH_hs_0040053
ENSG00000213104	GE500484
ENSG00000213108	GE87580
ENSG00000213113	GE82489
ENSG00000213115	GE87829
ENSG00000213123	GE589286
ENSG00000213123	GE81465
ENSG00000213123	GE87096
ENSG00000213123	GE87097
ENSG00000213123	PH_hs_0042943
ENSG00000213132	GE733412
ENSG00000213132	PH_hs_0044976
ENSG00000213132	PH_hs_0046681
ENSG00000213133	GE79610
ENSG00000213139	GE56599
ENSG00000213139	PH_hs_0012828
ENSG00000213139	PH_hs_0024261
ENSG00000213139	PH_hs_0032979
ENSG00000213145	GE58909
ENSG00000213145	GE63175
ENSG00000213145	PH_hs_0019783
ENSG00000213160	GE87908
ENSG00000213160	PH_hs_0031622
ENSG00000213165	GE547769
ENSG00000213171	GE542337
ENSG00000213171	GE796591
ENSG00000213171	GE900461
ENSG00000213171	PH_hs_0032243
ENSG00000213171	PH_hs_0034663
ENSG00000213178	GE86039
ENSG00000213180	GE508336
ENSG00000213183	GE558282
ENSG00000213184	GE61854
ENSG00000213185	GE557499
ENSG00000213185	PH_hs_0042944
ENSG00000213186	PH_hs_0023091
ENSG00000213186	PH_hs_0044751
ENSG00000213188	GE505551
ENSG00000213188	PH_hs_0036214
ENSG00000213189	GE87580
ENSG00000213190	GE58968
ENSG00000213190	PH_hs_0004376
ENSG00000213194	PH_hs_0044914
ENSG00000213199	GE53243
ENSG00000213203	GE532627
ENSG00000213203	GE679833
ENSG00000213203	PH_hs_0009744
ENSG00000213204	GE537316
ENSG00000213204	GE62086
ENSG00000213204	PH_hs_0027717
ENSG00000213204	PH_hs_0031366
ENSG00000213204	PH_hs_0047414
ENSG00000213209	GE82120
ENSG00000213210	GE80564
ENSG00000213211	GE79057
ENSG00000213213	GE498144
ENSG00000213213	GE83566
ENSG00000213214	PH_hs_0042945
ENSG00000213214	PH_hs_0046430
ENSG00000213215	GE81791
ENSG00000213215	PH_hs_0044797
ENSG00000213218	GE57462
ENSG00000213218	GE57488
ENSG00000213221	PH_hs_0044810
ENSG00000213222	GE54376
ENSG00000213228	PH_hs_0045668
ENSG00000213231	GE53509
ENSG00000213231	GE80670
ENSG00000213231	PH_hs_0026902
ENSG00000213235	GE79868
ENSG00000213240	GE55645
ENSG00000213240	GE61736
ENSG00000213240	PH_hs_0044782
ENSG00000213246	GE59172
ENSG00000213246	PH_hs_0004565
ENSG00000213250	PH_hs_0025691
ENSG00000213250	PH_hs_0033429
ENSG00000213252	GE86189
ENSG00000213252	PH_hs_0034815
ENSG00000213253	PH_hs_0033976
ENSG00000213261	GE79016
ENSG00000213264	GE62623
ENSG00000213265	GE83681
ENSG00000213265	PH_hs_0008619
ENSG00000213275	GE82581
ENSG00000213280	GE580734
ENSG00000213280	PH_hs_0030063
ENSG00000213281	GE79523
ENSG00000213281	PH_hs_0004114
ENSG00000213281	PH_hs_0013620
ENSG00000213287	GE80297
ENSG00000213296	GE532659
ENSG00000213296	PH_hs_0030566
ENSG00000213297	GE56344
ENSG00000213297	GE742677
ENSG00000213297	PH_hs_0023312
ENSG00000213297	PH_hs_0026892
ENSG00000213297	PH_hs_0034360
ENSG00000213297	PH_hs_0040694
ENSG00000213300	GE85836
ENSG00000213305	PH_hs_0033773
ENSG00000213312	PH_hs_0035172
ENSG00000213315	PH_hs_0029574
ENSG00000213316	GE80456
ENSG00000213326	GE79310
ENSG00000213337	GE54912
ENSG00000213337	GE82131
ENSG00000213337	PH_hs_0022740
ENSG00000213337	PH_hs_0030272
ENSG00000213338	GE81054
ENSG00000213339	GE62067
ENSG00000213339	PH_hs_0016091
ENSG00000213341	GE62511
ENSG00000213341	GE63120
ENSG00000213341	GE81000
ENSG00000213341	PH_hs_0011697
ENSG00000213343	PH_hs_0038942
ENSG00000213347	GE61930
ENSG00000213347	GE79889
ENSG00000213347	GE88141
ENSG00000213347	PH_hs_0001503
ENSG00000213347	PH_hs_0025872
ENSG00000213347	PH_hs_0031029
ENSG00000213347	PH_hs_0038655
ENSG00000213347	PH_hs_0040619
ENSG00000213352	GE80009
ENSG00000213361	GE58607
ENSG00000213362	GE81103
ENSG00000213366	PH_hs_0032460
ENSG00000213366	PH_hs_0045403
ENSG00000213370	GE80197
ENSG00000213371	GE56871
ENSG00000213373	GE580702
ENSG00000213373	PH_hs_0020072
ENSG00000213380	GE62896
ENSG00000213380	PH_hs_0031711
ENSG00000213383	GE80789
ENSG00000213386	GE543678
ENSG00000213390	GE494841
ENSG00000213390	GE53312
ENSG00000213390	GE59439
ENSG00000213390	GE893151
ENSG00000213390	PH_hs_0004624
ENSG00000213390	PH_hs_0008038
ENSG00000213391	GE79383
ENSG00000213394	GE80131
ENSG00000213397	GE60217
ENSG00000213397	GE85053
ENSG00000213398	GE79173
ENSG00000213398	PH_hs_0001040
ENSG00000213398	PH_hs_0024416
ENSG00000213399	PH_hs_0033920
ENSG00000213401	GE81497
ENSG00000213402	GE60191
ENSG00000213402	PH_hs_0000629
ENSG00000213402	PH_hs_0009399
ENSG00000213406	PH_hs_0049489
ENSG00000213412	GE559748
ENSG00000213412	GE898157
ENSG00000213413	GE82786
ENSG00000213416	GE558311
ENSG00000213416	GE80759
ENSG00000213416	PH_hs_0015809
ENSG00000213417	GE517539
ENSG00000213417	PH_hs_0026930
ENSG00000213420	GE480275
ENSG00000213420	PH_hs_0012283
ENSG00000213423	GE82063
ENSG00000213424	PH_hs_0018045
ENSG00000213424	PH_hs_0021978
ENSG00000213424	PH_hs_0044753
ENSG00000213430	GE55300
ENSG00000213430	PH_hs_0043793
ENSG00000213433	PH_hs_0034116
ENSG00000213434	GE54561
ENSG00000213442	GE79924
ENSG00000213442	PH_hs_0039346
ENSG00000213443	GE500484
ENSG00000213445	GE81674
ENSG00000213445	PH_hs_0027562
ENSG00000213448	GE80974
ENSG00000213452	GE59725
ENSG00000213453	PH_hs_0049594
ENSG00000213455	GE79899
ENSG00000213461	GE80564
ENSG00000213462	GE723540
ENSG00000213462	PH_hs_0028629
ENSG00000213462	PH_hs_0045656
ENSG00000213463	GE56028
ENSG00000213463	PH_hs_0025913
ENSG00000213463	PH_hs_0038260
ENSG00000213463	PH_hs_0048504
ENSG00000213465	GE57629
ENSG00000213465	PH_hs_0044832
ENSG00000213468	GE572702
ENSG00000213468	PH_hs_0018939
ENSG00000213470	GE572189
ENSG00000213471	PH_hs_0034284
ENSG00000213471	PH_hs_0036204
ENSG00000213478	PH_hs_0034988
ENSG00000213483	GE471866
ENSG00000213492	GE61200
ENSG00000213494	GE58324
ENSG00000213494	PH_hs_0049665
ENSG00000213500	GE61683
ENSG00000213512	PH_hs_0034756
ENSG00000213513	GE616285
ENSG00000213514	GE537992
ENSG00000213516	GE538226
ENSG00000213516	GE60373
ENSG00000213516	GE86624
ENSG00000213516	PH_hs_0045331
ENSG00000213523	PH_hs_0023781
ENSG00000213523	PH_hs_0037105
ENSG00000213533	PH_hs_0032926
ENSG00000213533	PH_hs_0036143
ENSG00000213533	PH_hs_0043172
ENSG00000213538	GE80061
ENSG00000213538	PH_hs_0033663
ENSG00000213539	GE57491
ENSG00000213547	GE564113
ENSG00000213551	GE87561
ENSG00000213551	PH_hs_0030029
ENSG00000213557	GE480710
ENSG00000213563	PH_hs_0035084
ENSG00000213569	GE571252
ENSG00000213578	GE56935
ENSG00000213578	PH_hs_0042946
ENSG00000213585	GE57563
ENSG00000213585	PH_hs_0030040
ENSG00000213588	GE56924
ENSG00000213588	PH_hs_0033014
ENSG00000213593	GE61307
ENSG00000213593	PH_hs_0014413
ENSG00000213593	PH_hs_0040387
ENSG00000213598	GE572189
ENSG00000213599	GE59234
ENSG00000213601	GE79057
ENSG00000213614	GE57507
ENSG00000213614	GE79844
ENSG00000213614	PH_hs_0019542
ENSG00000213614	PH_hs_0033214
ENSG00000213619	GE54598
ENSG00000213619	PH_hs_0019882
ENSG00000213619	PH_hs_0035948
ENSG00000213621	GE80131
ENSG00000213621	PH_hs_0029924
ENSG00000213625	GE60300
ENSG00000213625	GE88626
ENSG00000213625	PH_hs_0044868
ENSG00000213626	GE87058
ENSG00000213626	PH_hs_0003682
ENSG00000213630	GE777113
ENSG00000213638	GE474392
ENSG00000213639	GE60066
ENSG00000213639	PH_hs_0001870
ENSG00000213639	PH_hs_0045174
ENSG00000213643	PH_hs_0035079
ENSG00000213648	GE59234
ENSG00000213654	GE62056
ENSG00000213654	PH_hs_0014959
ENSG00000213654	PH_hs_0025474
ENSG00000213658	GE55241
ENSG00000213658	GE81922
ENSG00000213658	PH_hs_0026523
ENSG00000213658	PH_hs_0034136
ENSG00000213672	GE54941
ENSG00000213672	PH_hs_0029063
ENSG00000213672	PH_hs_0035512
ENSG00000213676	GE60199
ENSG00000213676	PH_hs_0031185
ENSG00000213683	GE59711
ENSG00000213688	GE80219
ENSG00000213689	GE55279
ENSG00000213689	GE88455
ENSG00000213689	PH_hs_0028079
ENSG00000213690	GE82318
ENSG00000213693	GE721094
ENSG00000213694	GE558774
ENSG00000213694	GE739172
ENSG00000213694	GE80361
ENSG00000213694	GE87306
ENSG00000213694	PH_hs_0030906
ENSG00000213694	PH_hs_0045401
ENSG00000213695	PH_hs_0034526
ENSG00000213699	GE55549
ENSG00000213699	PH_hs_0021989
ENSG00000213699	PH_hs_0044757
ENSG00000213707	GE519180
ENSG00000213708	GE87523
ENSG00000213713	GE60452
ENSG00000213714	GE559473
ENSG00000213714	PH_hs_0032506
ENSG00000213719	GE81003
ENSG00000213722	GE80870
ENSG00000213722	GE88823
ENSG00000213722	PH_hs_0013097
ENSG00000213727	GE82291
ENSG00000213736	PH_hs_0035213
ENSG00000213740	GE56341
ENSG00000213741	PH_hs_0045304
ENSG00000213741	PH_hs_0045560
ENSG00000213742	PH_hs_0036102
ENSG00000213744	GE580734
ENSG00000213747	GE805313
ENSG00000213753	GE848198
ENSG00000213753	GE85689
ENSG00000213753	PH_hs_0042947
ENSG00000213755	GE488278
ENSG00000213757	GE79078
ENSG00000213757	PH_hs_0045367
ENSG00000213759	GE54138
ENSG00000213759	PH_hs_0049538
ENSG00000213760	GE87270
ENSG00000213760	PH_hs_0013219
ENSG00000213762	GE79588
ENSG00000213762	GE88050
ENSG00000213762	PH_hs_0027484
ENSG00000213772	GE79041
ENSG00000213774	GE54070
ENSG00000213780	GE62278
ENSG00000213780	PH_hs_0005706
ENSG00000213780	PH_hs_0031484
ENSG00000213782	GE61577
ENSG00000213782	PH_hs_0014734
ENSG00000213785	GE57522
ENSG00000213786	GE55516
ENSG00000213790	GE79863
ENSG00000213799	GE870132
ENSG00000213799	PH_hs_0046221
ENSG00000213799	PH_hs_0049505
ENSG00000213801	GE471298
ENSG00000213809	GE81744
ENSG00000213809	PH_hs_0033086
ENSG00000213822	GE860719
ENSG00000213822	PH_hs_0042948
ENSG00000213825	GE58127
ENSG00000213849	GE572189
ENSG00000213853	GE59224
ENSG00000213853	PH_hs_0026666
ENSG00000213853	PH_hs_0047754
ENSG00000213856	GE57563
ENSG00000213859	GE85446
ENSG00000213859	PH_hs_0033453
ENSG00000213859	PH_hs_0042311
ENSG00000213860	GE80973
ENSG00000213860	PH_hs_0029970
ENSG00000213860	PH_hs_0033032
ENSG00000213860	PH_hs_0038942
ENSG00000213862	GE79244
ENSG00000213864	GE79016
ENSG00000213865	GE56027
ENSG00000213865	PH_hs_0025905
ENSG00000213866	GE57491
ENSG00000213866	PH_hs_0043257
ENSG00000213871	GE82059
ENSG00000213875	GE539167
ENSG00000213880	GE79244
ENSG00000213881	GE500484
ENSG00000213881	GE79895
ENSG00000213885	GE81797
ENSG00000213886	GE80384
ENSG00000213886	PH_hs_0044920
ENSG00000213888	GE572630
ENSG00000213888	PH_hs_0043946
ENSG00000213889	GE545118
ENSG00000213889	GE697589
ENSG00000213889	PH_hs_0012444
ENSG00000213891	GE56062
ENSG00000213892	PH_hs_0033885
ENSG00000213896	GE572189
ENSG00000213901	GE651441
ENSG00000213901	GE850318
ENSG00000213901	GE87368
ENSG00000213901	GE88775
ENSG00000213901	PH_hs_0008713
ENSG00000213901	PH_hs_0043991
ENSG00000213903	GE57436
ENSG00000213903	PH_hs_0026017
ENSG00000213903	PH_hs_0046112
ENSG00000213904	PH_hs_0046652
ENSG00000213906	GE82481
ENSG00000213906	PH_hs_0037920
ENSG00000213906	PH_hs_0046112
ENSG00000213918	GE57979
ENSG00000213918	PH_hs_0028436
ENSG00000213918	PH_hs_0033398
ENSG00000213918	PH_hs_0042017
ENSG00000213920	GE717845
ENSG00000213920	PH_hs_0012429
ENSG00000213921	PH_hs_0033798
ENSG00000213922	PH_hs_0043992
ENSG00000213923	GE53668
ENSG00000213923	GE58515
ENSG00000213923	GE84513
ENSG00000213923	GE86394
ENSG00000213923	PH_hs_0028220
ENSG00000213925	GE79895
ENSG00000213926	PH_hs_0035234
ENSG00000213927	GE81666
ENSG00000213927	PH_hs_0012613
ENSG00000213928	GE58124
ENSG00000213928	PH_hs_0000231
ENSG00000213930	GE57998
ENSG00000213930	PH_hs_0043119
ENSG00000213931	GE61157
ENSG00000213931	PH_hs_0044922
ENSG00000213934	GE80901
ENSG00000213934	GE85907
ENSG00000213934	PH_hs_0029689
ENSG00000213937	GE55212
ENSG00000213937	PH_hs_0032551
ENSG00000213938	GE572817
ENSG00000213938	GE741175
ENSG00000213938	PH_hs_0033111
ENSG00000213942	GE572189
ENSG00000213943	GE501643
ENSG00000213946	GE57352
ENSG00000213949	GE59949
ENSG00000213949	GE900696
ENSG00000213949	PH_hs_0036014
ENSG00000213950	GE474419
ENSG00000213950	GE580734
ENSG00000213950	PH_hs_0030063
ENSG00000213956	GE79899
ENSG00000213963	PH_hs_0022755
ENSG00000213965	GE834789
ENSG00000213965	PH_hs_0032157
ENSG00000213971	PH_hs_0043993
ENSG00000213977	GE79004
ENSG00000213977	GE85953
ENSG00000213977	PH_hs_0001245
ENSG00000213977	PH_hs_0031003
ENSG00000213983	GE808689
ENSG00000213983	PH_hs_0002360
ENSG00000213983	PH_hs_0016624
ENSG00000213985	GE54067
ENSG00000213985	PH_hs_0034260
ENSG00000213988	GE582858
ENSG00000213988	GE80063
ENSG00000213993	PH_hs_0046663
ENSG00000213994	GE495060
ENSG00000213995	GE86955
ENSG00000213995	PH_hs_0000864
ENSG00000213996	PH_hs_0043442
ENSG00000213997	GE57505
ENSG00000213999	GE59888
ENSG00000213999	PH_hs_0027159
ENSG00000214000	GE804429
ENSG00000214012	GE501643
ENSG00000214012	GE79057
ENSG00000214013	PH_hs_0033444
ENSG00000214016	GE80131
ENSG00000214016	PH_hs_0029924
ENSG00000214016	PH_hs_0035860
ENSG00000214019	PH_hs_0029608
ENSG00000214019	PH_hs_0049625
ENSG00000214021	GE56376
ENSG00000214021	PH_hs_0041021
ENSG00000214021	PH_hs_0044299
ENSG00000214022	GE491136
ENSG00000214022	GE55283
ENSG00000214022	PH_hs_0031403
ENSG00000214026	GE80108
ENSG00000214026	PH_hs_0027046
ENSG00000214026	PH_hs_0042010
ENSG00000214029	PH_hs_0038793
ENSG00000214029	PH_hs_0048822
ENSG00000214039	GE748233
ENSG00000214039	PH_hs_0042949
ENSG00000214041	GE57505
ENSG00000214042	GE564810
ENSG00000214042	GE572319
ENSG00000214042	GE901451
ENSG00000214042	PH_hs_0032472
ENSG00000214043	PH_hs_0024740
ENSG00000214046	GE82802
ENSG00000214046	GE88571
ENSG00000214046	PH_hs_0024001
ENSG00000214049	GE488997
ENSG00000214049	GE85631
ENSG00000214049	PH_hs_0042950
ENSG00000214050	GE56002
ENSG00000214050	GE88021
ENSG00000214050	PH_hs_0002432
ENSG00000214050	PH_hs_0026654
ENSG00000214051	PH_hs_0032364
ENSG00000214063	GE54174
ENSG00000214063	PH_hs_0043994
ENSG00000214073	PH_hs_0038942
ENSG00000214076	GE553491
ENSG00000214076	PH_hs_0036691
ENSG00000214078	GE59492
ENSG00000214078	PH_hs_0043648
ENSG00000214081	GE83343
ENSG00000214081	PH_hs_0033991
ENSG00000214081	PH_hs_0037243
ENSG00000214087	PH_hs_0032598
ENSG00000214097	GE475915
ENSG00000214097	PH_hs_0019560
ENSG00000214100	GE539707
ENSG00000214102	GE904340
ENSG00000214102	PH_hs_0043443
ENSG00000214106	PH_hs_0043995
ENSG00000214106	PH_hs_0045441
ENSG00000214107	GE60523
ENSG00000214107	PH_hs_0004198
ENSG00000214107	PH_hs_0006242
ENSG00000214110	GE59637
ENSG00000214111	PH_hs_0042255
ENSG00000214112	GE902829
ENSG00000214112	PH_hs_0007936
ENSG00000214113	GE82538
ENSG00000214113	GE86630
ENSG00000214113	PH_hs_0044473
ENSG00000214114	GE58487
ENSG00000214114	GE78989
ENSG00000214114	PH_hs_0004516
ENSG00000214114	PH_hs_0033914
ENSG00000214117	GE900193
ENSG00000214117	PH_hs_0046805
ENSG00000214128	GE689214
ENSG00000214128	PH_hs_0022966
ENSG00000214135	GE574248
ENSG00000214140	GE612604
ENSG00000214145	GE542208
ENSG00000214145	PH_hs_0007380
ENSG00000214145	PH_hs_0031668
ENSG00000214146	GE517543
ENSG00000214160	GE60263
ENSG00000214160	PH_hs_0009235
ENSG00000214160	PH_hs_0044368
ENSG00000214167	GE61635
ENSG00000214174	GE568225
ENSG00000214174	PH_hs_0024561
ENSG00000214182	GE80278
ENSG00000214184	GE83470
ENSG00000214184	PH_hs_0039731
ENSG00000214188	GE533442
ENSG00000214188	GE879959
ENSG00000214188	PH_hs_0021625
ENSG00000214189	GE793334
ENSG00000214189	PH_hs_0031657
ENSG00000214190	GE545275
ENSG00000214193	GE85510
ENSG00000214193	PH_hs_0043996
ENSG00000214194	GE569946
ENSG00000214194	PH_hs_0035538
ENSG00000214195	GE61331
ENSG00000214198	PH_hs_0047133
ENSG00000214204	GE559748
ENSG00000214204	PH_hs_0029874
ENSG00000214207	GE79057
ENSG00000214211	GE500515
ENSG00000214212	GE576349
ENSG00000214212	PH_hs_0020962
ENSG00000214215	GE792982
ENSG00000214215	PH_hs_0016181
ENSG00000214216	PH_hs_0043997
ENSG00000214216	PH_hs_0045418
ENSG00000214216	PH_hs_0045564
ENSG00000214222	GE877488
ENSG00000214223	GE559748
ENSG00000214223	GE83213
ENSG00000214223	PH_hs_0036053
ENSG00000214226	GE553966
ENSG00000214226	PH_hs_0009135
ENSG00000214232	GE519992
ENSG00000214249	GE500515
ENSG00000214249	PH_hs_0037498
ENSG00000214253	GE58669
ENSG00000214253	PH_hs_0019795
ENSG00000214262	GE83504
ENSG00000214262	PH_hs_0013082
ENSG00000214263	GE80131
ENSG00000214265	GE57513
ENSG00000214265	PH_hs_0003392
ENSG00000214265	PH_hs_0049610
ENSG00000214265	PH_hs_0049611
ENSG00000214266	GE58969
ENSG00000214269	GE57264
ENSG00000214272	PH_hs_0031679
ENSG00000214273	GE499237
