GeneID	Symbol
645227	LOC645227
645225	LOC645225
26140	TTLL3
26145	IRF2BP1
26146	TRAF3IP1
26147	PHF19
26148	C10orf12
26149	ZNF658
79827	ASAM
79825	CCDC48
79823	C2orf34
79822	ARHGAP28
79820	CATSPERB
79829	NAT11
79828	METTL8
2051	EPHB6
2050	EPHB4
2053	EPHX2
2052	EPHX1
2055	CLN8
2054	STX2
4828	NMB
2056	EPO
2059	EPS8
2058	EPRS
4824	NKX3-1
4825	NKX6-1
4820	NKTR
4821	NKX2-2
122011	CSNK1A1L
100129827	LOC100129827
222171	PRR15
440157	LOC440157
440153	OR11H12
63877	C10orf84
63876	PKNOX2
63875	MRPL17
63874	ABHD4
100131701	LOC100131701
168850	ZNF800
11238	CA5B
339685	LOC339685
100129174	RP11-90M2.3
284942	RPL23AP82
284948	SH2D6
11230	PRAF2
137695	TMEM68
5899	RALB
100128885	LOC100128885
100128884	LOC100128884
375337	LOC375337
645769	LOC645769
643085	LOC643085
339539	LOC339539
339535	LOC339535
51409	HEMK1
646227	hCG_18385
642938	C10orf141
642934	LOC642934
340371	NRBP2
643339	LOC643339
643338	C15orf62
643332	LOC643332
643330	LOC643330
442572	LOC442572
442578	STAG3L3
642681	LOC642681
170591	S100Z
124602	KIF19
441005	LOC441005
441009	LOC441009
6688	SPI1
6689	SPIB
6683	SPAST
6687	SPG7
201965	RWDD4A
6356	CCL11
6357	CCL13
6354	CCL7
6355	CCL8
6352	CCL5
85026	C9orf37
2277	FIGF
6351	CCL4
286451	YIPF6
85027	MST150
6358	CCL14
6359	CCL15
10169	SERF2
10168	ZNF197
10166	SLC25A15
10165	SLC25A13
10164	CHST4
10163	WASF2
10162	LPCAT3
10161	P2RY5
10160	FARP1
285220	EPHA6
285224	LOC285224
1609	DGKQ
1608	DGKG
84253	GARNL3
84254	CAMKK1
84255	SLC37A3
84256	FLYWCH1
1601	DAB2
1600	DAB1
1603	DAD1
1602	DACH1
1605	DAG1
1604	CD55
1607	DGKB
1606	DGKA
388588	LOC388588
728468	LOC728468
317671	RFESD
728461	CSAG2
388581	FAM132A
388585	HES5
5476	CTSA
5475	PPEF1
207063	DHRSX
5473	PPBP
285489	DOK7
5471	PPAT
5478	PPIA
5479	PPIB
246119	TTTY10
284578	LOC284578
284570	LOC284570
284573	C1orf157
284576	LOC284576
254879	OR2T6
29124	LGALS13
2618	GART
284680	C1orf111
284688	RP11-297H3.4
29901	SAC3D1
29903	CCDC106
29902	C12orf24
83707	TRPT1
83706	FERMT3
29907	SNX15
29906	ST8SIA5
29909	GPR171
319100	TAAR6
319101	KRT73
319103	SNORD8
729739	LOC729739
195828	ZNF367
195827	C9orf21
25894	PLEKHG4
10020	GNE
10021	HCN4
7549	ZNF2
7541	ZFP161
7542	ZFPL1
7543	ZFX
7544	ZFY
7545	ZIC1
7546	ZIC2
7547	ZIC3
4004	LMO1
150291	C22orf27
150290	DUSP18
150297	C22orf42
10998	SLC27A5
10999	SLC27A4
10994	ILVBL
10992	SF3B2
10993	SDS
10990	LILRB5
10991	SLC38A3
100132006	LOC100132006
100132004	LOC100132004
100132005	LOC100132005
100132000	LOC100132000
119548	PNLIPRP3
2213	FCGR2B
2212	FCGR2A
2210	FCGR1B
2217	FCGRT
2215	FCGR3B
2214	FCGR3A
2219	FCN1
2218	FKTN
387640	C10orf140
387642	C10orf115
387644	C10orf51
387646	LOC387646
387647	LOC387647
9429	ABCG2
9421	HAND1
9420	CYP7B1
9423	NTN1
9422	ZNF264
9425	CDYL
9424	KCNK6
9427	ECEL1
9426	CDY2A
60672	MIIP
60673	C12orf44
60674	GAS5
60675	PROK2
60676	PAPPA2
60677	BRUNOL6
153218	SPINK5L3
64319	FBRS
64318	NOC3L
100101116	LOC100101116
100101117	LOC100101117
100132911	DPH3B
100132916	FAM159B
677822	SNORA40
220416	LRRC63
9289	GPR56
9288	TAAR3
9284	NPIP
9287	TAAR2
728819	hCG_1645220
9283	GPR37L1
9282	MED14
677829	SNORA49
10206	TRIM13
10207	INADL
10204	NUTF2
10205	MPZL2
10202	DHRS2
10203	CALCRL
10200	MPHOSPH6
10201	NME6
10208	USPL1
10209	EIF1
149643	C1orf227
255352	C10orf93
149647	FAM71A
115106	HAUS1
2983	GUCY1B3
2982	GUCY1A3
2981	GUCA2B
2980	GUCA2A
2987	GUK1
2986	GUCY2F
2984	GUCY2C
158835	AWAT2
158830	CXorf65
158833	AWAT1
259291	TAS2R45
259290	TAS2R31
199800	LOC199800
22880	MORC2
65061	PFTK2
79611	ACSS3
79612	NARG1L
79613	TMCO7
79614	C5orf23
100132386	KRTAP4-9
438	ASMT
439	ASNA1
79618	HMBOX1
434	ASIP
435	ASL
432	ASGR1
433	ASGR2
430	ASCL2
92293	TMEM132C
92292	GLYATL1
92291	CAPN13
440738	MAP1LC3C
440737	RPL35P1
440730	TRIM67
440731	LOC440731
440733	LOC440733
145482	PTGR2
145483	FAM161B
55014	STX17
55015	PRPF39
730051	ZNF814
55017	C14orf119
55010	C12orf48
55011	PIH1D1
55012	PPP2R3C
730054	LOC730054
197320	ZNF778
197322	ACSF3
55018	C17orf73
55374	TMCO6
374378	GALNTL4
221613	HIST1H2AA
51384	WNT16
9100	USP10
27132	CPNE7
27133	KCNH5
27130	INVS
27131	SNX5
27136	MORC1
27134	TJP3
728361	LOC728361
389084	C2orf82
1050	CEBPA
5356	PLRG1
5355	PLP2
441120	LOC441120
1053	CEBPE
441124	LOC441124
5351	PLOD1
1057	CELP
26267	FBXO10
26266	SLC13A4
26261	FBXO24
56098	PCDHGC4
26263	FBXO22
26262	TSPAN17
56097	PCDHGC5
26269	FBXO8
26268	FBXO9
57325	CSRP2BP
57326	PBXIP1
376267	RAB15
3799	KIF5B
3798	KIF5A
3795	KHK
3797	KIF3C
3796	KIF2A
3791	KDR
3790	KCNS3
3792	KEL
2155	F7
134549	SHROOM1
4982	TNFRSF11B
2150	F2RL1
2151	F2RL2
2152	F3
2153	F5
138240	C9orf57
4988	OPRM1
2158	F9
2159	F10
646853	LOC646853
202459	OSTCL
202451	LOC202451
113444	C1orf212
403239	OR2T27
3249	HPN
3248	HPGD
440297	LOC440297
440296	LOC440296
440295	LOC440295
3242	HPD
3241	HPCAL1
3240	HP
285973	ATG9B
285972	LOC285972
285971	ZNF775
4879	NPPB
79871	RPAP2
83549	UCK1
83548	COG3
83544	DNAL1
83547	RILP
83546	RTBDN
83541	FAM110A
83540	NUF2
83543	AIF1L
10614	HEXIM1
112714	TUBA3E
100131137	BSPH1
100131131	UNQ9419
100131138	LOC100131138
643988	LOC643988
518	ATP5G3
202181	LOC202181
513	ATP5D
515	ATP5F1
514	ATP5E
517	ATP5G2
516	ATP5G1
6536	SLC6A9
6534	SLC6A7
6535	SLC6A8
6532	SLC6A4
6533	SLC6A6
6530	SLC6A2
6531	SLC6A3
6538	SLC6A11
6539	SLC6A12
399827	FLJ46300
100128927	ZBTB42
399823	FOXI2
399821	FLJ37035
401166	FLJ44896
401164	LOC401164
88455	ANKRD13A
338567	KCNK18
3113	HLA-DPA1
3112	HLA-DOB
84830	C6orf105
84832	ANKRD26L1
84833	USMG5
100129196	LOC100129196
84836	ABHD14B
84837	C14orf128
84838	ZNF496
84839	RAX2
4166	CHST6
4163	MCC
4162	MCAM
4161	MC5R
4160	MC4R
646074	POM121L10P
646071	LOC646071
4168	MCF2
342908	ZNF404
342909	ZNF284
8649	MAPKSP1
283579	C14orf178
8647	ABCB11
254240	BPIL2
125875	CLDND2
100134350	LOC100134350
81929	SEH1L
81928	CABLES2
81926	FAM108A1
80034	CSRNP3
80035	C15orf28
80036	TRPM3
80031	SEMA6D
80032	ZNF556
80039	FAM106A
205327	C2orf69
85009	MGC16025
200132	TCTEX1D1
85002	FAM86B1
85003	MGC2848
494197	SPANXN5
85001	MGC16275
163154	MGC24975
85007	AGXT2L2
85004	RERG
203447	NRK
7368	UGT8
7369	UMOD
7360	UGP2
7363	UGT2B4
7364	UGT2B7
7365	UGT2B10
7366	UGT2B15
7367	UGT2B17
54529	ASNSD1
255193	C19orf34
51128	SAR1B
54522	ANKRD16
54521	WDR44
27230	SERP1
140625	ACTRT2
388931	LOC388931
388939	C2orf71
51127	TRIM17
121642	ALKBH2
121643	FOXN4
51121	RPL26L1
284729	ESPNP
284723	SLC25A34
119369	NUDT9P1
728346	LOC728346
728344	LOC728344
728342	LOC728342
728343	NXF2B
728340	GTF2H2C
25826	SNORD82
100133961	LOC100133961
164312	LRRN4
1038	CDR1
1039	CDR2
1032	CDKN2D
1033	CDKN3
1030	CDKN2B
1031	CDKN2C
1036	CDO1
728690	hCG_1647286
728695	SPANXB1
730211	HSP90AA5P
11068	CYB561D2
730217	LOC730217
11061	LECT1
730218	LOC730218
11063	SOX30
11062	DUS4L
11065	UBE2C
11064	CEP110
11067	C10orf10
11066	SNRNP35
8660	IRS2
8661	EIF3A
8662	EIF3B
283514	SIAH3
8664	EIF3D
8665	EIF3F
8666	EIF3G
8667	EIF3H
8668	EIF3I
8669	EIF3J
25829	TMEM184B
283518	KCNRG
126695	C1orf172
220108	FAM124A
51009	DERL2
51008	ASCC1
51006	SLC35C2
51005	AMDHD2
51004	COQ6
220107	DLEU7
51002	TPRKB
51001	MTERFD1
51000	SLC35B3
127343	DMBX1
126969	SLC44A3
126961	HIST2H3C
729569	LOC729569
8085	MLL2
8086	AAAS
8087	FXR1
8082	SSPN
729560	LOC729560
729562	LOC729562
8089	YEATS4
729566	LOC729566
23376	KIAA0776
10813	UTP14A
574407	C1orf145
10811	NOXA1
10810	WASF3
10817	FRS3
10816	SPINT3
10815	CPLX1
10814	CPLX2
56257	MEPCE
56256	SERTAD4
56255	TMX4
56254	RNF20
56253	CRTAM
389715	C9orf144
57128	LYRM4
57129	MRPL47
57126	CD177
57127	RHBG
57124	CD248
57125	PLXDC1
57122	NUP107
57120	GOPC
57121	LPAR5
150465	TTL
200576	PIKFYVE
150468	CKAP2L
158257	LOC158257
120526	DNAJC24
2395	FXN
100133142	LOC100133142
100133144	LOC100133144
1859	DYRK1A
1850	DUSP8
1852	DUSP9
1854	DUT
1855	DVL1
1856	DVL2
1857	DVL3
81029	WNT5B
81025	GJA9
81027	TUBB1
116039	OSR2
53336	CPXCR1
53335	BCL11A
53339	BTBD1
9194	SLC16A7
147381	CBLN2
7942	TFEB
168374	ZNF92
339010	POTEB
347468	OR13H1
375748	C9orf102
375743	PTAR1
91392	ZNF502
643619	FLJ34470
644649	LOC644649
643616	MOP-1
137797	LYPD2
605	BCL7A
79794	C12orf49
79797	ZNF408
23108	GARNL4
79791	FBXO31
729956	hCG_2039146
79792	GSDMD
100129503	LOC100129503
23102	TBC1D2B
23101	MCF2L2
100129500	LOC100129500
79799	UGT2A3
79798	ARMC5
23105	FSTL4
727933	LOC727933
30819	KCNIP2
30818	KCNIP3
30815	ST6GALNAC6
30814	PLA2G2E
30817	EMR2
30816	ERVWE1
30811	HUNK
30813	VSX1
30812	SOX8
644390	LOC644390
644397	LOC644397
338761	C1QL4
55199	FAM86C
55198	APPL2
222865	TMEM130
91977	MYOZ3
91975	ZNF300
79424	CYP3A5P2
55191	NADSYN1
55190	NUDT11
55193	PBRM1
91978	C19orf20
55195	C14orf105
55194	FAM176B
55197	RPRD1A
55196	C12orf35
402176	RPL21P44
144124	OR10A5
144125	OR2AG1
145837	LOC145837
284930	LOC284930
3856	KRT8
3857	KRT9
151258	SLC38A11
3855	KRT7
3852	KRT5
3853	KRT6A
3850	KRT3
3851	KRT4
151254	ALS2CR11
730159	LOC730159
55227	LRRC1
55226	NAT10
55225	RAVER2
51765	RP6-213H19.1
55223	TRIM62
51763	INPP5K
51760	SYT17
51761	ATP8A2
165215	FAM171B
51768	TM7SF3
55228	PNMAL1
286530	P2RY8
56751	BARHL1
4552	MTRR
130162	C2orf63
27304	MOCS3
27306	PGDS
27301	APEX2
27300	ZNF544
27303	RBMS3
27302	BMP10
140711	C20orf118
140710	C20orf117
1066	CES1
344838	PAQR9
146713	hCG_1776007
146712	B3GNTL1
139322	APOOL
139324	HDX
390327	OR6C70
390326	OR6C76
390323	OR6C75
390321	OR6C1
283070	LOC283070
84197	SGK196
84196	USP48
84193	SETD3
84191	FAM96A
84190	C12orf26
7009	TMBIM6
7008	TEF
7001	PRDX2
7003	TEAD1
7005	TEAD3
7004	TEAD4
7007	TECTA
7006	TEC
100131814	C6orf217
100131816	UBE2DNL
100131817	LOC100131817
100131813	LOC100131813
100131819	LOC100131819
740	MRPL49
741	ZNHIT2
744	MPPED2
745	C11orf9
746	C11orf10
747	DAGLA
202227	LOC202227
100272228	LOC100272228
400841	FLJ45832
171484	FAM9C
171483	FAM9B
171482	FAM9A
171489	SPANXE
284252	KCTD1
284254	C18orf26
284257	BOD1P
5740	PTGIS
5741	PTH
5742	PTGS1
5743	PTGS2
5744	PTHLH
5745	PTH1R
5746	PTH2R
5747	PTK2
132158	GLYCTK
100131366	LOC100131366
100131364	LOC100131364
155038	GIMAP8
100270680	LOC100270680
401081	FLJ22763
206412	C6orf163
449520	GGNBP1
1871	E2F3
401331	RASA4P
401337	FLJ45974
200810	ALG1L
84975	MFSD5
84976	DISP1
84971	ATG4D
84970	C1orf94
84973	SNHG7
84978	FRMD5
120329	CASP12
29904	EEF2K
64168	NECAB1
81228	OR5AK3P
64163	IFRG15
64167	ERAP2
152330	CNTN4
100133434	LOC100133434
353355	ZNF233
400061	LOC400061
554202	LOC554202
554203	LOC554203
554201	LOC554201
554206	LOC554206
554207	LOC554207
90557	CCDC74A
90550	CCDC109A
54480	CSGLCA-T
54482	CCDC76
160364	CLEC12A
54487	DGCR8
391518	VENTXP7
1911	PHC1
1910	EDNRB
1912	PHC2
1915	EEF1A1
1917	EEF1A2
10499	NCOA2
10498	CARM1
10497	UNC13B
10495	ENOX2
10494	STK25
10493	VAT1
10492	SYNCRIP
10491	CRTAP
10490	VTI1B
883	CCBL1
881	CCIN
642658	SCXB
887	CCKBR
886	CCKAR
255783	LOC255783
4017	LOXL2
889	KRIT1
256329	C11orf35
122416	ANKRD9
51090	PLLP
252839	TMEM9
51092	SIDT2
254786	OR6C3
55775	TDP1
5244	ABCB4
254783	OR6C74
55777	MBD5
285641	SLC36A3
285643	KIF4B
51097	SCCPDH
51098	IFT52
55778	ZNF839
91450	LOC91450
91452	ACBD5
163479	FNDC7
1269	CNR2
1268	CNR1
164127	C1orf65
1263	PLK3
1262	CNGA4
1261	CNGA3
1260	CNGA2
1267	CNP
1266	CNN3
1265	CNN2
1264	CNN1
8789	FBP2
8788	DLK1
8780	RIOK3
8787	RGS9
8786	RGS11
8785	MATN4
8784	TNFRSF18
388743	CAPN8
148811	PM20D1
8431	NR0B2
8433	UTF1
8435	SOAT2
8434	RECK
8437	RASAL1
8436	SDPR
8439	NSMAF
8438	RAD54L
283728	LOC283728
284119	PTRF
9825	SPATA2
9824	ARHGAP11A
9827	RGP1
9826	ARHGEF11
9821	RB1CC1
9820	CUL7
9823	ARMCX2
9829	DNAJC6
9828	ARHGEF17
221468	TMEM217
162989	DEDD2
728554	LOC728554
257144	GCET2
730394	GTF2H2D
730393	LOC730393
151011	SEPT10
89891	WDR34
89890	KBTBD6
374899	ZNF829
374890	LOC374890
374897	SBSN
55421	C17orf85
55423	SIRPG
55422	ZNF331
55425	KIAA1704
1472	CST4
114757	CYGB
114758	CSPG4LYP1
92935	MARS2
118663	BTBD16
148109	FAM187B
51218	GLRX5
51217	C14orf91
51214	IGF2AS
51213	LUZP4
389903	CSAG3
389906	LOC389906
151903	CCDC12
150051	LOC150051
348327	ZNF530
2587	GALR1
2585	GALK2
2584	GALK1
64407	RGS18
2582	GALE
64405	CDH22
2580	GAK
64409	WBSCR17
2589	GALNT1
2588	GALNS
386685	KRTAP10-12
386684	KRTAP12-4
386683	KRTAP12-3
386682	KRTAP10-3
386681	KRTAP10-8
386680	KRTAP10-5
731424	LOC731424
349149	GJC3
2639	GCDH
2638	GC
2635	GBP3
2634	GBP2
2637	GBX2
2636	GBX1
2631	GBAS
2630	GBAP
2633	GBP1
2632	GBE1
9595	CYTIP
9597	SMAD5OS
9590	AKAP12
9592	IER2
387082	SUMO4
441869	hCG_20426
346673	STRA8
113835	ZNF257
9049	AIP
9048	ARTN
9043	SPAG9
9040	UBE2M
9047	SH2D2A
9046	DOK2
9045	RPL14
9044	BTAF1
645090	CXorf30
4338	MOCS2
4336	MOBP
4337	MOCS1
4335	MNT
4332	MNDA
4330	MN1
4331	MNAT1
3135	HLA-G
3134	HLA-F
3137	HLA-J
3136	HLA-H
3131	HLF
3133	HLA-E
3132	HLA-DRB9
79324	OR51G1
147646	LOC147646
147645	LOC147645
196446	C12orf28
374467	C12orf63
196441	ZFC3H1
91584	PLXNA4
91582	RPS19BP1
643008	LOC643008
25804	LSM4
25805	BAMBI
25806	VAX2
25807	RHBDD3
25800	SLC39A6
25801	GCA
25802	LMOD1
25803	SPDEF
613126	LOC613126
130827	TMEM182
136259	KLF14
23318	ZCCHC11
23312	DMXL2
23313	C22orf9
100129710	MST131
100129711	LOC100129711
23316	CUX2
23317	DNAJC13
23314	SATB2
23315	SLC9A8
374286	CDRT1
6601	SMARCC2
6602	SMARCD1
6603	SMARCD2
441089	LOC441089
6605	SMARCE1
6606	SMN1
6607	SMN2
6608	SMO
6609	SMPD1
139420	SMEK3P
139425	WDR42B
145645	C15orf43
50604	IL20
140690	CTCFL
140691	TRIM69
57817	HAMP
140699	C20orf132
645877	LOC645877
645870	LOC645870
645879	FAM90A12
440686	HIST2H3PS2
644489	LOC644489
440689	HIST2H2BF
219293	ATAD3C
139285	FAM123B
4691	NCL
4690	NCK1
4693	NDP
4692	NDN
4695	NDUFA2
4694	NDUFA1
4697	NDUFA4
4696	NDUFA3
440352	RUNDC2C
4698	NDUFA5
440350	NPIPL1
440356	LOC440356
440354	LOC440354
646522	LOC646522
5160	PDHA1
5161	PDHA2
5162	PDHB
5163	PDK1
5164	PDK2
5165	PDK3
5166	PDK4
5167	ENPP1
5168	ENPP2
5169	ENPP3
122651	RNASE11
125150	ZSWIM7
146691	TOM1L2
128308	MRPL55
84786	MGC12488
84787	SUV420H2
619207	LOC619207
619208	C6orf225
84789	MGC2889
643827	LOC643827
79699	ZYG11B
84439	HHIPL1
84435	GPR123
84436	ZNF528
84437	KIAA1826
84432	PROK1
84433	CARD11
390154	OR5T3
390155	OR5T1
390157	OR8K1
390151	OR8H2
390152	OR8H3
200081	TXLNA
388503	C3P1
388507	ZNF788
83787	ARMC10
83786	FRMD8
285407	LOC285407
285401	LOC285401
8233	ZRSR2
283120	H19
8237	USP11
8239	USP9X
283129	C11orf85
30833	NT5C
206338	LVRN
221504	ZBTB9
7638	ZNF221
7639	ZNF85
100130757	LOC100130757
7633	ZNF79
9940	DLEC1
7634	ZNF80
56478	EIF4ENIF1
196383	RILPL2
219578	ZNF804B
359845	FAM101B
131831	C3orf44
7617	ZNF66
158046	NXNL2
692229	SNORD105
692227	SNORD104
692226	SNORD96B
692225	SNORD94
692224	FBXO22OS
116519	APOA5
116511	MAS1L
116512	MRGPRD
5950	RBP4
5955	RCN2
5954	RCN1
5957	RCVRN
5956	OPN1LW
5959	RDH5
65110	UPF3A
65117	RSRC2
256957	C17orf66
64648	SPANXD
64645	HIAT1
153745	FAM71B
64641	EBF2
153743	PPP1R2P3
148223	C19orf25
100132625	LOC100132625
148229	ATP8B3
401271	AKD1
100132999	LOC100132999
64399	HHIP
64398	MPP5
64393	ZMAT3
100132992	LOC100132992
64397	ZFP106
64396	GMCL1L
64395	GMCL1
9205	ZMYM5
9204	ZMYM6
9201	DCLK1
9200	PTPLA
9203	ZMYM3
9202	ZMYM4
90321	ZNF766
9209	LRRFIP2
90324	CCDC97
90326	THAP3
54859	C3orf75
54858	PGPEP1
54857	GDPD2
54856	GON4L
54855	FAM46C
149175	MANEAL
54853	WDR55
54852	PAQR5
54851	ANKRD49
54850	FBXL12
10288	LILRB2
10289	EIF1B
10286	BCAS2
118856	MMP21
10284	SAP18
10285	SMNDC1
10282	BET1
10283	SDCCAG10
10280	SIGMAR1
10281	DSCR4
160287	LDHAL6A
2903	GRIN2A
2902	GRIN1
2901	GRIK5
2900	GRIK4
2907	GRINA
2906	GRIN2D
2905	GRIN2C
2904	GRIN2B
2909	GRLF1
2908	NR3C1
85016	C11orf70
54149	C21orf91
54148	MRPL39
28797	IGLV3-19
54143	C21orf74
54145	H2BFS
79698	ZMAT4
91749	KIAA1919
79690	GAL3ST4
79691	QTRTD1
79692	ZNF322A
79693	YRDC
79694	MANEA
79695	GALNT12
91746	YTHDC1
79697	C14orf169
23554	TSPAN12
23555	TSPAN15
23556	PIGN
23557	SNAPIN
23550	PSD4
23551	RASD2
23552	CCRK
23553	HYAL4
23558	WBP2
23559	WBP1
51538	ZCCHC17
51537	MTP18
51535	PPHLN1
51534	VTA1
51533	PHF7
51531	C9orf156
51530	ZC3HC1
219874	OR6T1
100128025	LOC100128025
8574	AKR7A2
8575	PRKRA
8576	STK16
8577	TMEFF1
8570	KHSRP
8572	PDLIM4
8573	CASK
253044	LOC253044
8578	SCARF1
145407	C14orf37
92211	PCDH21
731985	LOC731985
51393	TRPV2
51390	AIG1
51397	COMMD10
51399	TRAPPC4
51398	C19orf56
730631	LOC730631
149950	RP11-410N8.4
149951	COMMD7
149954	C20orf186
374918	IGFL1
26595	OR8B2
56548	CHST7
56547	MMP26
221692	PHACTR1
29954	POMT2
65251	ZNF649
65250	C5orf42
65258	MPPE1
150159	NHEDC1
3714	JAG2
3717	JAK2
3716	JAK1
3710	ITPR3
3713	IVL
3712	IVD
348174	CLEC18A
3718	JAK3
79901	CYBRD1
79902	NUP85
79903	NAT15
79904	FLJ11710
79905	TMC7
79906	MORN1
79908	BTNL8
4909	NTF4
4908	NTF3
4901	NRL
4900	NRGN
4902	NRTN
4905	NSF
4904	YBX1
4907	NT5E
57639	CCDC146
57636	ARHGAP23
57634	EP400
57633	LRRN1
57630	SH3RF1
57631	LRCH2
387129	NPSR1
53827	FXYD5
53826	FXYD6
113115	FAM54A
53822	FXYD7
146325	C16orf11
143941	TTC36
53829	P2RY13
53828	FXYD4
5425	POLD2
340745	LRIT2
1187	CLCNKA
1184	CLCN5
5426	POLE
5420	PODXL
1180	CLCN1
5422	POLA1
347918	EP400NL
6820	SULT2B1
6821	SUOX
6822	SULT2A1
647038	LOC647038
6827	SUPT4H1
6829	SUPT5H
643904	RNF222
643905	PRR21
338879	RNASE10
338870	RPS12P23
338872	C1QTNF9
645687	C14orf34
157273	LOC157273
645683	RPL13AP3
645682	POU5F1P4
645688	RPL12P38
339479	FAM5C
339476	C1orf99
10406	WFDC2
442188	OR2J4P
375189	PFN4
442185	OR2J1
442184	OR2B3
442186	OR2J3
100129038	LOC100129038
100129033	UNQ5815
100129034	LOC100129034
100128343	LOC100128343
131583	FAM43A
442236	KRT18P50
5979	RET
150274	HSCB
400258	C14orf180
16153	Il10
727888	LOC727888
51741	WWOX
100033799	SNORD115-22
56999	ADAMTS9
130678	RPLP1P5
641522	ARL17
286083	LOC286083
286087	LOC286087
94097	SFXN5
100131928	LOC100131928
60528	ELAC2
60529	ALX4
286554	BCORL2
286557	RBMY1A3P
100131929	LOC100131929
6011	GRK1
6010	RHO
6013	RLN1
6015	RING1
6014	RIT2
6017	RLBP1
6016	RIT1
6019	RLN2
6018	RLF
442668	LOC442668
10048	RANBP9
10049	DNAJB6
10040	TOM1L1
10042	HMGXB4
10043	TOM1
10044	SH2D3C
10045	SH2D3A
10046	MAMLD1
10047	CST8
401663	OR51H1P
401665	OR51T1
401667	OR51A2
401666	OR51A4
121536	AEBP2
378832	NCRNA00175
255119	C4orf22
134359	C5orf37
134353	LSM11
5089	PBX2
170949	DEFT1P
5083	PAX9
5082	PDCL
5081	PAX7
5080	PAX6
5087	PBX1
100130389	LOC100130389
5331	PLCB3
5330	PLCB2
5333	PLCD1
5332	PLCB4
5335	PLCG1
5334	PLCL1
5337	PLD1
5336	PLCG2
5339	PLEC1
5338	PLD2
400539	FLJ27243
400535	FLJ44674
400533	FLJ26245
164395	TTLL9
123970	C16orf78
136051	ZNF786
205147	FAM123C
27329	ANGPTL3
200317	FLJ23865
87178	PNPT1
137872	ADHFE1
83666	PARP9
83667	SESN2
83660	TLN2
83661	MS4A8B
129446	XIRP2
729073	FAM92A2
729070	LOC729070
100131472	LOC100131472
8000	PSCA
8001	GLRA3
50939	IMPG2
7469	WHSC2
7468	WHSC1
7462	LAT2
7461	CLIP2
7466	WFS1
7465	WEE1
7464	CORO2A
65095	KRI1
65094	JMJD4
161271	OR4H12P
10899	JTB
10898	CPSF4
10893	MMP24
10892	MALT1
10891	PPARGC1A
10890	RAB10
10897	YIF1A
10896	OCLM
10895	PPBPL2
10894	LYVE1
160897	GPR180
257236	CCDC96
119467	CLRN3
2318	FLNC
81539	SLC38A1
2316	FLNA
2317	FLNB
2314	FLII
2315	MLANA
81532	HCCA2
81533	ITFG1
2310	FOXO3B
5858	PZP
5859	QARS
408029	C2orf27B
730909	LOC730909
56833	SLAMF8
56832	IFNK
56834	GPR137
90826	LOC90826
90827	ZNF479
63932	CXorf56
63933	CCDC90A
63931	MRPS14
63934	ZNF667
63935	PCIF1
63939	C20orf177
391825	RPL23AP44
90799	CCDC45
100132815	LOC100132815
148418	SAMD13
649330	LOC649330
148413	LOC148413
767564	SNORD113-4
767563	SNORD113-3
100134410	LOC100134410
344	APOC2
7516	XRCC2
346	APOC4
283897	C16orf54
347	APOD
341	APOC1
414926	C15orf50
414927	MGC34796
10563	CXCL13
10562	OLFM4
10561	IFI44
10560	SLC19A2
10567	RABAC1
10566	AKAP3
57876	MUC3B
10564	ARFGEF2
10569	SLU7
10568	SLC34A2
8839	WISP2
8838	WISP3
8835	SOCS2
8834	TMEM11
8837	CFLAR
8836	GGH
8831	SYNGAP1
8833	GMPS
8832	CD84
143689	PIWIL4
115024	NT5C3L
143686	SESN3
143684	FAM76B
26809	SNORD42A
26808	SNORD42B
26805	SNORD45A
26804	SNORD45B
26807	SNORD43
26806	SNORD44
26800	SNORD49A
26802	SNORD47
100129239	CXorf51
100129238	LOC100129238
157708	SEC11B
100129230	LOC100129230
100128185	LOC100128185
100128180	LOC100128180
729940	LOC729940
728064	LOC728064
728062	CT47A6
728061	hCG_2003663
728060	LOC728060
58527	C6orf115
58526	MID1IP1
58525	WIZ
58524	DMRT3
58529	MYOZ1
58528	RRAGD
100129583	FAM47E
1579	CYP4A11
79719	FLJ11506
79718	TBL1XR1
1573	CYP2J2
684	BST2
1571	CYP2E1
686	BTD
79711	IPO4
79710	MORC4
79713	TMEM149
682	BSG
55111	PLEKHJ1
55110	MAGOHB
55113	XKR8
55112	WDR60
55114	ARHGAP17
55117	SLC6A15
55116	TMEM39B
55119	PRPF38B
55118	CRTAC1
114044	MCM3APAS
114041	C21orf88
114042	C21orf89
114043	C21orf90
114049	WBSCR22
389668	XKR9
389662	LOC389662
146198	ZFP90
55803	ADAP2
55802	DCP1A
55801	IL26
55800	SCN3B
117531	TMC1
55806	HR
55805	LRP2BP
117532	TMC2
55809	TRERF1
55808	ST6GALNAC1
23769	FLRT1
57409	MIF4GD
57408	LRTM1
57403	RAB22A
113091	PTH2
57405	SPC25
57404	CYP20A1
57407	NMRAL1
57406	ABHD6
441377	RPS26P35
441376	C8orf85
3698	ITIH2
3699	ITIH3
3690	ITGB3
3691	ITGB4
3692	EIF6
3693	ITGB5
3694	ITGB6
645312	GLTPP1
3696	ITGB8
3697	ITIH1
153830	RNF145
26038	CHD5
26039	SS18L1
26034	IPCEF1
26035	GLCE
26036	ZNF451
26037	SIPA1L1
26030	PLEKHG3
26031	OSBPL3
26032	SUSD5
26033	ATRNL1
202559	KHDRBS2
2157	F8
