Ensembl ID	Uniprot-SPTREMBL ID
ENSG00000189348	A6NNH2
ENSG00000189350	B5MCN5
ENSG00000189350	C9JJW1
ENSG00000189350	C9JLI7
ENSG00000189350	Q6ZUX3
ENSG00000189362	A6NFY4
ENSG00000189362	B4DYG6
ENSG00000189362	C9J4F2
ENSG00000189366	Q6GMV1
ENSG00000189369	Q8IYD1
ENSG00000189372	Q5JYH9
ENSG00000189375	Q2M2D7
ENSG00000189376	Q96EF9
ENSG00000189376	Q96K31
ENSG00000189377	Q6UXB2
ENSG00000189401	Q7L8S5
ENSG00000189403	P09429
ENSG00000189403	Q5T7C0
ENSG00000189403	Q5T7C4
ENSG00000189403	Q5T7C6
ENSG00000189403	Q9NYD7
ENSG00000189403	Q9UGV6
ENSG00000189409	B4DMZ6
ENSG00000189409	C9J6U7
ENSG00000189409	D6REP6
ENSG00000189409	O75086
ENSG00000189409	O75900
ENSG00000189410	B7Z3W3
ENSG00000189410	E5RGJ3
ENSG00000189410	E5RGV2
ENSG00000189410	E5RJW5
ENSG00000189410	Q6ZV89
ENSG00000189419	Q6ZVN6
ENSG00000189430	B0V3L0
ENSG00000189430	B0V3L2
ENSG00000189430	B0V3L4
ENSG00000189430	B0V3L5
ENSG00000189430	O76036
ENSG00000189433	Q9NTQ9
ENSG00000196071	Q8N349
ENSG00000196072	Q6QNY1
ENSG00000196074	A2A2M9
ENSG00000196074	A2A340
ENSG00000196074	A2A341
ENSG00000196074	Q9BX26
ENSG00000196081	A8MTY0
ENSG00000196083	B1NLD0
ENSG00000196083	C9J1D9
ENSG00000196083	C9J9W1
ENSG00000196083	C9JT28
ENSG00000196083	Q8N9C1
ENSG00000196083	Q9NPH3
ENSG00000196090	B1AJR6
ENSG00000196090	B1AJR7
ENSG00000196090	B1AJR8
ENSG00000196090	B1AJR9
ENSG00000196090	B1AJS0
ENSG00000196090	O14522
ENSG00000196091	B7ZL02
ENSG00000196091	B7ZL10
ENSG00000196091	Q00872
ENSG00000196091	Q17RR7
ENSG00000196092	C0KTE1
ENSG00000196092	C0KTE2
ENSG00000196092	C0KTE3
ENSG00000196092	C0KTE4
ENSG00000196092	C0KTE5
ENSG00000196092	C0KTE9
ENSG00000196092	C0KTF6
ENSG00000196092	C0KTF7
ENSG00000196092	C0KTF8
ENSG00000196092	C0KTF9
ENSG00000196092	C0KTG0
ENSG00000196092	Q02548
ENSG00000196092	Q5SFM2
ENSG00000196092	Q6S730
ENSG00000196092	Q6S731
ENSG00000196092	Q6S732
ENSG00000196098	A6NMS3
ENSG00000196099	Q8NGM8
ENSG00000196101	A6MWD7
ENSG00000196101	O19726
ENSG00000196101	P79483
ENSG00000196101	Q15BP8
ENSG00000196101	Q2F6I0
ENSG00000196101	Q30131
ENSG00000196101	Q3LTJ7
ENSG00000196101	Q4U4M5
ENSG00000196101	Q7KYN2
ENSG00000196101	Q7KYN3
ENSG00000196101	Q8SNB6
ENSG00000196101	Q95IE9
ENSG00000196101	Q9UBW6
ENSG00000196101	Q9UIN4
ENSG00000196104	B4DG04
ENSG00000196104	B4DGK5
ENSG00000196104	B4DHB4
ENSG00000196104	B4DI46
ENSG00000196104	B4DJY3
ENSG00000196104	Q4W5E2
ENSG00000196104	Q4W5S3
ENSG00000196104	Q9BQ16
ENSG00000196109	Q8N7Q3
ENSG00000196110	Q32M78
ENSG00000196116	Q8NHU6
ENSG00000196118	A1A4V9
ENSG00000196119	Q8NGG7
ENSG00000196123	Q68EN5
ENSG00000196126	A0N0W0
ENSG00000196126	A1Z0K9
ENSG00000196126	B7VU65
ENSG00000196126	C8CJD1
ENSG00000196126	D3U4F4
ENSG00000196126	D5FIC8
ENSG00000196126	D5FIC9
ENSG00000196126	D5FID0
ENSG00000196126	D5FID2
ENSG00000196126	D5FID6
ENSG00000196126	D5FID7
ENSG00000196126	D5FID8
ENSG00000196126	D5FID9
ENSG00000196126	D5FIE4
ENSG00000196126	D5FIE6
ENSG00000196126	D5FIE7
ENSG00000196126	D5FIE8
ENSG00000196126	D5FIE9
ENSG00000196126	D5FIF2
ENSG00000196126	D5FZP4
ENSG00000196126	D5FZP5
ENSG00000196126	D5G2K8
ENSG00000196126	D5M899
ENSG00000196126	D5M8A0
ENSG00000196126	D6BPR2
ENSG00000196126	D6MJC0
ENSG00000196126	D6MJL2
ENSG00000196126	D7NR21
ENSG00000196126	D7RIH8
ENSG00000196126	D9IFQ2
ENSG00000196126	E0X9M7
ENSG00000196126	E3SWN8
ENSG00000196126	E3SWN9
ENSG00000196126	E3SWP0
ENSG00000196126	P01911
ENSG00000196126	P04229
ENSG00000196126	Q06653
ENSG00000196126	Q1G0Z8
ENSG00000196126	Q1G100
ENSG00000196126	Q29974
ENSG00000196126	Q3LTJ8
ENSG00000196126	Q5Y7C5
ENSG00000196126	Q860S9
ENSG00000196126	Q8HWN3
ENSG00000196126	Q8MGY6
ENSG00000196126	Q8WMA1
ENSG00000196126	Q95HN3
ENSG00000196126	Q9GIY3
ENSG00000196126	Q9MYD9
ENSG00000196126	Q9TQ40
ENSG00000196131	Q8NFZ6
ENSG00000196132	Q01538
ENSG00000196132	Q6P6D5
ENSG00000196132	Q7Z5W2
ENSG00000196136	P01011
ENSG00000196139	B4DL37
ENSG00000196139	P42330
ENSG00000196139	Q04828
ENSG00000196141	B4DRE6
ENSG00000196141	B4DT67
ENSG00000196141	B8ZZZ7
ENSG00000196141	C9IZC3
ENSG00000196141	C9J2Y5
ENSG00000196141	C9J8M7
ENSG00000196141	C9JGM8
ENSG00000196141	C9JKE4
ENSG00000196141	C9JW67
ENSG00000196141	E2QRI6
ENSG00000196141	Q9NUQ6
ENSG00000196143	B2RN74
ENSG00000196150	D3DWP1
ENSG00000196150	P15622
ENSG00000196150	Q3B7J8
ENSG00000196150	Q59HE9
ENSG00000196151	B8ZZF2
ENSG00000196151	Q8N9V3
ENSG00000196152	Q15937
ENSG00000196154	P26447
ENSG00000196155	C5IFI8
ENSG00000196155	Q58EX7
ENSG00000196156	Q9BYR4
ENSG00000196159	B3KRB4
ENSG00000196159	Q6V0I7
ENSG00000196166	Q6ZUL3
ENSG00000196167	Q6ZS62
ENSG00000196169	Q2TAC6
ENSG00000196171	Q8NGY2
ENSG00000196172	Q96N22
ENSG00000196176	B2R4R0
ENSG00000196176	P62805
ENSG00000196176	Q6B823
ENSG00000196177	B4DQ51
ENSG00000196177	P45954
ENSG00000196177	Q5SQN6
ENSG00000196177	Q5SQN7
ENSG00000196182	Q8N2I9
ENSG00000196184	P30954
ENSG00000196187	O94886
ENSG00000196187	Q2HIZ8
ENSG00000196188	B4DNU8
ENSG00000196188	P14091
ENSG00000196189	B4DKS5
ENSG00000196189	Q5TCI4
ENSG00000196189	Q5TCI6
ENSG00000196189	Q5TCJ5
ENSG00000196189	Q5TCJ6
ENSG00000196189	Q5TCJ7
ENSG00000196189	Q9H3S1
ENSG00000196189	Q9HA40
ENSG00000196196	Q6UXD1
ENSG00000196199	A6NJK0
ENSG00000196199	Q5JTP9
ENSG00000196199	Q99549
ENSG00000196208	C9JIG0
ENSG00000196208	Q4ZG55
ENSG00000196208	Q6IPM5
ENSG00000196209	Q5JXA8
ENSG00000196209	Q5JXA9
ENSG00000196214	Q5HY98
ENSG00000196218	B4DET7
ENSG00000196218	O75591
ENSG00000196218	P21817
ENSG00000196220	O43295
ENSG00000196223	B4DH61
ENSG00000196224	Q6L8H2
ENSG00000196226	P33778
ENSG00000196227	A2A2M7
ENSG00000196227	B4E2D0
ENSG00000196227	Q9NTX9
ENSG00000196228	Q6IMI6
ENSG00000196230	A4UCU2
ENSG00000196230	B4DMJ5
ENSG00000196230	P07437
ENSG00000196230	Q5JP53
ENSG00000196230	Q5ST81
ENSG00000196230	Q5SU16
ENSG00000196230	Q6P602
ENSG00000196230	Q96B85
ENSG00000196230	Q9BUU9
ENSG00000196233	Q96JN0
ENSG00000196235	B4DJK4
ENSG00000196235	B4DZJ7
ENSG00000196235	B4E0Q4
ENSG00000196235	O00267
ENSG00000196236	B7ZBB4
ENSG00000196236	Q9NQH7
ENSG00000196240	Q6IF00
ENSG00000196242	Q8N628
ENSG00000196243	Q96LM1
ENSG00000196247	B4E1P7
ENSG00000196247	C9JSF9
ENSG00000196247	Q9H3U2
ENSG00000196247	Q9UII5
ENSG00000196248	Q8NGN2
ENSG00000196260	Q6UW10
ENSG00000196262	A8K220
ENSG00000196262	B4DM82
ENSG00000196262	C9J5S7
ENSG00000196262	E5RIZ5
ENSG00000196262	P62937
ENSG00000196262	Q567Q0
ENSG00000196263	Q9BX82
ENSG00000196266	Q5JRS4
ENSG00000196267	Q6RFR5
ENSG00000196267	Q6ZNA1
ENSG00000196268	Q6ZR52
ENSG00000196273	Q86TU6
ENSG00000196275	C9JJ01
ENSG00000196275	Q86UP8
ENSG00000196277	C9JMT3
ENSG00000196277	C9JU97
ENSG00000196277	Q14831
ENSG00000196284	B4E1H0
ENSG00000196284	O75486
ENSG00000196284	Q5U608
ENSG00000196284	Q5VWT9
ENSG00000196290	B8ZZI0
ENSG00000196290	C9JN42
ENSG00000196290	Q658J0
ENSG00000196290	Q6X734
ENSG00000196290	Q6X735
ENSG00000196290	Q9GZT8
ENSG00000196296	B3KS35
ENSG00000196296	B3KY17
ENSG00000196296	O14983
ENSG00000196296	Q8N3X5
ENSG00000196305	P41252
ENSG00000196305	Q59G75
ENSG00000196305	Q5TCC4
ENSG00000196305	Q5TCC5
ENSG00000196305	Q5TCC6
ENSG00000196305	Q5TCC9
ENSG00000196305	Q5TCD1
ENSG00000196305	Q5TCD2
ENSG00000196305	Q7L4K8
ENSG00000196305	Q9P1N9
ENSG00000196312	Q5VZR4
ENSG00000196313	A8MXF9
ENSG00000196313	A8MY32
ENSG00000196313	Q96HA1
ENSG00000196323	B2RBK2
ENSG00000196323	Q8NCP5
ENSG00000196326	C9J5T8
ENSG00000196326	Q5T2L2
ENSG00000196329	B4DNE2
ENSG00000196329	Q96F15
ENSG00000196331	P23527
ENSG00000196335	B3KY91
ENSG00000196335	B4DZ06
ENSG00000196335	C9J4F9
ENSG00000196335	C9JPB1
ENSG00000196335	C9JQW5
ENSG00000196335	Q75MZ9
ENSG00000196335	Q9BXU1
ENSG00000196337	P01233
ENSG00000196338	B7Z3P8
ENSG00000196338	D2X2H6
ENSG00000196338	D3DVV1
ENSG00000196338	Q9NZ94
ENSG00000196341	Q8WZ84
ENSG00000196344	B4DWS1
ENSG00000196344	B4DWV6
ENSG00000196344	C9JP14
ENSG00000196344	P40394
ENSG00000196345	C9J6L6
ENSG00000196345	Q0VAP0
ENSG00000196345	Q9P0L1
ENSG00000196350	A6NN14
ENSG00000196352	B1AP13
ENSG00000196352	B1AP15
ENSG00000196352	B1AP16
ENSG00000196352	P08174
ENSG00000196352	Q14UF4
ENSG00000196352	Q14UF5
ENSG00000196352	Q14UF6
ENSG00000196352	Q76N74
ENSG00000196353	D6RCT2
ENSG00000196353	D6RFY4
ENSG00000196353	D6RI99
ENSG00000196353	Q4G168
ENSG00000196353	Q96A23
ENSG00000196355	Q8WZ27
ENSG00000196357	B3KQ35
ENSG00000196357	Q8N9K5
ENSG00000196358	A6NMX7
ENSG00000196358	C9JBD5
ENSG00000196358	Q5JUJ3
ENSG00000196358	Q96CW9
ENSG00000196361	Q14576
ENSG00000196361	Q96J71
ENSG00000196363	P61964
ENSG00000196365	B3KXS5
ENSG00000196365	P36776
ENSG00000196366	Q8N9P6
ENSG00000196367	C9K0N1
ENSG00000196367	Q9Y4A5
ENSG00000196368	Q96G61
ENSG00000196371	P22083
ENSG00000196372	Q8WXK3
ENSG00000196374	Q99879
ENSG00000196376	B3KY53
ENSG00000196376	B4DJ02
ENSG00000196376	B5MCL1
ENSG00000196376	Q5T1Q4
ENSG00000196378	D3DWN1
ENSG00000196378	Q8IZ26
ENSG00000196381	Q8N8C0
ENSG00000196383	P0C623
ENSG00000196387	B4DKI0
ENSG00000196387	P52738
ENSG00000196387	Q05CP6
ENSG00000196387	Q8WV37
ENSG00000196387	Q9Y6R6
ENSG00000196388	Q0VD86
ENSG00000196391	Q6NX45
ENSG00000196396	A8K3M3
ENSG00000196396	B4DSN5
ENSG00000196396	P18031
ENSG00000196400	Q9P1R7
ENSG00000196405	B7Z3I5
ENSG00000196405	Q499Z9
ENSG00000196405	Q9UI08
ENSG00000196406	Q8TAD1
ENSG00000196406	Q9BXN6
ENSG00000196407	B1APK3
ENSG00000196407	Q8N1Q8
ENSG00000196408	Q8NFA2
ENSG00000196409	B3KNB1
ENSG00000196409	Q5TYW1
ENSG00000196411	P54760
ENSG00000196411	Q541P7
ENSG00000196411	Q96L35
ENSG00000196415	P24158
ENSG00000196417	A8MVZ3
ENSG00000196417	D6RF03
ENSG00000196417	Q7L2R6
ENSG00000196418	Q5T2V5
ENSG00000196419	B1AHC7
ENSG00000196419	B1AHC8
ENSG00000196419	B1AHC9
ENSG00000196419	P12956
ENSG00000196420	P33763
ENSG00000196420	Q52LE7
ENSG00000196422	Q5T8A6
ENSG00000196422	Q5T8A7
ENSG00000196427	A4QN26
ENSG00000196427	Q5T483
ENSG00000196427	Q86XG9
ENSG00000196427	Q96M43
ENSG00000196428	B4DMB2
ENSG00000196428	B4DN36
ENSG00000196428	O75157
ENSG00000196431	P53673
ENSG00000196433	P46597
ENSG00000196436	C9J9U8
ENSG00000196437	A8MY40
ENSG00000196437	Q17RR6
ENSG00000196437	Q5MCW4
ENSG00000196440	D6RBS8
ENSG00000196440	Q5H9R4
ENSG00000196449	Q86U90
ENSG00000196453	Q3KR11
ENSG00000196453	Q9ULD5
ENSG00000196455	D6RAC3
ENSG00000196455	D6RBB7
ENSG00000196455	D6RJ98
ENSG00000196455	Q99570
ENSG00000196456	C9JAM7
ENSG00000196456	C9JVG2
ENSG00000196456	Q96BV0
ENSG00000196458	B3KVG4
ENSG00000196458	Q86T29
ENSG00000196459	A6NF76
ENSG00000196459	C9JVP8
ENSG00000196459	E5RFG0
ENSG00000196459	O14582
ENSG00000196459	Q6IBE5
ENSG00000196460	D6RAX4
ENSG00000196460	Q6ZV50
ENSG00000196465	B4E368
ENSG00000196465	P14649
ENSG00000196466	D3YTF2
ENSG00000196466	Q96GE5
ENSG00000196468	Q5HY72
ENSG00000196470	Q8IUQ4
ENSG00000196475	Q14410
ENSG00000196476	Q5JYC3
ENSG00000196476	Q9NUD7
ENSG00000196482	B7Z5E9
ENSG00000196482	C9J0E3
ENSG00000196482	C9J5W9
ENSG00000196482	C9JNX5
ENSG00000196482	C9JU32
ENSG00000196482	E2QRE8
ENSG00000196482	P62508
ENSG00000196497	B4DXR7
ENSG00000196497	D3DS63
ENSG00000196497	Q59H62
ENSG00000196497	Q6I9Y8
ENSG00000196497	Q8TEX9
ENSG00000196498	C9J0Q5
ENSG00000196498	C9J239
ENSG00000196498	C9J330
ENSG00000196498	C9J7T7
ENSG00000196498	C9JE98
ENSG00000196498	C9JJF6
ENSG00000196498	C9JNV9
ENSG00000196498	C9JQE8
ENSG00000196498	Q9Y618
ENSG00000196502	P50225
ENSG00000196502	Q9UMT9
ENSG00000196503	Q6T311
ENSG00000196504	O75400
ENSG00000196504	Q4ZG51
ENSG00000196505	Q9NXN4
ENSG00000196507	Q6IPX3
ENSG00000196507	Q969E4
ENSG00000196510	Q4KMX6
ENSG00000196510	Q69YV3
ENSG00000196510	Q9UJX3
ENSG00000196511	Q6ZQX6
ENSG00000196511	Q75MX1
ENSG00000196511	Q9H3S4
ENSG00000196517	B7Z3A9
ENSG00000196517	B7Z3W8
ENSG00000196517	B7Z589
ENSG00000196517	B7Z9G8
ENSG00000196517	P48067
ENSG00000196526	Q8N556
ENSG00000196531	B2R4P8
ENSG00000196531	Q13765
ENSG00000196531	Q9BZK3
ENSG00000196531	Q9H009
ENSG00000196533	Q6ZWK4
ENSG00000196535	B3KVF8
ENSG00000196535	B4DFN7
ENSG00000196535	Q92614
ENSG00000196535	Q9NYE8
ENSG00000196539	Q8NH03
ENSG00000196542	Q8NFR3
ENSG00000196544	Q96GS4
ENSG00000196547	B4DEU9
ENSG00000196547	B4DRE0
ENSG00000196547	B7ZA35
ENSG00000196547	P49641
ENSG00000196549	C9IYX7
ENSG00000196549	C9J9X7
ENSG00000196549	C9JDZ3
ENSG00000196549	C9JR96
ENSG00000196549	P08473
ENSG00000196549	Q3KQS6
ENSG00000196550	Q5TYM5
ENSG00000196550	Q5TYM6
ENSG00000196557	O95180
ENSG00000196557	Q9NYY6
ENSG00000196557	Q9NYY7
ENSG00000196559	Q6ZST8
ENSG00000196562	B1AMP9
ENSG00000196562	Q5BKT1
ENSG00000196562	Q5JYE2
ENSG00000196562	Q6DKK3
ENSG00000196562	Q8IWU5
ENSG00000196565	A1EGU3
ENSG00000196565	D9YZU9
ENSG00000196565	P69892
ENSG00000196565	Q14402
ENSG00000196565	Q14474
ENSG00000196565	Q14476
ENSG00000196565	Q9UJ01
ENSG00000196565	Q9UNL6
ENSG00000196569	A6NGS5
ENSG00000196569	C9J2T2
ENSG00000196569	P24043
ENSG00000196569	Q59H37
ENSG00000196570	P60673
ENSG00000196576	A6QRG7
ENSG00000196576	A6QRG8
ENSG00000196576	A6QRG9
ENSG00000196576	A6QRH1
ENSG00000196576	E2PU09
ENSG00000196576	O15031
ENSG00000196576	Q2TBE4
ENSG00000196578	Q9NZP5
ENSG00000196581	Q9UKB5
ENSG00000196584	O43543
ENSG00000196586	Q14784
ENSG00000196586	Q5JVM0
ENSG00000196586	Q9UM54
ENSG00000196588	B0QY74
ENSG00000196588	B0QY83
ENSG00000196588	B0QY84
ENSG00000196588	Q29R68
ENSG00000196588	Q969V6
ENSG00000196589	Q8NHZ7
ENSG00000196591	B3KRS5
ENSG00000196591	E5RFI6
ENSG00000196591	E5RFP9
ENSG00000196591	E5RG37
ENSG00000196591	E5RGV4
ENSG00000196591	E5RH52
ENSG00000196591	E5RHE7
ENSG00000196591	E5RJ04
ENSG00000196591	E5RK19
ENSG00000196591	Q92769
ENSG00000196597	C9J9Y8
ENSG00000196597	Q6ZMW2
ENSG00000196600	A4IF28
ENSG00000196600	A4IF29
ENSG00000196600	Q494Y1
ENSG00000196600	Q6T423
ENSG00000196604	A5A3E0
ENSG00000196604	A6NC16
ENSG00000196605	Q147U1
ENSG00000196610	B0S7X9
ENSG00000196610	B0UZ89
ENSG00000196610	B0V0E9
ENSG00000196610	B0V0X7
ENSG00000196610	P05538
ENSG00000196610	Q5JPL8
ENSG00000196610	Q5SQ90
ENSG00000196610	Q5SQ91
ENSG00000196610	Q5SQ93
ENSG00000196611	A5GZ69
ENSG00000196611	B4DN15
ENSG00000196611	P03956
ENSG00000196611	Q96DZ4
ENSG00000196616	A8MYN5
ENSG00000196616	B7ZB36
ENSG00000196616	P00325
ENSG00000196616	P00326
ENSG00000196620	P54855
ENSG00000196622	Q9UFD9
ENSG00000196628	B3KT62
ENSG00000196628	B3KUC0
ENSG00000196628	B4DUG3
ENSG00000196628	B7Z5M6
ENSG00000196628	B7Z6Y1
ENSG00000196628	P15884
ENSG00000196632	B1AQN8
ENSG00000196632	Q9BYP7
ENSG00000196636	Q9NRP4
ENSG00000196639	P35367
ENSG00000196642	A8QVZ7
ENSG00000196642	A8QVZ8
ENSG00000196642	B1AMX3
ENSG00000196642	B1AMX4
ENSG00000196642	B1AMX5
ENSG00000196642	C6K8I4
ENSG00000196642	C9JJY3
ENSG00000196642	Q3YEC7
ENSG00000196644	A6NKF9
ENSG00000196646	C9J2Q9
ENSG00000196646	C9JJK8
ENSG00000196646	C9JR58
ENSG00000196646	P52737
ENSG00000196648	A6NEM1
ENSG00000196652	Q75MV2
ENSG00000196652	Q9Y2L8
ENSG00000196653	C9JLT3
ENSG00000196653	Q8TBZ5
ENSG00000196655	B4DME1
ENSG00000196655	Q9Y296
ENSG00000196659	Q8N4P2
ENSG00000196660	B3KR19
ENSG00000196660	Q6XR72
ENSG00000196661	Q8NGG8
ENSG00000196663	B4DSD3
ENSG00000196663	O15040
ENSG00000196664	B2R9N9
ENSG00000196664	Q9NYK1
ENSG00000196666	Q6P0A1
ENSG00000196670	B5MDX6
ENSG00000196670	D3YTE8
ENSG00000196670	D6R9C0
ENSG00000196670	D6RBG3
ENSG00000196670	D6RCF6
ENSG00000196670	Q8NB50
ENSG00000196678	A8K979
ENSG00000196683	A6NIV2
ENSG00000196683	B5MD00
ENSG00000196683	Q75MR5
ENSG00000196683	Q9P0U1
ENSG00000196684	B4DT26
ENSG00000196684	Q96JZ2
ENSG00000196689	Q8IZY9
ENSG00000196689	Q8NER1
ENSG00000196693	Q06732
ENSG00000196700	Q96KM6
ENSG00000196704	A6NLD9
ENSG00000196704	Q86W34
ENSG00000196705	Q8TF32
ENSG00000196711	B7ZMG9
ENSG00000196711	Q6UXT8
ENSG00000196712	B4DXH1
ENSG00000196712	B4DXP1
ENSG00000196712	E1P657
ENSG00000196712	P21359
ENSG00000196712	Q14931
ENSG00000196712	Q4W6X4
ENSG00000196712	Q9UMU3
ENSG00000196715	B4E222
ENSG00000196715	Q8N0U8
ENSG00000196724	B7Z993
ENSG00000196724	Q8TF45
ENSG00000196730	B7ZLE7
ENSG00000196730	P53355
ENSG00000196730	Q5T8F1
ENSG00000196734	Q5T7P3
ENSG00000196735	A2AAY7
ENSG00000196735	O19703
ENSG00000196735	Q30065
ENSG00000196735	Q30066
ENSG00000196735	Q67A92
ENSG00000196735	Q67A93
ENSG00000196735	Q67AA5
ENSG00000196735	Q67AA6
ENSG00000196735	Q67AA7
ENSG00000196735	Q67AB5
ENSG00000196735	Q67AB6
ENSG00000196735	Q67AB7
ENSG00000196735	Q67AB8
ENSG00000196735	Q67AB9
ENSG00000196735	Q67AC0
ENSG00000196735	Q67AC1
ENSG00000196735	Q67AC2
ENSG00000196735	Q67AC3
ENSG00000196735	Q67AC4
ENSG00000196735	Q67AH6
ENSG00000196735	Q67AH7
ENSG00000196735	Q67AH8
ENSG00000196735	Q67AH9
ENSG00000196735	Q67AI0
ENSG00000196735	Q67AI1
ENSG00000196735	Q67AI2
ENSG00000196739	A6NF26
ENSG00000196739	Q5T1U7
ENSG00000196739	Q8IZC6
ENSG00000196741	Q8TB33
ENSG00000196743	E5RJD0
ENSG00000196743	P17900
ENSG00000196747	A3KPC7
ENSG00000196747	A4FTV9
ENSG00000196747	P0C0S8
ENSG00000196748	Q6UWE3
ENSG00000196754	P29034
ENSG00000196754	Q5RHS7
ENSG00000196757	Q9H0M5
ENSG00000196758	Q6ZRZ1
ENSG00000196767	P49335
ENSG00000196772	Q8NHC5
ENSG00000196774	Q5TYW2
ENSG00000196776	Q08722
ENSG00000196778	Q8NGK4
ENSG00000196781	B4E345
ENSG00000196781	Q04724
ENSG00000196781	Q5T3G2
ENSG00000196781	Q5T3G3
ENSG00000196781	Q5T7A9
ENSG00000196782	O15415
ENSG00000196782	Q96JK9
ENSG00000196782	Q9NPV6
ENSG00000196787	A3KPC7
ENSG00000196787	A4FTV9
ENSG00000196787	P0C0S8
ENSG00000196792	Q13033
ENSG00000196793	Q16600
ENSG00000196796	A6NF02
ENSG00000196800	Q6IE38
ENSG00000196805	P35325
ENSG00000196810	Q0VAR9
ENSG00000196811	P07510
ENSG00000196812	Q9H4T2
ENSG00000196814	B7Z4X0
ENSG00000196814	C9JJW4
ENSG00000196814	Q9H7N7
ENSG00000196814	Q9H7P6
ENSG00000196821	Q5TH58
ENSG00000196821	Q9H6K1
ENSG00000196826	A8K4E6
ENSG00000196826	C9JU83
ENSG00000196826	Q8N972
ENSG00000196832	Q8NGC1
ENSG00000196834	P0CG38
ENSG00000196834	Q9BYX7
ENSG00000196839	P00813
ENSG00000196843	A6NM59
ENSG00000196843	C9J1Q0
ENSG00000196843	Q03989
ENSG00000196844	Q6UY27
ENSG00000196850	Q8NI37
ENSG00000196859	Q6A163
ENSG00000196860	Q6UXN7
ENSG00000196862	B4DZH4
ENSG00000196862	B9A029
ENSG00000196862	Q7Z3J3
ENSG00000196865	Q8NBF2
ENSG00000196866	P20671
ENSG00000196867	Q68CX9
ENSG00000196867	Q8NHY6
ENSG00000196872	C9JDX0
ENSG00000196872	C9JFM2
ENSG00000196872	C9JK00
ENSG00000196872	C9JXD6
ENSG00000196872	Q6NV74
ENSG00000196873	A6NM15
ENSG00000196873	B4DNG9
ENSG00000196873	Q5JTY0
ENSG00000196873	Q5JTY1
ENSG00000196873	Q5JTY2
ENSG00000196873	Q5JTY5
ENSG00000196873	Q5RIB1
ENSG00000196873	Q5RIB2
ENSG00000196873	Q5RIB5
ENSG00000196876	Q6B4S4
ENSG00000196876	Q8WWN3
ENSG00000196876	Q9GZR0
ENSG00000196876	Q9P2Q6
ENSG00000196876	Q9UQD0
ENSG00000196878	Q13751
ENSG00000196878	Q5THA1
ENSG00000196890	Q8N257
ENSG00000196900	Q6ZNM6
ENSG00000196911	O15131
ENSG00000196911	Q5TD89
ENSG00000196911	Q5TD90
ENSG00000196914	B4E2K6
ENSG00000196914	Q9NZN5
ENSG00000196917	Q9BXC0
ENSG00000196922	Q8WUN3
ENSG00000196923	D6RAN1
ENSG00000196923	D6RF83
ENSG00000196923	D6RH06
ENSG00000196923	E2QRM1
ENSG00000196923	Q9NR12
ENSG00000196924	B2ZZ80
ENSG00000196924	P21333
ENSG00000196924	Q5HY54
ENSG00000196924	Q5HY89
ENSG00000196924	Q5HY90
ENSG00000196924	Q60FE5
ENSG00000196924	Q60FE6
ENSG00000196924	Q6NXF2
ENSG00000196924	Q86TQ3
ENSG00000196924	Q8TES4
ENSG00000196924	Q96C61
ENSG00000196932	A6NM17
ENSG00000196932	Q6ZUK4
ENSG00000196934	A6NNM3
ENSG00000196935	Q7Z6B7
ENSG00000196936	Q8NGY9
ENSG00000196937	C9J2R0
ENSG00000196937	C9JMN4
ENSG00000196937	C9JP35
ENSG00000196937	Q92520
ENSG00000196943	A8MY76
ENSG00000196943	B3KVY3
ENSG00000196943	Q86U38
ENSG00000196944	Q8NH00
ENSG00000196946	Q6ZN79
ENSG00000196950	B4DGU0
ENSG00000196950	C9J0F5
ENSG00000196950	Q8NC35
ENSG00000196950	Q9ULF5
ENSG00000196954	A2NHL8
ENSG00000196954	A2NHL9
ENSG00000196954	A2NHM0
ENSG00000196954	P49662
ENSG00000196954	Q7KYX7
ENSG00000196960	Q8N9G6
ENSG00000196961	O95782
ENSG00000196961	Q8N9K4
ENSG00000196963	Q9NRJ7
ENSG00000196966	P68431
ENSG00000196967	C9JK40
ENSG00000196967	Q6P3V2
ENSG00000196968	Q495W5
ENSG00000196975	B4DDF9
ENSG00000196975	P09525
ENSG00000196975	Q6LES2
ENSG00000196975	Q6MZI0
ENSG00000196975	Q6P452
ENSG00000196976	B0S8I7
ENSG00000196976	Q14657
ENSG00000196981	Q86VZ2
ENSG00000196987	Q71F78
ENSG00000196990	P0C2L3
ENSG00000196993	O60358
ENSG00000196993	O75200
ENSG00000196998	A6NM71
ENSG00000196998	C9J0A8
ENSG00000196998	C9J471
ENSG00000196998	C9J5L0
ENSG00000196998	C9J7Q8
ENSG00000196998	C9JBX7
ENSG00000196998	C9JE01
ENSG00000196998	C9JUS5
ENSG00000196998	C9JVT3
ENSG00000196998	C9JYH8
ENSG00000196998	Q9Y484
ENSG00000197001	Q6YL49
ENSG00000197006	B2R7Q6
ENSG00000197006	Q8TD49
ENSG00000197006	Q9H1A3
ENSG00000197008	A2RRP7
ENSG00000197008	B9ZVS4
ENSG00000197008	C9JHF6
ENSG00000197008	P52744
ENSG00000197013	Q86V71
ENSG00000197016	Q6ECI4
ENSG00000197019	Q53GC0
ENSG00000197019	Q9UHV2
ENSG00000197020	Q6MZN6
ENSG00000197020	Q8IYN0
ENSG00000197021	D6RA30
ENSG00000197021	Q5HY62
