Ensembl ID	shares_CDS_and_UTR_with_OTTT ID
ENSG00000204472	OTTHUMT00000076512
ENSG00000204472	OTTHUMT00000076514
ENSG00000204472	OTTHUMT00000076515
ENSG00000204475	OTTHUMT00000076210
ENSG00000204475	OTTHUMT00000076211
ENSG00000204475	OTTHUMT00000076212
ENSG00000204475	OTTHUMT00000076213
ENSG00000204478	OTTHUMT00000021782
ENSG00000204479	OTTHUMT00000021780
ENSG00000204481	OTTHUMT00000021791
ENSG00000204482	ENST00000376100
ENSG00000204482	OTTHUMT00000076569
ENSG00000204482	OTTHUMT00000076571
ENSG00000204482	OTTHUMT00000076572
ENSG00000204482	OTTHUMT00000076575
ENSG00000204482	OTTHUMT00000076576
ENSG00000204482	OTTHUMT00000076577
ENSG00000204482	OTTHUMT00000259306
ENSG00000204482	OTTHUMT00000259308
ENSG00000204488	OTTHUMT00000008178
ENSG00000204491	OTTHUMT00000008177
ENSG00000204495	OTTHUMT00000022040
ENSG00000204498	OTTHUMT00000076036
ENSG00000204498	OTTHUMT00000076037
ENSG00000204498	OTTHUMT00000259081
ENSG00000204501	OTTHUMT00000022041
ENSG00000204502	OTTHUMT00000026271
ENSG00000204508	OTTHUMT00000158511
ENSG00000204511	OTTHUMT00000259099
ENSG00000204516	OTTHUMT00000076102
ENSG00000204518	OTTHUMT00000005328
ENSG00000204525	OTTHUMT00000076281
ENSG00000204528	OTTHUMT00000156311
ENSG00000204529	OTTHUMT00000382929
ENSG00000204531	OTTHUMT00000076413
ENSG00000204536	OTTHUMT00000076190
ENSG00000204536	OTTHUMT00000257971
ENSG00000204536	OTTHUMT00000257978
ENSG00000204538	OTTHUMT00000076115
ENSG00000204539	OTTHUMT00000076275
ENSG00000204540	OTTHUMT00000076110
ENSG00000204540	OTTHUMT00000107791
ENSG00000204542	OTTHUMT00000076184
ENSG00000204544	OTTHUMT00000128579
ENSG00000204548	OTTHUMT00000078511
ENSG00000204548	OTTHUMT00000354404
ENSG00000204560	OTTHUMT00000076076
ENSG00000204560	OTTHUMT00000076077
ENSG00000204561	OTTHUMT00000052816
ENSG00000204564	ENST00000293604
ENSG00000204564	OTTHUMT00000076457
ENSG00000204564	OTTHUMT00000076459
ENSG00000204568	OTTHUMT00000076584
ENSG00000204569	OTTHUMT00000076556
ENSG00000204571	OTTHUMT00000127969
ENSG00000204572	OTTHUMT00000127968
ENSG00000204574	OTTHUMT00000076136
ENSG00000204574	OTTHUMT00000076137
ENSG00000204574	OTTHUMT00000076139
ENSG00000204576	OTTHUMT00000076033
ENSG00000204576	OTTHUMT00000076034
ENSG00000204577	OTTHUMT00000396513
ENSG00000204580	OTTHUMT00000257577
ENSG00000204580	OTTHUMT00000369045
ENSG00000204580	OTTHUMT00000369046
ENSG00000204584	OTTHUMT00000366195
ENSG00000204590	OTTHUMT00000076241
ENSG00000204592	OTTHUMT00000076282
ENSG00000204599	OTTHUMT00000256045
ENSG00000204603	OTTHUMT00000399382
ENSG00000204610	OTTHUMT00000076026
ENSG00000204612	OTTHUMT00000052745
ENSG00000204613	OTTHUMT00000076634
ENSG00000204613	OTTHUMT00000076635
ENSG00000204614	OTTHUMT00000253308
ENSG00000204616	OTTHUMT00000076081
ENSG00000204618	OTTHUMT00000076625
ENSG00000204618	OTTHUMT00000076626
ENSG00000204619	OTTHUMT00000076557
ENSG00000204619	OTTHUMT00000076558
ENSG00000204623	OTTHUMT00000253083
ENSG00000204624	OTTHUMT00000005770
ENSG00000204624	OTTHUMT00000005771
ENSG00000204628	OTTHUMT00000372943
ENSG00000204632	OTTHUMT00000251299
ENSG00000204632	OTTHUMT00000251300
ENSG00000204634	OTTHUMT00000376092
ENSG00000204640	OTTHUMT00000329737
ENSG00000204642	OTTHUMT00000195084
ENSG00000204642	OTTHUMT00000195085
ENSG00000204644	OTTHUMT00000355773
ENSG00000204645	OTTHUMT00000058902
ENSG00000204645	OTTHUMT00000356794
ENSG00000204655	OTTHUMT00000076155
ENSG00000204655	OTTHUMT00000076156
ENSG00000204655	OTTHUMT00000076157
ENSG00000204655	OTTHUMT00000076158
ENSG00000204655	OTTHUMT00000076159
ENSG00000204655	OTTHUMT00000076160
ENSG00000204655	OTTHUMT00000076161
ENSG00000204655	OTTHUMT00000194941
ENSG00000204657	OTTHUMT00000076057
ENSG00000204659	OTTHUMT00000371869
ENSG00000204661	OTTHUMT00000372148
ENSG00000204666	OTTHUMT00000384643
ENSG00000204669	OTTHUMT00000052631
ENSG00000204671	OTTHUMT00000401594
ENSG00000204673	ENST00000391834
ENSG00000204673	OTTHUMT00000317070
ENSG00000204673	OTTHUMT00000317071
ENSG00000204673	OTTHUMT00000317072
ENSG00000204673	OTTHUMT00000317073
ENSG00000204677	OTTHUMT00000373555
ENSG00000204677	OTTHUMT00000373556
ENSG00000204681	OTTHUMT00000076141
ENSG00000204681	OTTHUMT00000076142
ENSG00000204681	OTTHUMT00000076143
ENSG00000204682	OTTHUMT00000047130
ENSG00000204683	OTTHUMT00000394592
ENSG00000204685	OTTHUMT00000338797
ENSG00000204687	OTTHUMT00000076126
ENSG00000204688	OTTHUMT00000194432
ENSG00000204688	OTTHUMT00000194434
ENSG00000204695	OTTHUMT00000076362
ENSG00000204697	OTTHUMT00000076040
ENSG00000204700	OTTHUMT00000076131
ENSG00000204701	OTTHUMT00000076132
ENSG00000204703	OTTHUMT00000076469
ENSG00000204704	OTTHUMT00000076053
ENSG00000204710	OTTHUMT00000385299
ENSG00000204711	OTTHUMT00000052591
ENSG00000204711	OTTHUMT00000388712
ENSG00000204713	OTTHUMT00000076442
ENSG00000204713	OTTHUMT00000192604
ENSG00000204758	OTTHUMT00000372517
ENSG00000204764	OTTHUMT00000372036
ENSG00000204764	OTTHUMT00000372037
ENSG00000204764	OTTHUMT00000372043
ENSG00000204764	OTTHUMT00000372045
ENSG00000204767	OTTHUMT00000371629
ENSG00000204779	OTTHUMT00000037122
ENSG00000204787	OTTHUMT00000328851
ENSG00000204790	OTTHUMT00000143172
ENSG00000204793	OTTHUMT00000143174
ENSG00000204807	OTTHUMT00000037095
ENSG00000204816	OTTHUMT00000036992
ENSG00000204822	OTTHUMT00000252225
ENSG00000204828	OTTHUMT00000143077
ENSG00000204837	OTTHUMT00000143738
ENSG00000204839	OTTHUMT00000382330
ENSG00000204842	OTTHUMT00000257351
ENSG00000204842	OTTHUMT00000257355
ENSG00000204843	OTTHUMT00000252227
ENSG00000204843	OTTHUMT00000327943
ENSG00000204843	OTTHUMT00000328053
ENSG00000204843	OTTHUMT00000328165
ENSG00000204848	OTTHUMT00000037739
ENSG00000204849	OTTHUMT00000036910
ENSG00000204852	OTTHUMT00000316016
ENSG00000204852	OTTHUMT00000316024
ENSG00000204852	OTTHUMT00000316034
ENSG00000204859	OTTHUMT00000004193
ENSG00000204860	OTTHUMT00000052502
ENSG00000204873	OTTHUMT00000257290
ENSG00000204876	OTTHUMT00000322334
ENSG00000204880	OTTHUMT00000257684
ENSG00000204882	OTTHUMT00000378968
ENSG00000204887	OTTHUMT00000257776
ENSG00000204897	OTTHUMT00000257218
ENSG00000204899	OTTHUMT00000045249
ENSG00000204904	OTTHUMT00000056374
ENSG00000204909	OTTHUMT00000373382
ENSG00000204919	OTTHUMT00000361349
ENSG00000204923	OTTHUMT00000326900
ENSG00000204928	OTTHUMT00000373289
ENSG00000204929	OTTHUMT00000327956
ENSG00000204930	OTTHUMT00000355860
ENSG00000204930	OTTHUMT00000355861
ENSG00000204941	OTTHUMT00000323057
ENSG00000204946	OTTHUMT00000352718
ENSG00000204947	OTTHUMT00000352726
ENSG00000204950	OTTHUMT00000398623
ENSG00000204970	ENST00000504120
ENSG00000204970	OTTHUMT00000389127
ENSG00000204977	OTTHUMT00000044950
ENSG00000204977	OTTHUMT00000354875
ENSG00000204977	OTTHUMT00000354876
ENSG00000204979	OTTHUMT00000395408
ENSG00000204979	OTTHUMT00000395409
ENSG00000204979	OTTHUMT00000395410
ENSG00000204983	OTTHUMT00000352538
ENSG00000204987	OTTHUMT00000351295
ENSG00000205002	OTTHUMT00000381195
ENSG00000205021	OTTHUMT00000256572
ENSG00000205025	OTTHUMT00000392444
ENSG00000205029	OTTHUMT00000334506
ENSG00000205030	OTTHUMT00000391516
ENSG00000205038	OTTHUMT00000381017
ENSG00000205045	OTTHUMT00000399529
ENSG00000205056	OTTHUMT00000366643
ENSG00000205060	OTTHUMT00000339444
ENSG00000205085	OTTHUMT00000350537
ENSG00000205086	OTTHUMT00000325755
ENSG00000205089	OTTHUMT00000132833
ENSG00000205090	OTTHUMT00000100391
ENSG00000205097	OTTHUMT00000360294
ENSG00000205106	OTTHUMT00000390137
ENSG00000205108	OTTHUMT00000001150
ENSG00000205111	OTTHUMT00000257676
ENSG00000205111	OTTHUMT00000331655
ENSG00000205116	OTTHUMT00000331012
ENSG00000205126	OTTHUMT00000389717
ENSG00000205129	OTTHUMT00000360667
ENSG00000205133	ENST00000518748
ENSG00000205133	OTTHUMT00000377522
ENSG00000205133	OTTHUMT00000377656
ENSG00000205133	OTTHUMT00000377657
ENSG00000205133	OTTHUMT00000377660
ENSG00000205133	OTTHUMT00000377661
ENSG00000205143	OTTHUMT00000348265
ENSG00000205174	OTTHUMT00000337420
ENSG00000205176	OTTHUMT00000381106
ENSG00000205177	OTTHUMT00000389135
ENSG00000205186	OTTHUMT00000379367
ENSG00000205189	OTTHUMT00000379184
ENSG00000205189	OTTHUMT00000379185
ENSG00000205208	OTTHUMT00000366378
ENSG00000205212	OTTHUMT00000255361
ENSG00000205213	OTTHUMT00000257467
ENSG00000205213	OTTHUMT00000257468
ENSG00000205217	OTTHUMT00000256320
ENSG00000205220	OTTHUMT00000268887
ENSG00000205221	OTTHUMT00000325454
ENSG00000205221	OTTHUMT00000353721
ENSG00000205221	OTTHUMT00000353773
ENSG00000205231	OTTHUMT00000002419
ENSG00000205236	OTTHUMT00000381510
ENSG00000205238	OTTHUMT00000358897
ENSG00000205268	OTTHUMT00000378905
ENSG00000205268	OTTHUMT00000378906
ENSG00000205269	OTTHUMT00000039862
ENSG00000205277	OTTHUMT00000347234
ENSG00000205279	OTTHUMT00000372467
ENSG00000205279	OTTHUMT00000372468
ENSG00000205302	OTTHUMT00000371392
ENSG00000205302	OTTHUMT00000371393
ENSG00000205302	OTTHUMT00000371402
ENSG00000205330	OTTHUMT00000398152
ENSG00000205339	OTTHUMT00000386022
ENSG00000205356	OTTHUMT00000334661
ENSG00000205358	OTTHUMT00000257063
ENSG00000205359	ENST00000379810
ENSG00000205359	OTTHUMT00000370335
ENSG00000205359	OTTHUMT00000370337
ENSG00000205359	OTTHUMT00000370338
ENSG00000205403	OTTHUMT00000364697
ENSG00000205413	OTTHUMT00000341761
ENSG00000205424	OTTHUMT00000206848
ENSG00000205426	OTTHUMT00000395128
ENSG00000205439	OTTHUMT00000128033
ENSG00000205445	OTTHUMT00000128027
ENSG00000205456	OTTHUMT00000255634
ENSG00000205495	OTTHUMT00000142807
ENSG00000205496	OTTHUMT00000142809
ENSG00000205497	OTTHUMT00000142821
ENSG00000205531	OTTHUMT00000030273
ENSG00000205531	OTTHUMT00000030389
ENSG00000205542	OTTHUMT00000055780
ENSG00000205544	OTTHUMT00000256404
ENSG00000205560	ENST00000434492
ENSG00000205560	OTTHUMT00000317264
ENSG00000205560	OTTHUMT00000317421
ENSG00000205571	OTTHUMT00000216845
ENSG00000205571	OTTHUMT00000216846
ENSG00000205571	OTTHUMT00000368718
ENSG00000205572	OTTHUMT00000368724
ENSG00000205572	OTTHUMT00000368726
ENSG00000205581	OTTHUMT00000141645
ENSG00000205583	OTTHUMT00000342390
ENSG00000205583	OTTHUMT00000343444
ENSG00000205593	OTTHUMT00000316845
ENSG00000205595	OTTHUMT00000362747
ENSG00000205609	ENST00000398943
ENSG00000205609	ENST00000398944
ENSG00000205609	OTTHUMT00000214116
ENSG00000205611	OTTHUMT00000256907
ENSG00000205628	OTTHUMT00000342819
ENSG00000205639	OTTHUMT00000324307
ENSG00000205643	OTTHUMT00000075560
ENSG00000205649	OTTHUMT00000362584
ENSG00000205667	OTTHUMT00000356489
ENSG00000205670	OTTHUMT00000194076
ENSG00000205670	OTTHUMT00000194077
ENSG00000205673	OTTHUMT00000193777
ENSG00000205678	OTTHUMT00000361705
ENSG00000205693	OTTHUMT00000402902
ENSG00000205710	OTTHUMT00000380556
ENSG00000205726	OTTHUMT00000140070
ENSG00000205726	OTTHUMT00000140071
ENSG00000205726	OTTHUMT00000313582
ENSG00000205745	OTTHUMT00000338269
ENSG00000205754	OTTHUMT00000402066
ENSG00000205758	ENST00000420072
ENSG00000205758	OTTHUMT00000141278
ENSG00000205758	OTTHUMT00000141282
ENSG00000205765	OTTHUMT00000367144
ENSG00000205775	OTTHUMT00000144213
ENSG00000205794	OTTHUMT00000361278
ENSG00000205795	OTTHUMT00000323537
ENSG00000205808	OTTHUMT00000051567
ENSG00000205809	OTTHUMT00000400111
ENSG00000205810	OTTHUMT00000393471
ENSG00000205810	OTTHUMT00000393474
ENSG00000205835	OTTHUMT00000343364
ENSG00000205838	OTTHUMT00000366819
ENSG00000205846	OTTHUMT00000400562
ENSG00000205856	OTTHUMT00000075268
ENSG00000205857	OTTHUMT00000381846
ENSG00000205858	OTTHUMT00000326249
ENSG00000205861	OTTHUMT00000044166
ENSG00000205864	OTTHUMT00000102339
ENSG00000205867	OTTHUMT00000384775
ENSG00000205869	OTTHUMT00000127922
ENSG00000205882	OTTHUMT00000351887
ENSG00000205883	OTTHUMT00000351888
ENSG00000205884	OTTHUMT00000351889
ENSG00000205899	OTTHUMT00000255245
ENSG00000205927	OTTHUMT00000139662
ENSG00000205929	ENST00000479548
ENSG00000205929	OTTHUMT00000139596
ENSG00000205929	OTTHUMT00000139598
ENSG00000205930	OTTHUMT00000139600
ENSG00000205937	ENST00000397086
ENSG00000205937	OTTHUMT00000250766
ENSG00000205944	OTTHUMT00000102482
ENSG00000205946	OTTHUMT00000359620
ENSG00000205971	OTTHUMT00000322900
ENSG00000205981	OTTHUMT00000350336
ENSG00000205981	OTTHUMT00000350344
ENSG00000206013	OTTHUMT00000383588
ENSG00000206053	OTTHUMT00000109086
ENSG00000206066	OTTHUMT00000320349
ENSG00000206073	OTTHUMT00000133794
ENSG00000206075	OTTHUMT00000280629
ENSG00000206102	OTTHUMT00000128239
ENSG00000206104	OTTHUMT00000128250
ENSG00000206106	OTTHUMT00000140633
ENSG00000206107	OTTHUMT00000132470
ENSG00000206113	OTTHUMT00000360938
ENSG00000206120	OTTHUMT00000351390
ENSG00000206127	OTTHUMT00000370931
ENSG00000206172	OTTHUMT00000133459
ENSG00000206177	OTTHUMT00000133201
ENSG00000206178	OTTHUMT00000133200
ENSG00000206181	OTTHUMT00000255900
ENSG00000206203	OTTHUMT00000316431
ENSG00000206260	OTTHUMT00000361503
ENSG00000206262	OTTHUMT00000357986
ENSG00000206384	OTTHUMT00000356705
ENSG00000206474	OTTHUMT00000076415
ENSG00000206527	OTTHUMT00000356021
ENSG00000206530	OTTHUMT00000354128
ENSG00000206531	OTTHUMT00000354365
ENSG00000206532	OTTHUMT00000354057
ENSG00000206535	OTTHUMT00000353232
ENSG00000206536	OTTHUMT00000359110
ENSG00000206538	OTTHUMT00000352805
ENSG00000206538	OTTHUMT00000352806
ENSG00000206549	OTTHUMT00000257376
ENSG00000206549	OTTHUMT00000354544
ENSG00000206557	OTTHUMT00000341565
ENSG00000206559	OTTHUMT00000341318
ENSG00000206560	OTTHUMT00000339758
ENSG00000206560	OTTHUMT00000339759
ENSG00000206560	OTTHUMT00000340223
ENSG00000206561	OTTHUMT00000343575
ENSG00000206561	OTTHUMT00000346318
ENSG00000206562	OTTHUMT00000344161
ENSG00000206562	OTTHUMT00000346368
ENSG00000206562	OTTHUMT00000346369
ENSG00000206567	OTTHUMT00000339469
ENSG00000206579	OTTHUMT00000378129
ENSG00000211445	OTTHUMT00000374772
ENSG00000211450	OTTHUMT00000393716
ENSG00000211451	OTTHUMT00000100474
ENSG00000211452	OTTHUMT00000023247
ENSG00000211452	OTTHUMT00000023248
ENSG00000211452	OTTHUMT00000388175
ENSG00000211452	OTTHUMT00000388179
ENSG00000211454	OTTHUMT00000007163
ENSG00000211455	OTTHUMT00000403297
ENSG00000211456	OTTHUMT00000345065
ENSG00000211456	OTTHUMT00000345066
ENSG00000211460	OTTHUMT00000330767
ENSG00000211584	OTTHUMT00000346966
ENSG00000212122	OTTHUMT00000250774
ENSG00000212123	OTTHUMT00000368523
ENSG00000212124	OTTHUMT00000370080
ENSG00000212126	OTTHUMT00000370192
ENSG00000212127	OTTHUMT00000402305
ENSG00000212128	OTTHUMT00000400229
ENSG00000212643	OTTHUMT00000371801
ENSG00000212710	OTTHUMT00000386768
ENSG00000212719	OTTHUMT00000256298
ENSG00000212721	OTTHUMT00000257690
ENSG00000212724	OTTHUMT00000257692
ENSG00000212725	OTTHUMT00000257693
ENSG00000212747	OTTHUMT00000058389
ENSG00000212766	OTTHUMT00000257119
ENSG00000212899	OTTHUMT00000257695
ENSG00000212900	OTTHUMT00000257685
ENSG00000212901	OTTHUMT00000257699
ENSG00000212916	OTTHUMT00000092317
ENSG00000212933	OTTHUMT00000128036
ENSG00000212935	OTTHUMT00000128031
ENSG00000213020	OTTHUMT00000337612
ENSG00000213029	OTTHUMT00000130347
ENSG00000213030	OTTHUMT00000316746
ENSG00000213047	OTTHUMT00000086539
ENSG00000213047	OTTHUMT00000330170
ENSG00000213057	ENST00000319387
ENSG00000213057	OTTHUMT00000098176
ENSG00000213064	OTTHUMT00000083827
ENSG00000213066	OTTHUMT00000043099
ENSG00000213066	OTTHUMT00000043100
ENSG00000213079	OTTHUMT00000042798
ENSG00000213085	OTTHUMT00000085979
ENSG00000213088	ENST00000368122
ENSG00000213088	OTTHUMT00000090338
ENSG00000213088	OTTHUMT00000090339
ENSG00000213123	OTTHUMT00000341166
ENSG00000213139	OTTHUMT00000344785
ENSG00000213145	OTTHUMT00000074603
ENSG00000213160	OTTHUMT00000333330
ENSG00000213171	OTTHUMT00000036639
ENSG00000213185	OTTHUMT00000050825
ENSG00000213186	OTTHUMT00000352963
ENSG00000213190	OTTHUMT00000085103
ENSG00000213199	OTTHUMT00000351723
ENSG00000213199	OTTHUMT00000351725
ENSG00000213199	OTTHUMT00000351726
ENSG00000213199	OTTHUMT00000351727
ENSG00000213203	OTTHUMT00000348951
ENSG00000213204	OTTHUMT00000041440
ENSG00000213213	OTTHUMT00000354899
ENSG00000213214	OTTHUMT00000349997
ENSG00000213215	OTTHUMT00000349581
ENSG00000213221	OTTHUMT00000055075
ENSG00000213221	OTTHUMT00000055076
ENSG00000213231	OTTHUMT00000315123
ENSG00000213240	OTTHUMT00000038545
ENSG00000213240	OTTHUMT00000038546
ENSG00000213265	OTTHUMT00000337998
ENSG00000213281	OTTHUMT00000033395
ENSG00000213316	OTTHUMT00000317536
ENSG00000213337	OTTHUMT00000252951
ENSG00000213341	OTTHUMT00000049836
ENSG00000213347	OTTHUMT00000253427
ENSG00000213347	OTTHUMT00000372701
ENSG00000213347	OTTHUMT00000372702
ENSG00000213366	ENST00000442650
ENSG00000213366	OTTHUMT00000032167
ENSG00000213366	OTTHUMT00000032170
ENSG00000213373	OTTHUMT00000255905
ENSG00000213380	OTTHUMT00000268948
ENSG00000213380	OTTHUMT00000268949
ENSG00000213390	OTTHUMT00000049647
ENSG00000213398	OTTHUMT00000268885
ENSG00000213401	OTTHUMT00000058764
ENSG00000213402	OTTHUMT00000317563
ENSG00000213413	OTTHUMT00000345870
ENSG00000213416	OTTHUMT00000257777
ENSG00000213417	OTTHUMT00000257698
ENSG00000213420	OTTHUMT00000337556
ENSG00000213424	OTTHUMT00000257220
ENSG00000213434	OTTHUMT00000361496
ENSG00000213445	OTTHUMT00000390356
ENSG00000213462	OTTHUMT00000381468
ENSG00000213465	OTTHUMT00000385963
ENSG00000213465	OTTHUMT00000385964
ENSG00000213468	OTTHUMT00000058303
ENSG00000213494	OTTHUMT00000272892
ENSG00000213512	OTTHUMT00000029401
ENSG00000213516	OTTHUMT00000029403
ENSG00000213523	OTTHUMT00000374260
ENSG00000213533	OTTHUMT00000352949
ENSG00000213551	OTTHUMT00000048643
ENSG00000213563	OTTHUMT00000382503
ENSG00000213578	OTTHUMT00000286402
ENSG00000213585	OTTHUMT00000259208
ENSG00000213585	OTTHUMT00000259209
ENSG00000213588	OTTHUMT00000276533
ENSG00000213593	OTTHUMT00000393706
ENSG00000213593	OTTHUMT00000393708
ENSG00000213599	OTTHUMT00000109417
ENSG00000213614	OTTHUMT00000257317
ENSG00000213619	OTTHUMT00000391749
ENSG00000213625	OTTHUMT00000025132
ENSG00000213626	OTTHUMT00000325091
ENSG00000213638	OTTHUMT00000336217
ENSG00000213639	ENST00000358506
ENSG00000213639	OTTHUMT00000324841
ENSG00000213639	OTTHUMT00000324843
ENSG00000213654	OTTHUMT00000076508
ENSG00000213654	OTTHUMT00000076509
ENSG00000213658	OTTHUMT00000254688
ENSG00000213658	OTTHUMT00000254689
ENSG00000213672	OTTHUMT00000257520
ENSG00000213672	OTTHUMT00000344817
ENSG00000213676	OTTHUMT00000076637
ENSG00000213676	OTTHUMT00000076638
ENSG00000213694	OTTHUMT00000355971
ENSG00000213699	OTTHUMT00000250187
ENSG00000213699	OTTHUMT00000324723
ENSG00000213714	OTTHUMT00000079816
ENSG00000213719	OTTHUMT00000076166
ENSG00000213722	OTTHUMT00000076433
ENSG00000213736	OTTHUMT00000402021
ENSG00000213741	OTTHUMT00000276809
ENSG00000213741	OTTHUMT00000276810
ENSG00000213759	OTTHUMT00000251551
ENSG00000213760	OTTHUMT00000076399
ENSG00000213760	OTTHUMT00000076400
ENSG00000213780	OTTHUMT00000076044
ENSG00000213782	OTTHUMT00000400671
ENSG00000213782	OTTHUMT00000400674
ENSG00000213809	OTTHUMT00000400269
ENSG00000213809	OTTHUMT00000400273
ENSG00000213853	OTTHUMT00000251965
ENSG00000213859	OTTHUMT00000255084
ENSG00000213865	OTTHUMT00000379243
ENSG00000213886	OTTHUMT00000076628
ENSG00000213892	OTTHUMT00000322986
ENSG00000213901	OTTHUMT00000336322
ENSG00000213901	OTTHUMT00000336326
ENSG00000213901	OTTHUMT00000336331
ENSG00000213903	ENST00000396789
ENSG00000213903	OTTHUMT00000073197
ENSG00000213903	OTTHUMT00000073198
ENSG00000213906	ENST00000533293
ENSG00000213906	OTTHUMT00000393379
ENSG00000213918	OTTHUMT00000251585
ENSG00000213920	OTTHUMT00000257367
ENSG00000213920	OTTHUMT00000392568
ENSG00000213923	ENST00000396832
ENSG00000213923	OTTHUMT00000321460
ENSG00000213923	OTTHUMT00000321462
ENSG00000213927	OTTHUMT00000052228
ENSG00000213928	OTTHUMT00000071927
ENSG00000213930	OTTHUMT00000052231
ENSG00000213930	OTTHUMT00000251702
ENSG00000213934	OTTHUMT00000142982
ENSG00000213937	OTTHUMT00000250989
ENSG00000213949	OTTHUMT00000253855
ENSG00000213967	OTTHUMT00000395559
ENSG00000213977	OTTHUMT00000207389
ENSG00000213983	OTTHUMT00000071811
ENSG00000213988	OTTHUMT00000350101
ENSG00000213995	OTTHUMT00000045764
ENSG00000213999	OTTHUMT00000336093
ENSG00000213999	OTTHUMT00000365479
ENSG00000214013	OTTHUMT00000252887
ENSG00000214014	OTTHUMT00000255636
ENSG00000214021	OTTHUMT00000258268
ENSG00000214022	OTTHUMT00000350705
ENSG00000214026	OTTHUMT00000034765
ENSG00000214042	OTTHUMT00000051891
ENSG00000214046	OTTHUMT00000313801
ENSG00000214049	OTTHUMT00000362098
ENSG00000214050	OTTHUMT00000219988
ENSG00000214050	OTTHUMT00000376324
ENSG00000214063	ENST00000397396
ENSG00000214063	ENST00000397404
ENSG00000214063	ENST00000397406
ENSG00000214063	ENST00000397408
ENSG00000214063	OTTHUMT00000257102
ENSG00000214063	OTTHUMT00000335355
ENSG00000214063	OTTHUMT00000383221
ENSG00000214078	ENST00000317619
ENSG00000214078	OTTHUMT00000078909
ENSG00000214078	OTTHUMT00000078910
ENSG00000214097	OTTHUMT00000340776
ENSG00000214102	OTTHUMT00000349091
ENSG00000214107	OTTHUMT00000056160
ENSG00000214113	OTTHUMT00000353461
ENSG00000214113	OTTHUMT00000353484
ENSG00000214114	OTTHUMT00000001209
ENSG00000214128	OTTHUMT00000347800
ENSG00000214146	OTTHUMT00000342625
ENSG00000214160	OTTHUMT00000346033
ENSG00000214160	OTTHUMT00000346034
ENSG00000214174	OTTHUMT00000255102
ENSG00000214184	OTTHUMT00000330227
ENSG00000214216	OTTHUMT00000352395
ENSG00000214216	OTTHUMT00000352396
ENSG00000214226	OTTHUMT00000255111
ENSG00000214252	OTTHUMT00000347461
ENSG00000214253	OTTHUMT00000347449
ENSG00000214265	OTTHUMT00000251255
ENSG00000214274	OTTHUMT00000073731
ENSG00000214274	OTTHUMT00000073732
ENSG00000214289	OTTHUMT00000348649
ENSG00000214290	OTTHUMT00000390991
ENSG00000214300	OTTHUMT00000340224
ENSG00000214309	OTTHUMT00000337353
ENSG00000214324	OTTHUMT00000356354
ENSG00000214329	OTTHUMT00000338374
ENSG00000214347	OTTHUMT00000330250
ENSG00000214357	OTTHUMT00000372453
ENSG00000214357	OTTHUMT00000372478
ENSG00000214357	OTTHUMT00000372479
ENSG00000214360	OTTHUMT00000372421
ENSG00000214367	OTTHUMT00000357446
ENSG00000214376	OTTHUMT00000334162
ENSG00000214402	OTTHUMT00000356128
ENSG00000214407	OTTHUMT00000353854
ENSG00000214413	OTTHUMT00000050347
ENSG00000214415	OTTHUMT00000339909
ENSG00000214435	OTTHUMT00000050107
ENSG00000214513	OTTHUMT00000377385
ENSG00000214517	OTTHUMT00000398254
ENSG00000214530	OTTHUMT00000397253
ENSG00000214530	OTTHUMT00000397254
ENSG00000214548	OTTHUMT00000104664
ENSG00000214548	OTTHUMT00000104665
ENSG00000214556	OTTHUMT00000255469
ENSG00000214562	OTTHUMT00000049212
ENSG00000214595	OTTHUMT00000324997
ENSG00000214595	OTTHUMT00000325000
ENSG00000214597	OTTHUMT00000382802
ENSG00000214642	OTTHUMT00000359666
ENSG00000214681	OTTHUMT00000346593
ENSG00000214700	OTTHUMT00000403258
ENSG00000214711	OTTHUMT00000325010
ENSG00000214717	ENST00000461691
ENSG00000214717	OTTHUMT00000055619
ENSG00000214717	OTTHUMT00000144310
ENSG00000214736	OTTHUMT00000268822
ENSG00000214753	OTTHUMT00000396208
ENSG00000214756	OTTHUMT00000394990
ENSG00000214783	OTTHUMT00000339266
ENSG00000214787	OTTHUMT00000394288
ENSG00000214803	OTTHUMT00000381461
ENSG00000214819	OTTHUMT00000132432
ENSG00000214827	OTTHUMT00000058776
ENSG00000214842	OTTHUMT00000323801
ENSG00000214860	OTTHUMT00000130836
ENSG00000214881	OTTHUMT00000048351
ENSG00000214888	OTTHUMT00000397578
ENSG00000214900	OTTHUMT00000395717
ENSG00000214900	OTTHUMT00000395718
ENSG00000214900	OTTHUMT00000395720
ENSG00000214929	OTTHUMT00000402325
ENSG00000214941	OTTHUMT00000131736
ENSG00000214941	OTTHUMT00000131738
ENSG00000214944	OTTHUMT00000368972
ENSG00000214944	OTTHUMT00000368978
ENSG00000214946	OTTHUMT00000130708
ENSG00000214954	OTTHUMT00000376790
ENSG00000214960	OTTHUMT00000326252
ENSG00000214960	OTTHUMT00000326299
ENSG00000214986	OTTHUMT00000048028
ENSG00000215009	OTTHUMT00000337866
ENSG00000215012	OTTHUMT00000317289
ENSG00000215018	OTTHUMT00000315899
ENSG00000215041	OTTHUMT00000255434
ENSG00000215041	OTTHUMT00000255435
ENSG00000215045	OTTHUMT00000340534
ENSG00000215068	OTTHUMT00000253837
ENSG00000215114	OTTHUMT00000378184
