Ensembl ID	PDB ID
ENSG00000182187	1MYX
ENSG00000182187	1MYY
ENSG00000182187	1MZ1
ENSG00000182187	1MZ2
ENSG00000182187	1MZ3
ENSG00000182187	2JDF
ENSG00000182187	2JDG
ENSG00000182199	3OU5
ENSG00000182217	2BQZ
ENSG00000182217	2CV5
ENSG00000182217	2RNY
ENSG00000182217	3A6N
ENSG00000182217	3AFA
ENSG00000182217	3CFS
ENSG00000182217	3CFV
ENSG00000182217	3F9W
ENSG00000182217	3F9X
ENSG00000182217	3F9Y
ENSG00000182217	3F9Z
ENSG00000182217	3NQJ
ENSG00000182217	3NQU
ENSG00000182240	2EWY
ENSG00000182247	1Y6L
ENSG00000182326	1ELV
ENSG00000182326	1NZI
ENSG00000182333	1HLG
ENSG00000182389	1VYV
ENSG00000182389	2D46
ENSG00000182393	3OG4
ENSG00000182393	3OG6
ENSG00000182400	2BJN
ENSG00000182400	2CFH
ENSG00000182400	3KXC
ENSG00000182415	2FW2
ENSG00000182481	1EFX
ENSG00000182481	1QGK
ENSG00000182481	1QGR
ENSG00000182481	3FEX
ENSG00000182481	3FEY
ENSG00000182511	1WQU
ENSG00000182511	2DCR
ENSG00000182511	3BKB
ENSG00000182511	3CBL
ENSG00000182511	3CD3
ENSG00000182512	2WUL
ENSG00000182541	1X6A
ENSG00000182568	1YSE
ENSG00000182568	2L1P
ENSG00000182568	2O49
ENSG00000182568	2O4A
ENSG00000182568	3NZL
ENSG00000182572	1CS9
ENSG00000182572	1CT6
ENSG00000182572	1Q3L
ENSG00000182572	2B2T
ENSG00000182572	2B2U
ENSG00000182572	2B2V
ENSG00000182572	2B2W
ENSG00000182572	2C1J
ENSG00000182572	2C1N
ENSG00000182572	2CV5
ENSG00000182572	2RI7
ENSG00000182572	2UXN
ENSG00000182572	3A1B
ENSG00000182572	3AFA
ENSG00000182572	3KMT
ENSG00000182578	2I0V
ENSG00000182578	2I0Y
ENSG00000182578	2I1M
ENSG00000182578	2OGV
ENSG00000182578	3BEA
ENSG00000182578	3DPK
ENSG00000182578	3LCD
ENSG00000182578	3LCO
ENSG00000182712	1EI0
ENSG00000182712	1HP8
ENSG00000182712	2HP8
ENSG00000182718	1W7B
ENSG00000182718	1XJL
ENSG00000182718	2HYU
ENSG00000182718	2HYV
ENSG00000182718	2HYW
ENSG00000182732	2ES0
ENSG00000182809	2CU8
ENSG00000182866	1BHF
ENSG00000182866	1BHH
ENSG00000182866	1CWD
ENSG00000182866	1CWE
ENSG00000182866	1FBZ
ENSG00000182866	1H92
ENSG00000182866	1IJR
ENSG00000182866	1KIK
ENSG00000182866	1LCJ
ENSG00000182866	1LCK
ENSG00000182866	1LKK
ENSG00000182866	1LKL
ENSG00000182866	1Q68
ENSG00000182866	1Q69
ENSG00000182866	1QPC
ENSG00000182866	1QPD
ENSG00000182866	1QPE
ENSG00000182866	1QPJ
ENSG00000182866	1X27
ENSG00000182866	2IIM
ENSG00000182866	2OF2
ENSG00000182866	2OF4
ENSG00000182866	2OFU
ENSG00000182866	2OFV
ENSG00000182866	2OG8
ENSG00000182866	2PL0
ENSG00000182866	2ZM1
ENSG00000182866	2ZM4
ENSG00000182866	2ZYB
ENSG00000182866	3AC1
ENSG00000182866	3AC2
ENSG00000182866	3AC3
ENSG00000182866	3AC4
ENSG00000182866	3AC5
ENSG00000182866	3AC8
ENSG00000182866	3ACJ
ENSG00000182866	3ACK
ENSG00000182866	3B2W
ENSG00000182866	3BRH
ENSG00000182866	3BYM
ENSG00000182866	3BYO
ENSG00000182866	3BYS
ENSG00000182866	3BYU
ENSG00000182866	3KXZ
ENSG00000182866	3LCK
ENSG00000182866	3MPM
ENSG00000182871	1BNL
ENSG00000182871	3HON
ENSG00000182871	3HSH
ENSG00000182901	2A72
ENSG00000182901	2D9J
ENSG00000182919	1XCR
ENSG00000182934	2FH5
ENSG00000182944	2CPE
ENSG00000182985	3BIN
ENSG00000183010	2GER
ENSG00000183010	2GR9
ENSG00000183010	2GRA
ENSG00000183010	2IZZ
ENSG00000183049	2JC6
ENSG00000183087	1H30
ENSG00000183087	2C5D
ENSG00000183091	1ARK
ENSG00000183091	1NEB
ENSG00000183117	2EHF
ENSG00000183155	1FWQ
ENSG00000183155	2FU5
ENSG00000183161	2IQC
ENSG00000183207	2CQA
ENSG00000183214	1B3J
ENSG00000183214	1HYR
ENSG00000183258	2P6N
ENSG00000183337	3BIM
ENSG00000183386	1WYH
ENSG00000183386	2CUQ
ENSG00000183386	2EHE
ENSG00000183431	2DT7
ENSG00000183479	1Y97
ENSG00000183598	2IIJ
ENSG00000183598	2X4W
ENSG00000183598	2X4X
ENSG00000183598	2X4Y
ENSG00000183598	3DB3
ENSG00000183598	3MO8
ENSG00000183678	2BNQ
ENSG00000183678	2BNR
ENSG00000183678	2F53
ENSG00000183678	2F54
ENSG00000183678	2P5E
ENSG00000183678	2P5W
ENSG00000183678	2PYE
ENSG00000183678	3KLA
ENSG00000183690	2Z13
ENSG00000183690	2Z14
ENSG00000183691	1M4U
ENSG00000183696	3EUE
ENSG00000183696	3EUF
ENSG00000183696	3NBQ
ENSG00000183741	3GV6
ENSG00000183741	3I90
ENSG00000183747	2VZE
ENSG00000183747	2WD9
ENSG00000183747	3B7W
ENSG00000183747	3C5E
ENSG00000183747	3DAY
ENSG00000183747	3EQ6
ENSG00000183747	3GPC
ENSG00000183765	1GXC
ENSG00000183765	2CN5
ENSG00000183765	2CN8
ENSG00000183765	2W0J
ENSG00000183765	2W7X
ENSG00000183765	2WTC
ENSG00000183765	2WTD
ENSG00000183765	2WTI
ENSG00000183765	2WTJ
ENSG00000183765	3I6U
ENSG00000183765	3I6W
ENSG00000183856	3ISU
ENSG00000183873	2KBI
ENSG00000183918	1D1Z
ENSG00000183918	1D4T
ENSG00000183918	1D4W
ENSG00000183918	1KA6
ENSG00000183918	1KA7
ENSG00000183918	1M27
ENSG00000183941	2BQZ
ENSG00000183941	2CV5
ENSG00000183941	2RNY
ENSG00000183941	3A6N
ENSG00000183941	3AFA
ENSG00000183941	3CFS
ENSG00000183941	3CFV
ENSG00000183941	3F9W
ENSG00000183941	3F9X
ENSG00000183941	3F9Y
ENSG00000183941	3F9Z
ENSG00000183941	3NQJ
ENSG00000183941	3NQU
ENSG00000183955	1ZKK
ENSG00000183955	2BQZ
ENSG00000183955	3F9W
ENSG00000183955	3F9X
ENSG00000183955	3F9Y
ENSG00000183955	3F9Z
ENSG00000184033	2BNQ
ENSG00000184033	2BNR
ENSG00000184033	2F53
ENSG00000184033	2F54
ENSG00000184033	2P5E
ENSG00000184033	2P5W
ENSG00000184033	2PYE
ENSG00000184033	3KLA
ENSG00000184047	1FEW
ENSG00000184047	1G3F
ENSG00000184047	1G73
ENSG00000184047	1TW6
ENSG00000184047	1XB0
ENSG00000184047	1XB1
ENSG00000184047	3D9U
ENSG00000184144	2OM5
ENSG00000184182	2EDI
ENSG00000184182	3FN1
ENSG00000184226	2EE0
ENSG00000184271	3D1N
ENSG00000184349	2X11
ENSG00000184349	3MX0
ENSG00000184357	2FE2
ENSG00000184357	2RHI
ENSG00000184371	1HMC
ENSG00000184470	1W1E
ENSG00000184481	1E17
ENSG00000184481	3L2C
ENSG00000184489	1R6H
ENSG00000184489	1V3A
ENSG00000184500	1Z6C
ENSG00000184508	3NR1
ENSG00000184588	1F0J
ENSG00000184588	1JP1
ENSG00000184588	1JP2
ENSG00000184588	1RO6
ENSG00000184588	1RO9
ENSG00000184588	1ROR
ENSG00000184588	1TB5
ENSG00000184588	1XLX
ENSG00000184588	1XLZ
ENSG00000184588	1XM4
ENSG00000184588	1XM6
ENSG00000184588	1XMU
ENSG00000184588	1XMY
ENSG00000184588	1XN0
ENSG00000184588	1XOS
ENSG00000184588	1XOT
ENSG00000184588	1Y2H
ENSG00000184588	1Y2J
ENSG00000184588	2CHM
ENSG00000184588	2QYL
ENSG00000184588	3D3P
ENSG00000184588	3FRG
ENSG00000184588	3G45
ENSG00000184588	3GWT
ENSG00000184588	3HC8
ENSG00000184588	3HDZ
ENSG00000184588	3HMV
ENSG00000184588	3KKT
ENSG00000184588	3LY2
ENSG00000184602	1ZZA
ENSG00000184674	2C3N
ENSG00000184674	2C3Q
ENSG00000184674	2C3T
ENSG00000184735	3IUY
ENSG00000184787	2CYX
ENSG00000184787	2KLY
ENSG00000184787	3H8K
ENSG00000184845	1OZ5
ENSG00000184887	2VKP
ENSG00000184895	1HRY
ENSG00000184895	1HRZ
ENSG00000184895	1J46
ENSG00000184895	1J47
ENSG00000184895	2GZK
ENSG00000184900	1U4A
ENSG00000184900	2IO1
ENSG00000184937	1LU6
ENSG00000184937	1XF7
ENSG00000184937	2G7T
ENSG00000184937	2G7V
ENSG00000184937	2G7W
ENSG00000184937	2G7X
ENSG00000184937	2JP9
ENSG00000184937	2JPA
ENSG00000184937	2PRT
ENSG00000184937	3HPJ
ENSG00000184937	3MYJ
ENSG00000185008	1UEM
ENSG00000185008	1UJT
ENSG00000185008	2EDJ
ENSG00000185010	1CFG
ENSG00000185010	1D7P
ENSG00000185010	1FAC
ENSG00000185010	1IQD
ENSG00000185010	2R7E
ENSG00000185010	3CDZ
ENSG00000185010	3HNB
ENSG00000185010	3HNY
ENSG00000185010	3HOB
ENSG00000185015	3CZV
ENSG00000185015	3D0N
ENSG00000185015	3DA2
ENSG00000185043	1DGU
ENSG00000185043	1DGV
ENSG00000185043	1XO5
ENSG00000185043	1Y1A
ENSG00000185046	2EAM
ENSG00000185046	2KE7
ENSG00000185046	2KIV
ENSG00000185068	1YDL
ENSG00000185068	2JNJ
ENSG00000185100	2GJO
ENSG00000185104	1H8C
ENSG00000185104	2DZM
ENSG00000185104	2EC4
ENSG00000185104	3E21
ENSG00000185115	3NW0
ENSG00000185149	2IK3
ENSG00000185236	2F9L
ENSG00000185236	2F9M
ENSG00000185238	2FYT
ENSG00000185245	1GWB
ENSG00000185245	1K13
ENSG00000185245	1M0Z
ENSG00000185245	1M10
ENSG00000185245	1OOK
ENSG00000185245	1P8V
ENSG00000185245	1P9A
ENSG00000185245	1QYY
ENSG00000185245	1SQ0
ENSG00000185245	1U0N
ENSG00000185245	2BP3
ENSG00000185262	2DZL
ENSG00000185267	2W50
ENSG00000185272	2YWK
ENSG00000185339	2BB5
ENSG00000185345	1IYF
ENSG00000185345	2JMO
ENSG00000185359	2D3G
ENSG00000185359	3F1I
ENSG00000185386	3GC8
ENSG00000185386	3GC9
ENSG00000185386	3GP0
ENSG00000185420	3MEK
ENSG00000185436	3OG4
ENSG00000185436	3OG6
ENSG00000185482	2DB6
ENSG00000185513	1OYX
ENSG00000185513	1OZ2
ENSG00000185513	1OZ3
ENSG00000185513	2PQW
ENSG00000185513	2RHI
ENSG00000185513	2RHU
ENSG00000185513	2RHX
ENSG00000185513	2RHY
ENSG00000185513	2RHZ
ENSG00000185513	2RI2
ENSG00000185513	2RI3
ENSG00000185513	2RI5
ENSG00000185513	2RJC
ENSG00000185513	2RJD
ENSG00000185513	2RJE
ENSG00000185513	2RJF
ENSG00000185513	3OQ5
ENSG00000185513	3P8H
ENSG00000185527	3JWR
ENSG00000185532	1ZXA
ENSG00000185532	3NMD
ENSG00000185551	3CJW
ENSG00000185591	1SP1
ENSG00000185591	1SP2
ENSG00000185591	1VA1
ENSG00000185591	1VA2
ENSG00000185591	1VA3
ENSG00000185624	1BJX
ENSG00000185624	1MEK
ENSG00000185624	1X5C
ENSG00000185624	2BJX
ENSG00000185624	2K18
ENSG00000185624	3BJ5
ENSG00000185630	1B72
ENSG00000185630	1PUF
ENSG00000185650	1W0V
ENSG00000185650	1W0W
ENSG00000185651	1C4Z
ENSG00000185651	1FBV
ENSG00000185652	1B8K
ENSG00000185652	1BND
ENSG00000185652	1NT3
ENSG00000185652	3BUK
ENSG00000185664	1TVB
ENSG00000185664	1TVH
ENSG00000185664	3CC5
ENSG00000185666	2P0A
ENSG00000185721	2EKI
ENSG00000185787	2AQL
ENSG00000185787	2EFI
ENSG00000185787	2F5J
ENSG00000185787	2F5K
ENSG00000185813	3ELB
ENSG00000185946	3EGN
ENSG00000185950	3FQW
ENSG00000185950	3FQX
ENSG00000186019	2ELY
ENSG00000186019	2ELZ
ENSG00000186019	2EM0
ENSG00000186019	2EM6
ENSG00000186019	2EM7
ENSG00000186019	2EM8
ENSG00000186019	2EM9
ENSG00000186019	2EN1
ENSG00000186019	2EN8
ENSG00000186019	2ENA
ENSG00000186019	2ENC
ENSG00000186019	2EOQ
ENSG00000186019	2EOR
ENSG00000186019	2EQ4
ENSG00000186019	2YSP
ENSG00000186019	2YTH
ENSG00000186074	2NMS
ENSG00000186104	3C6G
ENSG00000186104	3CZH
ENSG00000186104	3DL9
ENSG00000186111	3H1Z
ENSG00000186111	3H85
ENSG00000186153	1WMV
ENSG00000186174	2XB1
ENSG00000186265	2AW2
ENSG00000186280	3DXT
ENSG00000186280	3DXU
ENSG00000186298	1IT6
ENSG00000186298	1JK7
ENSG00000186298	1U32
ENSG00000186298	2BCD
ENSG00000186298	2BDX
ENSG00000186318	1FKN
ENSG00000186318	1M4H
ENSG00000186318	1PY1
ENSG00000186318	1SGZ
ENSG00000186318	1TQF
ENSG00000186318	1UJJ
ENSG00000186318	1UJK
ENSG00000186318	1W50
ENSG00000186318	1W51
ENSG00000186318	1XN2
ENSG00000186318	1XN3
ENSG00000186318	1XS7
ENSG00000186318	1YM2
ENSG00000186318	1YM4
ENSG00000186318	2B8L
ENSG00000186318	2B8V
ENSG00000186318	2F3E
ENSG00000186318	2F3F
ENSG00000186318	2FDP
ENSG00000186318	2G94
ENSG00000186318	2HIZ
ENSG00000186318	2HM1
ENSG00000186318	2IQG
ENSG00000186318	2IRZ
ENSG00000186318	2IS0
ENSG00000186318	2NTR
ENSG00000186318	2OAH
ENSG00000186318	2OF0
ENSG00000186318	2OHK
ENSG00000186318	2OHL
ENSG00000186318	2OHM
ENSG00000186318	2OHN
ENSG00000186318	2OHP
ENSG00000186318	2OHQ
ENSG00000186318	2OHR
ENSG00000186318	2OHS
ENSG00000186318	2OHT
ENSG00000186318	2OHU
ENSG00000186318	2P4J
ENSG00000186318	2P83
ENSG00000186318	2P8H
ENSG00000186318	2PH6
ENSG00000186318	2PH8
ENSG00000186318	2Q11
ENSG00000186318	2Q15
ENSG00000186318	2QK5
ENSG00000186318	2QMD
ENSG00000186318	2QMF
ENSG00000186318	2QMG
ENSG00000186318	2QP8
ENSG00000186318	2QU2
ENSG00000186318	2QU3
ENSG00000186318	2QZK
ENSG00000186318	2QZL
ENSG00000186318	2VA5
ENSG00000186318	2VA6
ENSG00000186318	2VA7
ENSG00000186318	2VIE
ENSG00000186318	2VIJ
ENSG00000186318	2VIY
ENSG00000186318	2VIZ
ENSG00000186318	2VJ6
ENSG00000186318	2VJ7
ENSG00000186318	2VJ9
ENSG00000186318	2VKM
ENSG00000186318	2VNM
ENSG00000186318	2VNN
ENSG00000186318	2WEZ
ENSG00000186318	2WF0
ENSG00000186318	2WF1
ENSG00000186318	2WF2
ENSG00000186318	2WF3
ENSG00000186318	2WF4
ENSG00000186318	2WJO
ENSG00000186318	2XFI
ENSG00000186318	2XFJ
ENSG00000186318	2XFK
ENSG00000186318	2ZDZ
ENSG00000186318	2ZE1
ENSG00000186318	2ZHR
ENSG00000186318	2ZHS
ENSG00000186318	2ZHT
ENSG00000186318	2ZHU
ENSG00000186318	2ZHV
ENSG00000186318	2ZJH
ENSG00000186318	2ZJI
ENSG00000186318	2ZJJ
ENSG00000186318	2ZJK
ENSG00000186318	2ZJL
ENSG00000186318	2ZJM
ENSG00000186318	2ZJN
ENSG00000186318	3BRA
ENSG00000186318	3BUF
ENSG00000186318	3BUG
ENSG00000186318	3BUH
ENSG00000186318	3CIB
ENSG00000186318	3CIC
ENSG00000186318	3CID
ENSG00000186318	3CKP
ENSG00000186318	3CKR
ENSG00000186318	3DM6
ENSG00000186318	3DUY
ENSG00000186318	3DV1
ENSG00000186318	3DV5
ENSG00000186318	3EXO
ENSG00000186318	3FKT
ENSG00000186318	3H0B
ENSG00000186318	3HVG
ENSG00000186318	3HW1
ENSG00000186318	3I25
ENSG00000186318	3IGB
ENSG00000186318	3IN3
ENSG00000186318	3IN4
ENSG00000186318	3IND
ENSG00000186318	3INE
ENSG00000186318	3INF
ENSG00000186318	3INH
ENSG00000186318	3IVH
ENSG00000186318	3IVI
ENSG00000186318	3IXJ
ENSG00000186318	3IXK
ENSG00000186318	3K5C
ENSG00000186318	3K5D
ENSG00000186318	3K5F
ENSG00000186318	3K5G
ENSG00000186318	3KMX
ENSG00000186318	3KMY
ENSG00000186318	3KN0
ENSG00000186318	3L38
ENSG00000186318	3L3A
ENSG00000186318	3L58
ENSG00000186318	3L59
ENSG00000186318	3L5B
ENSG00000186318	3L5C
ENSG00000186318	3L5D
ENSG00000186318	3L5E
ENSG00000186318	3L5F
ENSG00000186318	3LHG
ENSG00000186318	3LNK
ENSG00000186318	3LPI
ENSG00000186318	3LPJ
ENSG00000186318	3LPK
ENSG00000186318	3MSJ
ENSG00000186318	3MSK
ENSG00000186318	3MSL
ENSG00000186318	3MSM
ENSG00000186318	3NSH
ENSG00000186340	1YO8
ENSG00000186340	2RHP
ENSG00000186350	1BY4
ENSG00000186350	1DSZ
ENSG00000186350	1FBY
ENSG00000186350	1FM6
ENSG00000186350	1FM9
ENSG00000186350	1G1U
ENSG00000186350	1G5Y
ENSG00000186350	1K74
ENSG00000186350	1LBD
ENSG00000186350	1MV9
ENSG00000186350	1MVC
ENSG00000186350	1MZN
ENSG00000186350	1R0N
ENSG00000186350	1RDT
ENSG00000186350	1RXR
ENSG00000186350	1XLS
ENSG00000186350	1XV9
ENSG00000186350	1XVP
ENSG00000186350	1YNW
ENSG00000186350	2ACL
ENSG00000186350	2NLL
ENSG00000186350	2P1T
ENSG00000186350	2P1U
ENSG00000186350	2P1V
ENSG00000186350	2ZXZ
ENSG00000186350	2ZY0
ENSG00000186350	3DZU
ENSG00000186350	3DZY
ENSG00000186350	3E00
ENSG00000186350	3E94
ENSG00000186350	3FAL
ENSG00000186350	3FC6
ENSG00000186350	3FUG
ENSG00000186350	3H0A
ENSG00000186350	3KWY
ENSG00000186431	1OVZ
ENSG00000186431	1OW0
ENSG00000186431	1UCT
ENSG00000186469	2QNS
ENSG00000186469	3KJ5
ENSG00000186510	2PFI
ENSG00000186575	1H4R
ENSG00000186591	2Z5D
ENSG00000186642	1Z1L
ENSG00000186642	3IBJ
ENSG00000186642	3ITM
ENSG00000186642	3ITU
ENSG00000186652	1H8U
ENSG00000186652	2BRS
ENSG00000186716	1K1F
ENSG00000186716	2AIN
ENSG00000186827	1D0A
ENSG00000186827	2HEV
ENSG00000186827	2HEY
ENSG00000186834	2GD7
ENSG00000186862	2EEH
ENSG00000186868	1I8H
ENSG00000186868	3FQP
ENSG00000186908	3EU9
ENSG00000186912	2B6Q
ENSG00000186951	1I7G
ENSG00000186951	1K7L
ENSG00000186951	1KKQ
ENSG00000186951	2NPA
ENSG00000186951	2P54
ENSG00000186951	2REW
ENSG00000186951	2ZNN
ENSG00000186951	3ET1
ENSG00000186951	3FEI
ENSG00000186951	3G8I
ENSG00000186951	3KDT
ENSG00000186951	3KDU
ENSG00000186976	1WLZ
ENSG00000187021	2PPL
ENSG00000187079	2HZD
ENSG00000187079	3KYS
ENSG00000187116	2D3V
ENSG00000187134	1MRQ
ENSG00000187134	3C3U
ENSG00000187134	3GUG
ENSG00000187239	2EFL
ENSG00000187244	2PET
ENSG00000187244	2PF6
ENSG00000187266	1CN4
ENSG00000187266	1EBA
ENSG00000187266	1EBP
ENSG00000187266	1EER
ENSG00000187266	1ERN
ENSG00000187266	2JIX
ENSG00000187323	2ED7
ENSG00000187323	2ED8
ENSG00000187323	2ED9
ENSG00000187323	2EDB
ENSG00000187323	2EDD
ENSG00000187323	2EDE
ENSG00000187391	1UEP
ENSG00000187391	1UEQ
ENSG00000187391	1UEW
ENSG00000187391	1UJV
ENSG00000187391	1WFV
ENSG00000187446	2E30
ENSG00000187498	1LI1
ENSG00000187554	1P95
ENSG00000187555	1NB8
ENSG00000187555	1NBF
ENSG00000187555	1YY6
ENSG00000187555	1YZE
ENSG00000187555	2F1W
ENSG00000187555	2F1X
ENSG00000187555	2F1Y
ENSG00000187555	2F1Z
ENSG00000187555	2FOJ
ENSG00000187555	2FOO
ENSG00000187555	2FOP
ENSG00000187555	2KVR
ENSG00000187555	3MQR
ENSG00000187555	3MQS
ENSG00000187608	1Z2M
ENSG00000187608	2HJ8
ENSG00000187653	1UY5
ENSG00000187678	3BUN
ENSG00000187688	2F37
ENSG00000187733	1C8Q
ENSG00000187733	1JXJ
ENSG00000187733	1JXK
ENSG00000187733	1MFU
ENSG00000187733	1MFV
ENSG00000187733	1NM9
ENSG00000187733	1Q4N
ENSG00000187733	1SMD
ENSG00000187733	1XV8
ENSG00000187733	1Z32
ENSG00000187733	3BLK
ENSG00000187733	3BLP
ENSG00000187733	3DHP
ENSG00000187735	1TFI
ENSG00000187736	2QM4
ENSG00000187736	2R9A
ENSG00000187758	1HSO
ENSG00000187758	1U3T
ENSG00000187764	1OLZ
ENSG00000187764	3OL2
ENSG00000187840	1WKW
ENSG00000187840	2JGB
ENSG00000187840	2JGC
ENSG00000187840	2V8W
ENSG00000187840	2V8X
ENSG00000187840	2V8Y
ENSG00000187840	3HXG
ENSG00000187840	3HXI
ENSG00000187990	3A6N
ENSG00000187990	3AFA
ENSG00000188015	1KSO
ENSG00000188021	1J8C
ENSG00000188126	2DLP
ENSG00000188130	1CM8
ENSG00000188257	1AYP
ENSG00000188257	1BBC
ENSG00000188257	1DB4
ENSG00000188257	1DB5
ENSG00000188257	1DCY
ENSG00000188257	1J1A
ENSG00000188257	1KQU
ENSG00000188257	1KVO
ENSG00000188257	1N28
ENSG00000188257	1N29
ENSG00000188257	1POD
ENSG00000188257	1POE
ENSG00000188257	2GNY
ENSG00000188313	1Y2A
ENSG00000188342	1BBY
ENSG00000188342	1F3U
ENSG00000188342	2BBY
ENSG00000188375	3KV4
ENSG00000188379	1ITF
ENSG00000188379	1RH2
ENSG00000188379	2HIE
ENSG00000188379	2HYM
ENSG00000188379	2KZ1
ENSG00000188404	1KJB
ENSG00000188404	3CFW
ENSG00000188486	2D31
ENSG00000188486	2DYP
ENSG00000188488	1LQ8
ENSG00000188488	1PAI
ENSG00000188488	2HI9
ENSG00000188488	2OL2
ENSG00000188488	2PAI
ENSG00000188488	3DY0
ENSG00000188536	1A00
ENSG00000188536	1A01
ENSG00000188536	1A0U
ENSG00000188536	1A0Z
ENSG00000188536	1A3N
ENSG00000188536	1A3O
ENSG00000188536	1A9W
ENSG00000188536	1ABW
ENSG00000188536	1ABY
ENSG00000188536	1AJ9
ENSG00000188536	1B86
ENSG00000188536	1BAB
ENSG00000188536	1BBB
ENSG00000188536	1BIJ
ENSG00000188536	1BUW
ENSG00000188536	1BZ0
ENSG00000188536	1BZ1
ENSG00000188536	1BZZ
ENSG00000188536	1C7B
ENSG00000188536	1C7C
ENSG00000188536	1C7D
ENSG00000188536	1CLS
ENSG00000188536	1CMY
ENSG00000188536	1COH
ENSG00000188536	1DKE
ENSG00000188536	1DXT
ENSG00000188536	1DXU
ENSG00000188536	1DXV
ENSG00000188536	1FDH
ENSG00000188536	1FN3
ENSG00000188536	1G9V
ENSG00000188536	1GBU
ENSG00000188536	1GBV
ENSG00000188536	1GLI
ENSG00000188536	1GZX
ENSG00000188536	1HAB
ENSG00000188536	1HAC
ENSG00000188536	1HBA
ENSG00000188536	1HBB
ENSG00000188536	1HBS
ENSG00000188536	1HCO
ENSG00000188536	1HDB
ENSG00000188536	1HGA
ENSG00000188536	1HGB
ENSG00000188536	1HGC
ENSG00000188536	1HHO
ENSG00000188536	1IRD
ENSG00000188536	1J3Y
ENSG00000188536	1J3Z
ENSG00000188536	1J40
ENSG00000188536	1J41
ENSG00000188536	1J7S
ENSG00000188536	1J7W
ENSG00000188536	1J7Y
ENSG00000188536	1JY7
ENSG00000188536	1K0Y
ENSG00000188536	1K1K
ENSG00000188536	1KD2
ENSG00000188536	1LFL
ENSG00000188536	1LFQ
ENSG00000188536	1LFT
ENSG00000188536	1LFV
ENSG00000188536	1LFY
ENSG00000188536	1LFZ
ENSG00000188536	1LJW
ENSG00000188536	1M9P
ENSG00000188536	1MKO
ENSG00000188536	1NEJ
ENSG00000188536	1NIH
ENSG00000188536	1NQP
ENSG00000188536	1O1I
ENSG00000188536	1O1J
ENSG00000188536	1O1K
ENSG00000188536	1O1L
ENSG00000188536	1O1M
ENSG00000188536	1O1N
ENSG00000188536	1O1O
ENSG00000188536	1O1P
ENSG00000188536	1QI8
ENSG00000188536	1QSH
ENSG00000188536	1QSI
ENSG00000188536	1QXD
ENSG00000188536	1QXE
ENSG00000188536	1R1X
ENSG00000188536	1R1Y
ENSG00000188536	1RPS
ENSG00000188536	1RQ3
ENSG00000188536	1RQ4
ENSG00000188536	1RQA
ENSG00000188536	1RVW
ENSG00000188536	1SDK
ENSG00000188536	1SDL
ENSG00000188536	1SHR
ENSG00000188536	1SI4
ENSG00000188536	1THB
ENSG00000188536	1UIW
ENSG00000188536	1VWT
ENSG00000188536	1XXT
ENSG00000188536	1XY0
ENSG00000188536	1XYE
ENSG00000188536	1XZ2
ENSG00000188536	1XZ4
ENSG00000188536	1XZ5
ENSG00000188536	1XZ7
ENSG00000188536	1XZU
ENSG00000188536	1XZV
ENSG00000188536	1Y01
ENSG00000188536	1Y09
ENSG00000188536	1Y0A
ENSG00000188536	1Y0C
ENSG00000188536	1Y0D
ENSG00000188536	1Y0T
ENSG00000188536	1Y0W
ENSG00000188536	1Y22
ENSG00000188536	1Y2Z
ENSG00000188536	1Y31
ENSG00000188536	1Y35
ENSG00000188536	1Y45
ENSG00000188536	1Y46
ENSG00000188536	1Y4B
ENSG00000188536	1Y4F
ENSG00000188536	1Y4G
ENSG00000188536	1Y4P
ENSG00000188536	1Y4Q
ENSG00000188536	1Y4R
ENSG00000188536	1Y4V
ENSG00000188536	1Y5F
ENSG00000188536	1Y5J
ENSG00000188536	1Y5K
ENSG00000188536	1Y7C
ENSG00000188536	1Y7D
ENSG00000188536	1Y7G
ENSG00000188536	1Y7Z
ENSG00000188536	1Y83
ENSG00000188536	1Y85
ENSG00000188536	1Y8W
ENSG00000188536	1YDZ
ENSG00000188536	1YE0
ENSG00000188536	1YE1
ENSG00000188536	1YE2
ENSG00000188536	1YEN
ENSG00000188536	1YEO
ENSG00000188536	1YEQ
ENSG00000188536	1YEU
ENSG00000188536	1YEV
ENSG00000188536	1YFF
ENSG00000188536	1YG5
ENSG00000188536	1YGD
ENSG00000188536	1YGF
ENSG00000188536	1YH9
ENSG00000188536	1YHE
ENSG00000188536	1YHR
ENSG00000188536	1YIE
ENSG00000188536	1YIH
ENSG00000188536	1YVQ
ENSG00000188536	1YVT
ENSG00000188536	1YZI
ENSG00000188536	1Z8U
ENSG00000188536	2D5Z
ENSG00000188536	2D60
ENSG00000188536	2DN1
ENSG00000188536	2DN2
ENSG00000188536	2DN3
ENSG00000188536	2DXM
ENSG00000188536	2H35
ENSG00000188536	2HBC
ENSG00000188536	2HBD
ENSG00000188536	2HBE
ENSG00000188536	2HBF
ENSG00000188536	2HBS
ENSG00000188536	2HCO
ENSG00000188536	2HHB
ENSG00000188536	2HHD
ENSG00000188536	2HHE
ENSG00000188536	2W6V
ENSG00000188536	2W72
ENSG00000188536	2YRS
ENSG00000188536	3B75
ENSG00000188536	3D17
ENSG00000188536	3D7O
ENSG00000188536	3DUT
ENSG00000188536	3HHB
ENSG00000188536	3HXN
ENSG00000188536	3IA3
ENSG00000188536	3IC0
ENSG00000188536	3IC2
ENSG00000188536	3KMF
