Ensembl ID	RFAM ID
ENSG00000222514	RF00100
ENSG00000222515	RF00100
ENSG00000222520	RF00001
ENSG00000222522	RF00026
ENSG00000222524	RF00100
ENSG00000222529	RF00019
ENSG00000222533	RF00026
ENSG00000222536	RF00004
ENSG00000222543	RF00100
ENSG00000222544	RF00026
ENSG00000222546	RF00001
ENSG00000222552	RF00001
ENSG00000222558	RF00026
ENSG00000222560	RF00015
ENSG00000222561	RF00026
ENSG00000222563	RF00026
ENSG00000222567	RF00100
ENSG00000222574	RF00100
ENSG00000222578	RF00001
ENSG00000222579	RF00019
ENSG00000222581	RF00004
ENSG00000222582	RF00004
ENSG00000222583	RF00100
ENSG00000222585	RF00001
ENSG00000222588	RF00413
ENSG00000222589	RF00100
ENSG00000222592	RF00026
ENSG00000222594	RF00100
ENSG00000222598	RF00004
ENSG00000222601	RF00019
ENSG00000222604	RF00409
ENSG00000222607	RF00026
ENSG00000222608	RF00001
ENSG00000222609	RF00015
ENSG00000222610	RF00026
ENSG00000222612	RF00004
ENSG00000222613	RF00019
ENSG00000222614	RF00019
ENSG00000222616	RF00100
ENSG00000222617	RF00100
ENSG00000222623	RF00026
ENSG00000222624	RF00004
ENSG00000222626	RF00004
ENSG00000222627	RF00004
ENSG00000222629	RF00004
ENSG00000222630	RF00100
ENSG00000222635	RF00026
ENSG00000222636	RF00100
ENSG00000222640	RF00004
ENSG00000222644	RF00004
ENSG00000222649	RF00019
ENSG00000222650	RF00004
ENSG00000222652	RF00026
ENSG00000222658	RF00019
ENSG00000222659	RF00004
ENSG00000222663	RF00015
ENSG00000222664	RF00100
ENSG00000222666	RF00012
ENSG00000222667	RF00026
ENSG00000222675	RF00001
ENSG00000222678	RF00100
ENSG00000222679	RF00026
ENSG00000222682	RF00001
ENSG00000222685	RF00100
ENSG00000222686	RF00015
ENSG00000222687	RF00566
ENSG00000222691	RF00026
ENSG00000222693	RF00100
ENSG00000222698	RF00019
ENSG00000222701	RF00019
ENSG00000222704	RF00100
ENSG00000222705	RF00100
ENSG00000222706	RF00100
ENSG00000222713	RF00100
ENSG00000222714	RF00100
ENSG00000222721	RF00100
ENSG00000222724	RF00004
ENSG00000222726	RF00004
ENSG00000222727	RF00015
ENSG00000222729	RF00004
ENSG00000222733	RF00019
ENSG00000222736	RF00015
ENSG00000222740	RF00001
ENSG00000222741	RF00001
ENSG00000222743	RF00026
ENSG00000222744	RF00100
ENSG00000222747	RF00001
ENSG00000222750	RF00015
ENSG00000222755	RF00100
ENSG00000222760	RF00015
ENSG00000222761	RF00026
ENSG00000222762	RF00100
ENSG00000222764	RF00100
ENSG00000222765	RF00004
ENSG00000222767	RF00019
ENSG00000222774	RF00100
ENSG00000222777	RF00026
ENSG00000222778	RF00001
ENSG00000222783	RF00100
ENSG00000222784	RF00100
ENSG00000222788	RF00004
ENSG00000222790	RF00015
ENSG00000222791	RF00026
ENSG00000222792	RF00026
ENSG00000222795	RF00015
ENSG00000222796	RF00026
ENSG00000222800	RF00004
ENSG00000222806	RF00001
ENSG00000222808	RF00015
ENSG00000222810	RF00004
ENSG00000222821	RF00015
ENSG00000222826	RF00100
ENSG00000222832	RF00001
ENSG00000222835	RF00001
ENSG00000222838	RF00001
ENSG00000222842	RF00100
ENSG00000222844	RF00026
ENSG00000222845	RF00100
ENSG00000222849	RF00001
ENSG00000222852	RF00019
ENSG00000222854	RF00001
ENSG00000222858	RF00026
ENSG00000222859	RF00100
ENSG00000222861	RF00019
ENSG00000222862	RF00026
ENSG00000222869	RF00026
ENSG00000222870	RF00026
ENSG00000222872	RF00015
ENSG00000222874	RF00100
ENSG00000222880	RF00100
ENSG00000222881	RF00019
ENSG00000222883	RF00019
ENSG00000222889	RF00100
ENSG00000222890	RF00026
ENSG00000222895	RF00026
ENSG00000222898	RF00100
ENSG00000222909	RF00026
ENSG00000222915	RF00026
ENSG00000222920	RF00001
ENSG00000222921	RF00001
ENSG00000222922	RF00001
ENSG00000222923	RF00004
ENSG00000222924	RF00026
ENSG00000222931	RF00100
ENSG00000222932	RF00026
ENSG00000222934	RF00100
ENSG00000222937	RF00154
ENSG00000222940	RF00026
ENSG00000222941	RF00019
ENSG00000222942	RF00100
ENSG00000222944	RF00004
ENSG00000222946	RF00100
ENSG00000222950	RF00100
ENSG00000222952	RF00001
ENSG00000222955	RF00001
ENSG00000222960	RF00026
ENSG00000222966	RF00561
ENSG00000222969	RF00100
ENSG00000222971	RF00001
ENSG00000222972	RF00026
ENSG00000222973	RF00004
ENSG00000222974	RF00100
ENSG00000222976	RF00100
ENSG00000222978	RF00019
ENSG00000222979	RF00100
ENSG00000222982	RF00100
ENSG00000222983	RF00001
ENSG00000222985	RF00004
ENSG00000222986	RF00020
ENSG00000222987	RF00100
ENSG00000222990	RF00015
ENSG00000222997	RF00019
ENSG00000222998	RF00100
ENSG00000223001	RF00004
ENSG00000223003	RF00001
ENSG00000223004	RF00070
ENSG00000223006	RF00100
ENSG00000223007	RF00100
ENSG00000223012	RF00100
ENSG00000223013	RF00001
ENSG00000223015	RF00026
ENSG00000223019	RF00001
ENSG00000223023	RF00019
ENSG00000223024	RF00026
ENSG00000223026	RF00100
ENSG00000223027	RF00191
ENSG00000223037	RF00026
ENSG00000223039	RF00100
ENSG00000223040	RF00100
ENSG00000223042	RF00100
ENSG00000223044	RF00026
ENSG00000223046	RF00001
ENSG00000223047	RF00026
ENSG00000223056	RF00100
ENSG00000223060	RF00019
ENSG00000223062	RF00026
ENSG00000223064	RF00026
ENSG00000223075	RF00100
ENSG00000223076	RF00001
ENSG00000223078	RF00004
ENSG00000223080	RF00019
ENSG00000223086	RF00001
ENSG00000223087	RF00026
ENSG00000223088	RF00030
ENSG00000223091	RF00026
ENSG00000223092	RF00001
ENSG00000223096	RF00020
ENSG00000223107	RF00004
ENSG00000223111	RF00090
ENSG00000223113	RF00001
ENSG00000223117	RF00100
ENSG00000223118	RF00100
ENSG00000223119	RF00026
ENSG00000223120	RF00100
ENSG00000223125	RF00004
ENSG00000223126	RF00100
ENSG00000223128	RF00100
ENSG00000223131	RF00001
ENSG00000223136	RF00100
ENSG00000223138	RF00001
ENSG00000223142	RF00100
ENSG00000223145	RF00100
ENSG00000223152	RF00015
ENSG00000223154	RF00019
ENSG00000223156	RF00004
ENSG00000223158	RF00019
ENSG00000223162	RF00001
ENSG00000223168	RF00100
ENSG00000223169	RF00001
ENSG00000223174	RF00100
ENSG00000223175	RF00015
ENSG00000223177	RF00001
ENSG00000223179	RF00026
ENSG00000223181	RF00026
ENSG00000223182	RF00090
ENSG00000223187	RF00019
ENSG00000223188	RF00019
ENSG00000223189	RF00026
ENSG00000223190	RF00100
ENSG00000223191	RF00026
ENSG00000223192	RF00019
ENSG00000223197	RF00026
ENSG00000223198	RF00004
ENSG00000223202	RF00100
ENSG00000223203	RF00001
ENSG00000223208	RF00026
ENSG00000223212	RF00015
ENSG00000223213	RF00136
ENSG00000223215	RF00026
ENSG00000223217	RF00026
ENSG00000223220	RF00019
ENSG00000223223	RF00100
ENSG00000223224	RF00576
ENSG00000223225	RF00026
ENSG00000223229	RF00100
ENSG00000223238	RF00001
ENSG00000223245	RF00015
ENSG00000223247	RF00004
ENSG00000223249	RF00019
ENSG00000223254	RF00019
ENSG00000223255	RF00100
ENSG00000223256	RF00026
ENSG00000223258	RF00026
ENSG00000223259	RF00001
ENSG00000223260	RF00100
ENSG00000223262	RF00001
ENSG00000223263	RF00026
ENSG00000223265	RF00026
ENSG00000223269	RF00100
ENSG00000223271	RF00019
ENSG00000223273	RF00100
ENSG00000223274	RF00001
ENSG00000223279	RF00015
ENSG00000223280	RF00026
ENSG00000223281	RF00100
ENSG00000223282	RF00100
ENSG00000223284	RF00026
ENSG00000223287	RF00026
ENSG00000223290	RF00001
ENSG00000223293	RF00001
ENSG00000223294	RF00137
ENSG00000223298	RF00019
ENSG00000223299	RF00100
ENSG00000223300	RF00019
ENSG00000223302	RF00019
ENSG00000223305	RF00100
ENSG00000223306	RF00026
ENSG00000223308	RF00100
ENSG00000223309	RF00026
ENSG00000223313	RF00026
ENSG00000223315	RF00100
ENSG00000223318	RF00001
ENSG00000223321	RF00100
ENSG00000223324	RF00100
ENSG00000223327	RF00004
ENSG00000223330	RF00026
ENSG00000223335	RF00026
ENSG00000223336	RF00004
ENSG00000223341	RF00100
ENSG00000238294	RF01210
ENSG00000238295	RF01210
ENSG00000238296	RF01210
ENSG00000238297	RF00012
ENSG00000238298	RF01210
ENSG00000238300	RF01191
ENSG00000238301	RF01210
ENSG00000238302	RF00066
ENSG00000238304	RF00066
ENSG00000238305	RF01210
ENSG00000238306	RF01210
ENSG00000238309	RF01210
ENSG00000238310	RF00066
ENSG00000238311	RF01210
ENSG00000238312	RF01210
ENSG00000238313	RF01210
ENSG00000238314	RF01210
ENSG00000238316	RF01210
ENSG00000238317	RF01192
ENSG00000238318	RF01210
ENSG00000238319	RF01210
ENSG00000238321	RF01210
ENSG00000238322	RF01210
ENSG00000238324	RF00100
ENSG00000238325	RF01210
ENSG00000238326	RF01210
ENSG00000238327	RF01210
ENSG00000238328	RF01210
ENSG00000238329	RF01210
ENSG00000238330	RF01210
ENSG00000238333	RF00066
ENSG00000238334	RF01210
ENSG00000238336	RF01210
ENSG00000238337	RF01210
ENSG00000238339	RF01210
ENSG00000238341	RF01210
ENSG00000238342	RF01210
ENSG00000238343	RF01210
ENSG00000238344	RF01168
ENSG00000238345	RF01210
ENSG00000238348	RF01210
ENSG00000238349	RF01210
ENSG00000238350	RF01210
ENSG00000238351	RF01210
ENSG00000238352	RF01210
ENSG00000238353	RF00026
ENSG00000238354	RF01210
ENSG00000238355	RF01210
ENSG00000238357	RF00066
ENSG00000238359	RF01210
ENSG00000238361	RF01210
ENSG00000238363	RF00396
ENSG00000238364	RF00066
ENSG00000238365	RF00066
ENSG00000238366	RF00019
ENSG00000238368	RF01210
ENSG00000238369	RF01210
ENSG00000238370	RF00066
ENSG00000238371	RF01210
ENSG00000238372	RF01210
ENSG00000238374	RF00066
ENSG00000238375	RF01210
ENSG00000238376	RF01210
ENSG00000238377	RF00270
ENSG00000238379	RF00001
ENSG00000238380	RF00066
ENSG00000238382	RF00026
ENSG00000238383	RF01210
ENSG00000238384	RF01210
ENSG00000238386	RF00066
ENSG00000238387	RF01210
ENSG00000238388	RF01210
ENSG00000238389	RF01210
ENSG00000238390	RF01241
ENSG00000238391	RF00001
ENSG00000238394	RF01210
ENSG00000238395	RF01210
ENSG00000238397	RF00026
ENSG00000238398	RF01210
ENSG00000238400	RF01210
ENSG00000238401	RF01210
ENSG00000238402	RF01210
ENSG00000238403	RF01210
ENSG00000238405	RF00001
ENSG00000238406	RF00066
ENSG00000238407	RF01210
ENSG00000238408	RF01210
ENSG00000238409	RF01210
ENSG00000238410	RF01233
ENSG00000238413	RF00019
ENSG00000238414	RF01210
ENSG00000238415	RF00026
ENSG00000238416	RF01210
ENSG00000238417	RF00066
ENSG00000238418	RF01210
ENSG00000238419	RF00066
ENSG00000238420	RF00026
ENSG00000238421	RF00003
ENSG00000238422	RF01210
ENSG00000238423	RF00150
ENSG00000238425	RF01210
ENSG00000238426	RF00019
ENSG00000238427	RF00066
ENSG00000238428	RF01210
ENSG00000238430	RF01210
ENSG00000238431	RF00066
ENSG00000238432	RF00026
ENSG00000238433	RF01210
ENSG00000238436	RF01210
ENSG00000238437	RF01210
ENSG00000238438	RF01210
ENSG00000238440	RF01210
ENSG00000238441	RF00066
ENSG00000238443	RF00019
ENSG00000238444	RF00026
ENSG00000238445	RF01210
ENSG00000238446	RF00066
ENSG00000238447	RF00066
ENSG00000238450	RF01210
ENSG00000238451	RF01210
ENSG00000238452	RF00066
ENSG00000238453	RF01210
ENSG00000238455	RF01210
ENSG00000238456	RF00026
ENSG00000238457	RF00066
ENSG00000238458	RF01210
ENSG00000238459	RF01210
ENSG00000238461	RF01210
ENSG00000238462	RF01210
ENSG00000238463	RF01210
ENSG00000238464	RF01210
ENSG00000238465	RF01210
ENSG00000238466	RF01210
ENSG00000238468	RF00066
ENSG00000238471	RF00004
ENSG00000238472	RF01210
ENSG00000238473	RF01210
ENSG00000238474	RF01210
ENSG00000238475	RF01210
ENSG00000238476	RF00019
ENSG00000238478	RF00026
ENSG00000238480	RF01210
ENSG00000238481	RF01210
ENSG00000238482	RF00026
ENSG00000238483	RF01210
ENSG00000238484	RF01210
ENSG00000238485	RF01210
ENSG00000238486	RF01210
ENSG00000238487	RF00066
ENSG00000238488	RF01210
ENSG00000238489	RF00026
ENSG00000238490	RF00019
ENSG00000238491	RF01210
ENSG00000238492	RF01210
ENSG00000238493	RF00026
ENSG00000238494	RF01210
ENSG00000238496	RF01210
ENSG00000238498	RF01210
ENSG00000238500	RF00066
ENSG00000238501	RF01210
ENSG00000238502	RF01210
ENSG00000238503	RF00093
ENSG00000238505	RF01182
ENSG00000238506	RF01210
ENSG00000238507	RF01210
ENSG00000238509	RF00026
ENSG00000238511	RF01210
ENSG00000238513	RF01210
ENSG00000238514	RF01210
ENSG00000238515	RF01210
ENSG00000238516	RF00019
ENSG00000238519	RF00096
ENSG00000238520	RF01210
ENSG00000238521	RF01210
ENSG00000238522	RF01210
ENSG00000238523	RF00066
ENSG00000238525	RF01210
ENSG00000238526	RF01210
ENSG00000238527	RF01169
ENSG00000238528	RF01210
ENSG00000238529	RF00026
ENSG00000238530	RF01210
ENSG00000238531	RF01173
ENSG00000238533	RF01210
ENSG00000238534	RF00019
ENSG00000238535	RF01210
ENSG00000238536	RF01210
ENSG00000238537	RF01210
ENSG00000238538	RF01210
ENSG00000238540	RF00066
ENSG00000238541	RF01210
ENSG00000238542	RF00066
ENSG00000238543	RF01210
ENSG00000238544	RF01210
ENSG00000238545	RF01210
ENSG00000238546	RF01210
ENSG00000238547	RF01210
ENSG00000238549	RF01210
ENSG00000238551	RF00026
ENSG00000238552	RF01210
ENSG00000238554	RF00003
ENSG00000238556	RF01210
ENSG00000238557	RF01210
ENSG00000238558	RF00066
ENSG00000238559	RF01210
ENSG00000238560	RF00019
ENSG00000238561	RF00619
ENSG00000238562	RF00066
ENSG00000238563	RF01210
ENSG00000238564	RF01210
ENSG00000238565	RF01210
ENSG00000238566	RF01210
ENSG00000238567	RF01210
ENSG00000238568	RF01210
ENSG00000238569	RF01210
ENSG00000238570	RF01210
ENSG00000238571	RF01210
ENSG00000238572	RF01210
ENSG00000238575	RF01233
ENSG00000238576	RF01210
ENSG00000238577	RF01210
ENSG00000238578	RF00266
ENSG00000238579	RF01210
ENSG00000238581	RF01210
ENSG00000238582	RF01210
ENSG00000238583	RF01210
ENSG00000238584	RF00066
ENSG00000238585	RF00019
ENSG00000238587	RF01210
ENSG00000238588	RF01210
ENSG00000238590	RF00066
ENSG00000238591	RF01210
ENSG00000238592	RF01210
ENSG00000238594	RF01210
ENSG00000238595	RF01210
ENSG00000238596	RF01210
ENSG00000238597	RF00266
ENSG00000238598	RF01210
ENSG00000238602	RF00001
ENSG00000238603	RF00003
ENSG00000238604	RF00019
ENSG00000238605	RF01210
ENSG00000238606	RF00066
ENSG00000238608	RF01210
ENSG00000238609	RF00066
ENSG00000238610	RF00066
ENSG00000238611	RF01210
ENSG00000238612	RF01210
ENSG00000238615	RF01210
ENSG00000238616	RF00026
ENSG00000238618	RF01210
ENSG00000238619	RF00026
ENSG00000238620	RF01210
ENSG00000238622	RF01291
ENSG00000238624	RF01210
ENSG00000238625	RF01210
ENSG00000238626	RF01210
ENSG00000238627	RF00001
ENSG00000238628	RF01210
ENSG00000238629	RF01210
ENSG00000238630	RF01210
ENSG00000238631	RF01210
ENSG00000238632	RF00066
ENSG00000238636	RF01210
ENSG00000238639	RF01210
ENSG00000238642	RF01210
ENSG00000238645	RF01210
ENSG00000238646	RF01210
ENSG00000238649	RF00150
ENSG00000238650	RF01277
ENSG00000238651	RF01210
ENSG00000238652	RF01210
ENSG00000238653	RF00066
ENSG00000238654	RF01210
ENSG00000238656	RF01210
ENSG00000238657	RF01210
ENSG00000238658	RF00026
ENSG00000238661	RF01210
ENSG00000238662	RF01210
ENSG00000238663	RF01210
ENSG00000238665	RF01210
ENSG00000238666	RF01210
ENSG00000238669	RF00026
ENSG00000238670	RF01210
ENSG00000238671	RF01225
ENSG00000238673	RF01210
ENSG00000238674	RF01210
ENSG00000238676	RF01210
ENSG00000238677	RF00001
ENSG00000238678	RF01278
ENSG00000238679	RF01210
ENSG00000238680	RF00026
ENSG00000238683	RF01210
ENSG00000238684	RF01210
ENSG00000238685	RF01225
ENSG00000238686	RF01210
ENSG00000238687	RF01210
ENSG00000238688	RF01210
ENSG00000238689	RF00066
ENSG00000238690	RF01210
ENSG00000238691	RF01210
ENSG00000238692	RF01210
ENSG00000238693	RF01210
ENSG00000238694	RF01210
ENSG00000238695	RF01210
ENSG00000238696	RF01210
ENSG00000238697	RF00026
ENSG00000238698	RF00066
ENSG00000238699	RF01210
ENSG00000238701	RF01210
ENSG00000238702	RF01210
ENSG00000238703	RF01210
ENSG00000238704	RF00066
ENSG00000238707	RF01299
ENSG00000238708	RF01210
ENSG00000238709	RF00066
ENSG00000238711	RF00019
ENSG00000238712	RF01210
ENSG00000238713	RF00019
ENSG00000238714	RF01210
ENSG00000238715	RF01210
ENSG00000238717	RF01210
ENSG00000238718	RF01210
ENSG00000238719	RF00066
ENSG00000238721	RF00066
ENSG00000238722	RF01210
ENSG00000238723	RF00019
ENSG00000238724	RF01210
ENSG00000238729	RF01210
ENSG00000238730	RF00066
ENSG00000238731	RF00066
ENSG00000238732	RF01210
ENSG00000238733	RF01210
ENSG00000238734	RF01210
ENSG00000238735	RF00066
ENSG00000238736	RF01210
ENSG00000238739	RF01210
ENSG00000238740	RF01210
ENSG00000238741	RF01295
ENSG00000238744	RF01210
ENSG00000238745	RF01210
ENSG00000238746	RF01210
ENSG00000238747	RF01210
ENSG00000238748	RF01210
ENSG00000238749	RF00019
ENSG00000238750	RF00066
ENSG00000238752	RF01210
ENSG00000238753	RF01210
ENSG00000238754	RF01233
ENSG00000238756	RF01210
ENSG00000238759	RF00066
ENSG00000238760	RF01210
ENSG00000238761	RF01210
ENSG00000238762	RF00001
ENSG00000238763	RF01210
ENSG00000238764	RF01210
ENSG00000238765	RF00001
ENSG00000238767	RF01210
ENSG00000238768	RF01210
ENSG00000238769	RF01210
ENSG00000238770	RF01210
ENSG00000238771	RF01210
ENSG00000238772	RF01210
ENSG00000238775	RF01210
ENSG00000238776	RF01210
ENSG00000238777	RF00066
ENSG00000238778	RF00066
ENSG00000238779	RF01210
ENSG00000238781	RF01210
ENSG00000238782	RF00066
ENSG00000238783	RF00019
ENSG00000238785	RF00066
ENSG00000238788	RF00066
ENSG00000238789	RF00066
ENSG00000238790	RF01210
ENSG00000238791	RF01210
ENSG00000238792	RF01210
ENSG00000238793	RF01211
ENSG00000238795	RF01294
ENSG00000238796	RF01210
ENSG00000238797	RF00019
ENSG00000238798	RF01210
ENSG00000238799	RF01210
ENSG00000238800	RF01210
ENSG00000238801	RF01210
ENSG00000238802	RF01210
ENSG00000238804	RF01210
ENSG00000238805	RF01210
ENSG00000238806	RF01210
ENSG00000238807	RF01210
ENSG00000238808	RF00066
ENSG00000238809	RF01210
ENSG00000238810	RF01164
ENSG00000238811	RF01210
ENSG00000238812	RF00066
ENSG00000238813	RF00019
ENSG00000238815	RF01210
ENSG00000238816	RF01210
ENSG00000238818	RF01210
ENSG00000238819	RF01182
ENSG00000238820	RF00635
ENSG00000238821	RF01210
ENSG00000238822	RF01210
ENSG00000238824	RF01210
ENSG00000238825	RF00003
ENSG00000238829	RF00066
ENSG00000238830	RF00066
ENSG00000238831	RF00066
ENSG00000238832	RF01233
ENSG00000238833	RF00003
ENSG00000238834	RF01210
ENSG00000238835	RF01233
ENSG00000238838	RF01210
ENSG00000238840	RF00096
ENSG00000238841	RF01210
ENSG00000238842	RF00066
ENSG00000238843	RF01210
ENSG00000238845	RF00019
ENSG00000238849	RF01210
ENSG00000238850	RF00004
ENSG00000238851	RF01210
ENSG00000238852	RF01210
ENSG00000238853	RF01210
ENSG00000238854	RF01161
ENSG00000238855	RF01210
ENSG00000238856	RF01210
ENSG00000238857	RF01210
ENSG00000238858	RF01210
ENSG00000238859	RF01210
ENSG00000238860	RF01210
ENSG00000238862	RF01183
ENSG00000238863	RF01210
ENSG00000238864	RF01210
ENSG00000238865	RF01210
ENSG00000238868	RF01210
ENSG00000238869	RF01210
ENSG00000238871	RF01210
ENSG00000238872	RF01210
ENSG00000238874	RF01210
ENSG00000238875	RF00100
ENSG00000238878	RF01210
ENSG00000238880	RF00066
ENSG00000238881	RF01268
ENSG00000238882	RF00026
ENSG00000238884	RF00066
ENSG00000238885	RF01210
ENSG00000238886	RF01191
ENSG00000238887	RF01210
ENSG00000238888	RF01210
ENSG00000238889	RF01210
ENSG00000238891	RF01210
ENSG00000238892	RF01210
ENSG00000238893	RF01210
ENSG00000238895	RF01210
ENSG00000238896	RF01210
ENSG00000238897	RF01210
ENSG00000238898	RF00003
ENSG00000238899	RF01210
ENSG00000238900	RF01210
ENSG00000238901	RF01210
ENSG00000238902	RF01210
ENSG00000238904	RF00066
ENSG00000238905	RF01210
ENSG00000238906	RF01210
ENSG00000238907	RF01210
ENSG00000238908	RF00001
ENSG00000238910	RF01210
ENSG00000238912	RF00019
ENSG00000238913	RF00066
ENSG00000238914	RF01210
ENSG00000238917	RF01290
ENSG00000238918	RF01210
ENSG00000238920	RF01210
ENSG00000238922	RF01210
ENSG00000238923	RF00066
ENSG00000238924	RF00066
ENSG00000238925	RF01210
ENSG00000238926	RF00019
ENSG00000238929	RF01210
ENSG00000238930	RF00019
ENSG00000238931	RF01210
ENSG00000238932	RF01210
ENSG00000238933	RF00019
ENSG00000238934	RF01225
ENSG00000238935	RF01210
ENSG00000238936	RF00571
ENSG00000238938	RF01210
ENSG00000238939	RF01210
ENSG00000238940	RF01210
ENSG00000238941	RF00026
ENSG00000238942	RF01299
ENSG00000238943	RF00019
ENSG00000238944	RF01161
ENSG00000238945	RF01210
ENSG00000238946	RF01210
ENSG00000238947	RF01210
ENSG00000238948	RF01210
ENSG00000238949	RF00066
ENSG00000238950	RF00066
ENSG00000238951	RF01210
ENSG00000238953	RF00619
ENSG00000238954	RF01210
ENSG00000238956	RF01299
ENSG00000238959	RF00066
ENSG00000238960	RF01210
ENSG00000238961	RF01234
ENSG00000238962	RF00066
ENSG00000238963	RF00096
ENSG00000238964	RF00066
ENSG00000238965	RF00001
ENSG00000238966	RF01169
ENSG00000238968	RF01210
ENSG00000238969	RF01210
ENSG00000238970	RF01210
ENSG00000238972	RF01210
ENSG00000238974	RF01210
ENSG00000238975	RF01210
ENSG00000238977	RF01293
ENSG00000238978	RF01210
ENSG00000238979	RF01210
ENSG00000238981	RF01210
ENSG00000238982	RF01210
ENSG00000238983	RF01210
ENSG00000238984	RF01210
ENSG00000238985	RF01210
ENSG00000238986	RF01210
ENSG00000238987	RF00066
ENSG00000238988	RF01210
ENSG00000238991	RF01210
ENSG00000238992	RF01210
ENSG00000238994	RF01210
ENSG00000238995	RF01210
ENSG00000238996	RF01210
ENSG00000238998	RF00066
ENSG00000238999	RF01210
ENSG00000239000	RF01210
ENSG00000239001	RF00026
ENSG00000239002	RF01296
ENSG00000239003	RF00066
ENSG00000239004	RF00066
ENSG00000239005	RF01225
ENSG00000239007	RF00066
ENSG00000239008	RF01225
ENSG00000239010	RF00066
ENSG00000239011	RF01210
ENSG00000239013	RF01210
ENSG00000239014	RF01158
ENSG00000239015	RF01210
ENSG00000239017	RF01210
ENSG00000239018	RF01210
ENSG00000239020	RF01210
ENSG00000239021	RF00001
ENSG00000239023	RF00003
ENSG00000239024	RF01210
ENSG00000239025	RF01210
ENSG00000239026	RF01210
ENSG00000239027	RF01210
ENSG00000239030	RF00026
ENSG00000239031	RF01210
ENSG00000239033	RF01210
ENSG00000239034	RF01210
ENSG00000239035	RF01210
ENSG00000239037	RF01210
ENSG00000239038	RF01210
ENSG00000239039	RF01210
ENSG00000239040	RF00019
ENSG00000239041	RF01210
ENSG00000239043	RF01186
ENSG00000239044	RF01210
ENSG00000239045	RF01210
ENSG00000239046	RF01210
ENSG00000239049	RF01210
ENSG00000239052	RF01210
ENSG00000239053	RF00066
ENSG00000239054	RF01210
ENSG00000239055	RF01210
ENSG00000239056	RF01210
ENSG00000239058	RF01210
ENSG00000239059	RF01210
ENSG00000239061	RF01210
ENSG00000239062	RF01210
ENSG00000239063	RF01210
ENSG00000239064	RF01210
ENSG00000239065	RF01210
ENSG00000239066	RF01210
ENSG00000239067	RF01210
ENSG00000239068	RF01210
ENSG00000239069	RF00019
ENSG00000239071	RF00066
ENSG00000239072	RF01210
ENSG00000239073	RF01210
ENSG00000239075	RF00026
ENSG00000239077	RF01210
ENSG00000239078	RF00066
ENSG00000239079	RF01210
ENSG00000239080	RF01210
ENSG00000239081	RF00066
ENSG00000239082	RF00066
ENSG00000239083	RF01210
ENSG00000239084	RF01210
ENSG00000239086	RF01210
ENSG00000239087	RF01210
ENSG00000239088	RF00066
ENSG00000239089	RF01210
ENSG00000239090	RF00019
ENSG00000239091	RF01210
ENSG00000239093	RF01210
ENSG00000239094	RF01210
ENSG00000239095	RF01210
ENSG00000239096	RF01210
ENSG00000239098	RF01210
ENSG00000239099	RF00066
ENSG00000239100	RF01210
ENSG00000239102	RF00066
ENSG00000239103	RF01210
ENSG00000239105	RF00066
ENSG00000239106	RF00019
ENSG00000239108	RF00026
ENSG00000239111	RF01210
ENSG00000239112	RF01156
ENSG00000239114	RF01210
ENSG00000239115	RF00066
ENSG00000239116	RF01210
ENSG00000239119	RF00066
ENSG00000239121	RF01210
ENSG00000239122	RF00004
ENSG00000239123	RF01210
ENSG00000239125	RF01210
ENSG00000239126	RF01210
ENSG00000239127	RF01200
ENSG00000239128	RF01210
ENSG00000239129	RF01210
ENSG00000239130	RF01210
ENSG00000239132	RF01210
ENSG00000239133	RF01210
ENSG00000239134	RF01210
ENSG00000239135	RF01210
ENSG00000239136	RF01210
ENSG00000239137	RF01210
ENSG00000239140	RF01210
ENSG00000239141	RF01210
ENSG00000239142	RF00096
ENSG00000239143	RF00019
ENSG00000239144	RF01210
ENSG00000239145	RF01210
ENSG00000239146	RF01210
ENSG00000239148	RF00096
ENSG00000239149	RF01293
ENSG00000239151	RF00066
ENSG00000239152	RF00001
ENSG00000239153	RF01210
ENSG00000239154	RF01210
ENSG00000239155	RF01210
ENSG00000239156	RF00001
ENSG00000239157	RF01210
ENSG00000239159	RF01210
ENSG00000239161	RF01210
ENSG00000239164	RF00066
ENSG00000239166	RF01210
ENSG00000239168	RF00066
ENSG00000239169	RF01278
ENSG00000239170	RF01210
ENSG00000239171	RF01210
ENSG00000239172	RF01210
ENSG00000239173	RF01210
ENSG00000239175	RF00026
ENSG00000239176	RF01210
ENSG00000239178	RF00026
ENSG00000239180	RF00019
ENSG00000239182	RF00566
ENSG00000239183	RF01229
ENSG00000239184	RF00001
ENSG00000239185	RF00066
ENSG00000239186	RF01210
ENSG00000239187	RF01210
ENSG00000239188	RF01210
ENSG00000239189	RF00026
ENSG00000239190	RF00026
ENSG00000239191	RF01210
ENSG00000239193	RF01210
ENSG00000239194	RF00003
ENSG00000239195	RF01161
ENSG00000239197	RF01233
ENSG00000241335	RF00002
ENSG00000242716	RF00002
ENSG00000251697	RF00100
ENSG00000251698	RF00001
ENSG00000251699	RF00086
ENSG00000251700	RF01169
ENSG00000251702	RF00026
ENSG00000251703	RF00026
ENSG00000251704	RF00561
ENSG00000251705	RF00002
ENSG00000251706	RF00066
ENSG00000251707	RF00066
ENSG00000251708	RF00066
ENSG00000251709	RF01210
ENSG00000251711	RF00026
ENSG00000251712	RF00066
