Ensembl ID	RFAM_transcript_name ID
ENSG00000212581	U8.17-201
ENSG00000212582	Y_RNA.675-201
ENSG00000212584	U6.829-201
ENSG00000212585	Y_RNA.676-201
ENSG00000212586	SNORA8.4-201
ENSG00000212587	SNORA40.11-201
ENSG00000212589	SNORA17.2-201
ENSG00000212590	SNORA26.7-201
ENSG00000212593	SNORA75.6-201
ENSG00000212594	U8.18-201
ENSG00000212595	5S_rRNA.246-201
ENSG00000212597	U6.830-201
ENSG00000212598	U3.39-201
ENSG00000212599	U6.831-201
ENSG00000212601	5S_rRNA.247-201
ENSG00000212604	SNORA48.8-201
ENSG00000212605	U1.102-201
ENSG00000212608	SNORA26.8-201
ENSG00000212609	U1.103-201
ENSG00000212610	U3.40-201
ENSG00000212611	SNORD30.1-201
ENSG00000212612	U6.832-201
ENSG00000212615	SNORD58.1-201
ENSG00000212618	snoMBII-202.1-201
ENSG00000212620	SNORA75.7-201
ENSG00000212623	U6.833-201
ENSG00000212624	SNORA26.9-201
ENSG00000212625	5S_rRNA.248-201
ENSG00000212626	SNORA48.9-201
ENSG00000212628	5S_rRNA.249-201
ENSG00000220986	SNORA50.1-201
ENSG00000221015	U6atac.2-201
ENSG00000221023	U6atac.3-201
ENSG00000221031	CoTC_ribozyme.1-201
ENSG00000221038	U6atac.4-201
ENSG00000221040	U3.41-201
ENSG00000221042	CPEB3_ribozyme.1-201
ENSG00000221043	U3.42-201
ENSG00000221044	U3.43-201
ENSG00000221046	U6atac.5-201
ENSG00000221059	U6atac.6-201
ENSG00000221060	SNORA11.1-201
ENSG00000221083	SNORA77.1-201
ENSG00000221090	SNORA11.2-201
ENSG00000221093	SNORA3.1-201
ENSG00000221114	U6atac.7-201
ENSG00000221125	U3.44-201
ENSG00000221139	SNORD23.1-201
ENSG00000221148	SNORA3.2-201
ENSG00000221164	SNORA11.3-201
ENSG00000221206	U6atac.8-201
ENSG00000221216	U6atac.9-201
ENSG00000221245	SNORA11.4-201
ENSG00000221252	U3.45-201
ENSG00000221255	U6atac.10-201
ENSG00000221300	SNORD75.1-201
ENSG00000221332	U3.46-201
ENSG00000221340	U6atac.11-201
ENSG00000221345	U3.47-201
ENSG00000221363	U6atac.12-201
ENSG00000221375	U6atac.13-201
ENSG00000221376	SNORA77.2-201
ENSG00000221387	U6atac.14-201
ENSG00000221398	SNORA11.5-201
ENSG00000221399	7SK.94-201
ENSG00000221400	U3.48-201
ENSG00000221439	U4atac.1-201
ENSG00000221440	U6atac.15-201
ENSG00000221455	U3.49-201
ENSG00000221461	U3.50-201
ENSG00000221468	U6atac.16-201
ENSG00000221496	U3.51-201
ENSG00000221498	SNORA77.3-201
ENSG00000221507	U6atac.17-201
ENSG00000221518	U6atac.18-201
ENSG00000221527	U6atac.19-201
ENSG00000221562	U6atac.20-201
ENSG00000221564	U6atac.21-201
ENSG00000221571	U6atac.22-201
ENSG00000221574	U6atac.23-201
ENSG00000221583	U6atac.24-201
ENSG00000221611	SNORD88.1-201
ENSG00000221633	U3.52-201
ENSG00000221638	U3.53-201
ENSG00000221639	SNORA3.3-201
ENSG00000221673	U3.54-201
ENSG00000221711	SNORD75.2-201
ENSG00000221719	SNORA3.4-201
ENSG00000221725	U6atac.25-201
ENSG00000221750	SNORA11.6-201
ENSG00000221806	U6atac.26-201
ENSG00000222051	U6.834-201
ENSG00000222054	5S_rRNA.250-201
ENSG00000222057	U4.52-201
ENSG00000222067	U4.53-201
ENSG00000222068	7SK.95-201
ENSG00000222069	7SK.96-201
ENSG00000222072	Y_RNA.677-201
ENSG00000222078	7SK.97-201
ENSG00000222087	U6.835-201
ENSG00000222092	U6.836-201
ENSG00000222094	U2.1-201
ENSG00000222095	SNORD113.5-201
ENSG00000222099	7SK.98-201
ENSG00000222100	5S_rRNA.251-201
ENSG00000222102	7SK.99-201
ENSG00000222107	7SK.100-201
ENSG00000222108	5S_rRNA.252-201
ENSG00000222111	7SK.101-201
ENSG00000222112	7SK.102-201
ENSG00000222114	U6.837-201
ENSG00000222118	5S_rRNA.253-201
ENSG00000222120	5S_rRNA.254-201
ENSG00000222122	U6.838-201
ENSG00000222123	5S_rRNA.255-201
ENSG00000222126	U2.2-201
ENSG00000222129	5S_rRNA.256-201
ENSG00000222139	U6.839-201
ENSG00000222145	SNORA73.3-201
ENSG00000222146	U4.54-201
ENSG00000222148	Y_RNA.678-201
ENSG00000222150	5S_rRNA.257-201
ENSG00000222152	U6.840-201
ENSG00000222154	7SK.103-201
ENSG00000222160	Y_RNA.679-201
ENSG00000222162	7SK.104-201
ENSG00000222164	7SK.105-201
ENSG00000222168	Y_RNA.680-201
ENSG00000222170	U6.841-201
ENSG00000222174	7SK.106-201
ENSG00000222177	U4.55-201
ENSG00000222178	5S_rRNA.258-201
ENSG00000222179	7SK.107-201
ENSG00000222182	5S_rRNA.259-201
ENSG00000222185	SNORD113.6-201
ENSG00000222192	Y_RNA.681-201
ENSG00000222202	U4.56-201
ENSG00000222203	Y_RNA.682-201
ENSG00000222205	5S_rRNA.260-201
ENSG00000222206	Y_RNA.683-201
ENSG00000222207	5S_rRNA.261-201
ENSG00000222208	5S_rRNA.262-201
ENSG00000222209	5S_rRNA.263-201
ENSG00000222210	7SK.108-201
ENSG00000222213	U6.842-201
ENSG00000222220	7SK.109-201
ENSG00000222222	U2.3-201
ENSG00000222224	Y_RNA.684-201
ENSG00000222225	U6.843-201
ENSG00000222230	5S_rRNA.264-201
ENSG00000222231	U2.4-201
ENSG00000222232	5S_rRNA.265-201
ENSG00000222236	5S_rRNA.266-201
ENSG00000222238	U2.5-201
ENSG00000222240	7SK.110-201
ENSG00000222244	5S_rRNA.267-201
ENSG00000222248	5S_rRNA.268-201
ENSG00000222249	U6.844-201
ENSG00000222251	5S_rRNA.269-201
ENSG00000222255	U6.845-201
ENSG00000222257	7SK.111-201
ENSG00000222259	7SK.112-201
ENSG00000222266	U6.846-201
ENSG00000222267	U6.847-201
ENSG00000222268	5S_rRNA.270-201
ENSG00000222276	U2.6-201
ENSG00000222281	7SK.113-201
ENSG00000222282	U6.848-201
ENSG00000222285	5S_rRNA.271-201
ENSG00000222287	U6.849-201
ENSG00000222293	U2.7-201
ENSG00000222296	Y_RNA.685-201
ENSG00000222297	U6.850-201
ENSG00000222300	U2.8-201
ENSG00000222301	Y_RNA.686-201
ENSG00000222302	5S_rRNA.272-201
ENSG00000222303	U6.851-201
ENSG00000222305	Y_RNA.687-201
ENSG00000222306	Y_RNA.688-201
ENSG00000222308	5S_rRNA.273-201
ENSG00000222312	5S_rRNA.274-201
ENSG00000222313	7SK.114-201
ENSG00000222314	U6.852-201
ENSG00000222317	5S_rRNA.275-201
ENSG00000222320	U6.853-201
ENSG00000222327	U6.854-201
ENSG00000222329	U6.855-201
ENSG00000222335	Y_RNA.689-201
ENSG00000222337	7SK.115-201
ENSG00000222338	U6.856-201
ENSG00000222343	7SK.116-201
ENSG00000222344	U6.857-201
ENSG00000222345	SNORD19.1-201
ENSG00000222346	5S_rRNA.276-201
ENSG00000222348	U6.858-201
ENSG00000222351	Y_RNA.690-201
ENSG00000222352	7SK.117-201
ENSG00000222355	U2.9-201
ENSG00000222356	U6.859-201
ENSG00000222357	U2.10-201
ENSG00000222359	U6.860-201
ENSG00000222361	U6.861-201
ENSG00000222363	U4.57-201
ENSG00000222364	U6.862-201
ENSG00000222371	7SK.118-201
ENSG00000222373	Y_RNA.691-201
ENSG00000222375	7SK.119-201
ENSG00000222376	7SK.120-201
ENSG00000222378	5S_rRNA.277-201
ENSG00000222383	5S_rRNA.278-201
ENSG00000222385	7SK.121-201
ENSG00000222386	7SK.122-201
ENSG00000222389	U2.11-201
ENSG00000222394	Y_RNA.692-201
ENSG00000222395	Y_RNA.693-201
ENSG00000222397	7SK.123-201
ENSG00000222398	U6.863-201
ENSG00000222399	U6.864-201
ENSG00000222404	7SK.124-201
ENSG00000222405	U4.58-201
ENSG00000222406	5S_rRNA.279-201
ENSG00000222407	5S_rRNA.280-201
ENSG00000222411	Y_RNA.694-201
ENSG00000222412	Y_RNA.695-201
ENSG00000222413	7SK.125-201
ENSG00000222414	U2.12-201
ENSG00000222416	5S_rRNA.281-201
ENSG00000222418	5S_rRNA.282-201
ENSG00000222419	5S_rRNA.283-201
ENSG00000222421	Y_RNA.696-201
ENSG00000222426	U2.13-201
ENSG00000222427	5S_rRNA.284-201
ENSG00000222428	5S_rRNA.285-201
ENSG00000222429	U6.865-201
ENSG00000222430	Y_RNA.697-201
ENSG00000222431	U6.866-201
ENSG00000222432	Y_RNA.698-201
ENSG00000222436	7SK.126-201
ENSG00000222438	U6.867-201
ENSG00000222439	U6.868-201
ENSG00000222440	U2.14-201
ENSG00000222445	7SK.127-201
ENSG00000222448	7SK.128-201
ENSG00000222449	U6.869-201
ENSG00000222451	7SK.129-201
ENSG00000222452	7SK.130-201
ENSG00000222455	5S_rRNA.286-201
ENSG00000222457	U6.870-201
ENSG00000222459	5S_rRNA.287-201
ENSG00000222460	7SK.131-201
ENSG00000222467	Y_RNA.699-201
ENSG00000222468	5S_rRNA.288-201
ENSG00000222472	7SK.132-201
ENSG00000222477	U2.15-201
ENSG00000222486	U6.871-201
ENSG00000222488	U6.872-201
ENSG00000222489	SNORA79.1-201
ENSG00000222490	U6.873-201
ENSG00000222493	Y_RNA.700-201
ENSG00000222496	7SK.133-201
ENSG00000222499	7SK.134-201
ENSG00000222500	5S_rRNA.289-201
ENSG00000222501	U4.59-201
ENSG00000222503	Y_RNA.701-201
ENSG00000222506	Y_RNA.702-201
ENSG00000222509	Y_RNA.703-201
ENSG00000222511	Y_RNA.704-201
ENSG00000222514	7SK.135-201
ENSG00000222515	7SK.136-201
ENSG00000222520	5S_rRNA.290-201
ENSG00000222522	U6.874-201
ENSG00000222524	7SK.137-201
ENSG00000222529	Y_RNA.705-201
ENSG00000222533	U6.875-201
ENSG00000222536	U2.16-201
ENSG00000222543	7SK.138-201
ENSG00000222544	U6.876-201
ENSG00000222546	5S_rRNA.291-201
ENSG00000222552	5S_rRNA.292-201
ENSG00000222558	U6.877-201
ENSG00000222560	U4.60-201
ENSG00000222561	U6.878-201
ENSG00000222563	U6.879-201
ENSG00000222567	7SK.139-201
ENSG00000222574	7SK.140-201
ENSG00000222578	5S_rRNA.293-201
ENSG00000222579	Y_RNA.706-201
ENSG00000222581	U2.17-201
ENSG00000222582	U2.18-201
ENSG00000222583	7SK.141-201
ENSG00000222585	5S_rRNA.294-201
ENSG00000222588	SNORA19.1-201
ENSG00000222589	7SK.142-201
ENSG00000222592	U6.880-201
ENSG00000222594	7SK.143-201
ENSG00000222598	U2.19-201
ENSG00000222601	Y_RNA.707-201
ENSG00000222604	SNORA7.5-201
ENSG00000222607	U6.881-201
ENSG00000222608	5S_rRNA.295-201
ENSG00000222609	U4.61-201
ENSG00000222610	U6.882-201
ENSG00000222612	U2.20-201
ENSG00000222613	Y_RNA.708-201
ENSG00000222614	Y_RNA.709-201
ENSG00000222616	7SK.144-201
ENSG00000222617	7SK.145-201
ENSG00000222623	U6.883-201
ENSG00000222624	U2.21-201
ENSG00000222626	U2.22-201
ENSG00000222627	U2.23-201
ENSG00000222629	U2.24-201
ENSG00000222630	7SK.146-201
ENSG00000222635	U6.884-201
ENSG00000222636	7SK.147-201
ENSG00000222640	U2.25-201
ENSG00000222644	U2.26-201
ENSG00000222649	Y_RNA.710-201
ENSG00000222650	U2.27-201
ENSG00000222652	U6.885-201
ENSG00000222658	Y_RNA.711-201
ENSG00000222659	U2.28-201
ENSG00000222663	U4.62-201
ENSG00000222664	7SK.148-201
ENSG00000222666	U3.55-201
ENSG00000222667	U6.886-201
ENSG00000222675	5S_rRNA.296-201
ENSG00000222678	7SK.149-201
ENSG00000222679	U6.887-201
ENSG00000222682	5S_rRNA.297-201
ENSG00000222685	7SK.150-201
ENSG00000222686	U4.63-201
ENSG00000222687	SNORA35.1-201
ENSG00000222691	U6.888-201
ENSG00000222693	7SK.151-201
ENSG00000222698	Y_RNA.712-201
ENSG00000222701	Y_RNA.713-201
ENSG00000222704	7SK.152-201
ENSG00000222705	7SK.153-201
ENSG00000222706	7SK.154-201
ENSG00000222713	7SK.155-201
ENSG00000222714	7SK.156-201
ENSG00000222721	7SK.157-201
ENSG00000222724	U2.29-201
ENSG00000222726	U2.30-201
ENSG00000222727	U4.64-201
ENSG00000222729	U2.31-201
ENSG00000222733	Y_RNA.714-201
ENSG00000222740	5S_rRNA.298-201
ENSG00000222741	5S_rRNA.299-201
ENSG00000222743	U6.889-201
ENSG00000222744	7SK.158-201
ENSG00000222747	5S_rRNA.300-201
ENSG00000222750	U4.65-201
ENSG00000222755	7SK.159-201
ENSG00000222760	U4.66-201
ENSG00000222761	U6.890-201
ENSG00000222762	7SK.160-201
ENSG00000222764	7SK.161-201
ENSG00000222765	U2.32-201
ENSG00000222767	Y_RNA.715-201
ENSG00000222774	7SK.162-201
ENSG00000222777	U6.891-201
ENSG00000222778	5S_rRNA.301-201
ENSG00000222783	7SK.163-201
ENSG00000222784	7SK.164-201
ENSG00000222788	U2.33-201
ENSG00000222790	U4.67-201
ENSG00000222791	U6.892-201
ENSG00000222792	U6.893-201
ENSG00000222795	U4.68-201
ENSG00000222796	U6.894-201
ENSG00000222800	U2.34-201
ENSG00000222806	5S_rRNA.302-201
ENSG00000222808	U4.69-201
ENSG00000222810	U2.35-201
ENSG00000222821	U4.70-201
ENSG00000222826	7SK.165-201
ENSG00000222832	5S_rRNA.303-201
ENSG00000222835	5S_rRNA.304-201
ENSG00000222838	5S_rRNA.305-201
ENSG00000222842	7SK.166-201
ENSG00000222844	U6.895-201
ENSG00000222845	7SK.167-201
ENSG00000222849	5S_rRNA.306-201
ENSG00000222852	Y_RNA.716-201
ENSG00000222854	5S_rRNA.307-201
ENSG00000222858	U6.896-201
ENSG00000222859	7SK.168-201
ENSG00000222861	Y_RNA.717-201
ENSG00000222862	U6.897-201
ENSG00000222869	U6.898-201
ENSG00000222870	U6.899-201
ENSG00000222872	U4.71-201
ENSG00000222874	7SK.169-201
ENSG00000222880	7SK.170-201
ENSG00000222881	Y_RNA.718-201
ENSG00000222883	Y_RNA.719-201
ENSG00000222889	7SK.171-201
ENSG00000222890	U6.900-201
ENSG00000222895	U6.901-201
ENSG00000222898	7SK.172-201
ENSG00000222909	U6.902-201
ENSG00000222915	U6.903-201
ENSG00000222920	5S_rRNA.308-201
ENSG00000222921	5S_rRNA.309-201
ENSG00000222922	5S_rRNA.310-201
ENSG00000222923	U2.36-201
ENSG00000222924	U6.904-201
ENSG00000222931	7SK.173-201
ENSG00000222932	U6.905-201
ENSG00000222934	7SK.174-201
ENSG00000222937	SNORD63.1-201
ENSG00000222940	U6.906-201
ENSG00000222941	Y_RNA.720-201
ENSG00000222942	7SK.175-201
ENSG00000222946	7SK.176-201
ENSG00000222950	7SK.177-201
ENSG00000222952	5S_rRNA.311-201
ENSG00000222955	5S_rRNA.312-201
ENSG00000222960	U6.907-201
ENSG00000222966	SNORA40.12-201
ENSG00000222969	7SK.178-201
ENSG00000222971	5S_rRNA.313-201
ENSG00000222972	U6.908-201
ENSG00000222973	U2.37-201
ENSG00000222974	7SK.179-201
ENSG00000222976	7SK.180-201
ENSG00000222978	Y_RNA.721-201
ENSG00000222979	7SK.181-201
ENSG00000222982	7SK.182-201
ENSG00000222983	5S_rRNA.314-201
ENSG00000222985	U2.38-201
ENSG00000222986	U5.14-201
ENSG00000222987	7SK.183-201
ENSG00000222990	U4.72-201
ENSG00000222997	Y_RNA.722-201
ENSG00000222998	7SK.184-201
ENSG00000223001	U2.39-201
ENSG00000223003	5S_rRNA.315-201
ENSG00000223004	SNORD29.1-201
ENSG00000223006	7SK.185-201
ENSG00000223007	7SK.186-201
ENSG00000223012	7SK.187-201
ENSG00000223013	5S_rRNA.316-201
ENSG00000223015	U6.909-201
ENSG00000223019	5S_rRNA.317-201
ENSG00000223023	Y_RNA.723-201
ENSG00000223024	U6.910-201
ENSG00000223026	7SK.188-201
ENSG00000223027	SNORA57.3-201
ENSG00000223037	U6.911-201
ENSG00000223039	7SK.189-201
ENSG00000223040	7SK.190-201
ENSG00000223042	7SK.191-201
ENSG00000223044	U6.912-201
ENSG00000223046	5S_rRNA.318-201
ENSG00000223047	U6.913-201
ENSG00000223056	7SK.192-201
ENSG00000223060	Y_RNA.724-201
ENSG00000223062	U6.914-201
ENSG00000223064	U6.915-201
ENSG00000223075	7SK.193-201
ENSG00000223076	5S_rRNA.319-201
ENSG00000223078	U2.40-201
ENSG00000223080	Y_RNA.725-201
ENSG00000223086	5S_rRNA.320-201
ENSG00000223087	U6.916-201
ENSG00000223088	RNase_MRP.1-201
ENSG00000223091	U6.917-201
ENSG00000223092	5S_rRNA.321-201
ENSG00000223096	U5.15-201
ENSG00000223107	U2.41-201
ENSG00000223111	SNORA74.2-201
ENSG00000223113	5S_rRNA.322-201
ENSG00000223117	7SK.194-201
ENSG00000223118	7SK.195-201
ENSG00000223119	U6.918-201
ENSG00000223120	7SK.196-201
ENSG00000223125	U2.42-201
ENSG00000223126	7SK.197-201
ENSG00000223128	7SK.198-201
ENSG00000223131	5S_rRNA.323-201
ENSG00000223136	7SK.199-201
ENSG00000223138	5S_rRNA.324-201
ENSG00000223142	7SK.200-201
ENSG00000223145	7SK.201-201
ENSG00000223152	U4.73-201
ENSG00000223154	Y_RNA.726-201
ENSG00000223156	U2.43-201
ENSG00000223158	Y_RNA.727-201
ENSG00000223162	5S_rRNA.325-201
ENSG00000223168	7SK.202-201
ENSG00000223169	5S_rRNA.326-201
ENSG00000223174	7SK.203-201
ENSG00000223175	U4.74-201
ENSG00000223177	5S_rRNA.327-201
ENSG00000223179	U6.919-201
ENSG00000223181	U6.920-201
ENSG00000223182	SNORA74.3-201
ENSG00000223187	Y_RNA.728-201
ENSG00000223188	Y_RNA.729-201
ENSG00000223189	U6.921-201
ENSG00000223190	7SK.204-201
ENSG00000223191	U6.922-201
ENSG00000223192	Y_RNA.730-201
ENSG00000223197	U6.923-201
ENSG00000223198	U2.44-201
ENSG00000223202	7SK.205-201
ENSG00000223203	5S_rRNA.328-201
ENSG00000223208	U6.924-201
ENSG00000223212	U4.75-201
ENSG00000223213	SNORD81.4-201
ENSG00000223215	U6.925-201
ENSG00000223217	U6.926-201
ENSG00000223220	Y_RNA.731-201
ENSG00000223223	7SK.206-201
ENSG00000223225	U6.927-201
ENSG00000223229	7SK.207-201
ENSG00000223238	5S_rRNA.329-201
ENSG00000223245	U4.76-201
ENSG00000223247	U2.45-201
ENSG00000223249	Y_RNA.732-201
ENSG00000223254	Y_RNA.733-201
ENSG00000223255	7SK.208-201
ENSG00000223256	U6.928-201
ENSG00000223258	U6.929-201
ENSG00000223259	5S_rRNA.330-201
ENSG00000223260	7SK.209-201
ENSG00000223262	5S_rRNA.331-201
ENSG00000223263	U6.930-201
ENSG00000223265	U6.931-201
ENSG00000223269	7SK.210-201
ENSG00000223271	Y_RNA.734-201
ENSG00000223273	7SK.211-201
ENSG00000223274	5S_rRNA.332-201
ENSG00000223280	U6.932-201
ENSG00000223281	7SK.212-201
ENSG00000223282	7SK.213-201
ENSG00000223284	U6.933-201
ENSG00000223287	U6.934-201
ENSG00000223290	5S_rRNA.333-201
ENSG00000223293	5S_rRNA.334-201
ENSG00000223294	SNORD83.1-201
ENSG00000223298	Y_RNA.735-201
ENSG00000223299	7SK.214-201
ENSG00000223300	Y_RNA.736-201
ENSG00000223302	Y_RNA.737-201
ENSG00000223305	7SK.215-201
ENSG00000223306	U6.935-201
ENSG00000223308	7SK.216-201
ENSG00000223309	U6.936-201
ENSG00000223313	U6.937-201
ENSG00000223315	7SK.217-201
ENSG00000223318	5S_rRNA.335-201
ENSG00000223321	7SK.218-201
ENSG00000223324	7SK.219-201
ENSG00000223327	U2.46-201
ENSG00000223330	U6.938-201
ENSG00000223335	U6.939-201
ENSG00000223336	U2.47-201
ENSG00000223341	7SK.220-201
ENSG00000238294	snoU13.1-201
ENSG00000238295	snoU13.2-201
ENSG00000238296	snoU13.3-201
ENSG00000238297	U3.56-201
ENSG00000238298	snoU13.4-201
ENSG00000238301	snoU13.5-201
ENSG00000238302	U7.1-201
ENSG00000238305	snoU13.6-201
ENSG00000238306	snoU13.7-201
ENSG00000238309	snoU13.8-201
ENSG00000238310	U7.2-201
ENSG00000238311	snoU13.9-201
ENSG00000238312	snoU13.10-201
ENSG00000238313	snoU13.11-201
ENSG00000238314	snoU13.12-201
ENSG00000238316	snoU13.13-201
ENSG00000238318	snoU13.14-201
ENSG00000238319	snoU13.15-201
ENSG00000238321	snoU13.16-201
ENSG00000238322	snoU13.17-201
ENSG00000238324	7SK.221-201
ENSG00000238325	snoU13.18-201
ENSG00000238326	snoU13.19-201
ENSG00000238327	snoU13.20-201
ENSG00000238328	snoU13.21-201
ENSG00000238329	snoU13.22-201
ENSG00000238330	snoU13.23-201
ENSG00000238333	U7.3-201
ENSG00000238334	snoU13.24-201
ENSG00000238336	snoU13.25-201
ENSG00000238337	snoU13.26-201
ENSG00000238339	snoU13.27-201
ENSG00000238341	snoU13.28-201
ENSG00000238342	snoU13.29-201
ENSG00000238343	snoU13.30-201
ENSG00000238345	snoU13.31-201
ENSG00000238348	snoU13.32-201
ENSG00000238349	snoU13.33-201
ENSG00000238350	snoU13.34-201
ENSG00000238351	snoU13.35-201
ENSG00000238352	snoU13.36-201
ENSG00000238353	U6.940-201
ENSG00000238354	snoU13.37-201
ENSG00000238355	snoU13.38-201
ENSG00000238357	U7.4-201
ENSG00000238359	snoU13.39-201
ENSG00000238361	snoU13.40-201
ENSG00000238364	U7.5-201
ENSG00000238366	Y_RNA.738-201
ENSG00000238368	snoU13.41-201
ENSG00000238369	snoU13.42-201
ENSG00000238370	U7.6-201
ENSG00000238371	snoU13.43-201
ENSG00000238372	snoU13.44-201
ENSG00000238374	U7.7-201
ENSG00000238375	snoU13.45-201
ENSG00000238376	snoU13.46-201
ENSG00000238377	SNORD61.1-201
ENSG00000238379	5S_rRNA.336-201
ENSG00000238380	U7.8-201
ENSG00000238382	U6.941-201
ENSG00000238383	snoU13.47-201
ENSG00000238384	snoU13.48-201
ENSG00000238387	snoU13.49-201
ENSG00000238388	snoU13.50-201
ENSG00000238389	snoU13.51-201
ENSG00000238390	SNORA81.1-201
ENSG00000238391	5S_rRNA.337-201
ENSG00000238394	snoU13.52-201
ENSG00000238395	snoU13.53-201
ENSG00000238397	U6.942-201
ENSG00000238398	snoU13.54-201
ENSG00000238400	snoU13.55-201
ENSG00000238401	snoU13.56-201
ENSG00000238402	snoU13.57-201
ENSG00000238403	snoU13.58-201
ENSG00000238405	5S_rRNA.338-201
ENSG00000238406	U7.9-201
ENSG00000238407	snoU13.59-201
ENSG00000238408	snoU13.60-201
ENSG00000238409	snoU13.61-201
ENSG00000238410	snoU109.1-201
ENSG00000238413	Y_RNA.739-201
ENSG00000238414	snoU13.62-201
ENSG00000238415	U6.943-201
ENSG00000238416	snoU13.63-201
ENSG00000238418	snoU13.64-201
ENSG00000238419	U7.10-201
ENSG00000238420	U6.944-201
ENSG00000238421	U1.104-201
ENSG00000238422	snoU13.65-201
ENSG00000238425	snoU13.66-201
ENSG00000238426	Y_RNA.740-201
ENSG00000238427	U7.11-201
ENSG00000238428	snoU13.67-201
ENSG00000238430	snoU13.68-201
ENSG00000238431	U7.12-201
ENSG00000238432	U6.945-201
ENSG00000238433	snoU13.69-201
ENSG00000238436	snoU13.70-201
ENSG00000238437	snoU13.71-201
ENSG00000238438	snoU13.72-201
ENSG00000238440	snoU13.73-201
ENSG00000238441	U7.13-201
ENSG00000238443	Y_RNA.741-201
ENSG00000238444	U6.946-201
ENSG00000238445	snoU13.74-201
ENSG00000238447	U7.14-201
ENSG00000238450	snoU13.75-201
ENSG00000238451	snoU13.76-201
ENSG00000238452	U7.15-201
ENSG00000238453	snoU13.77-201
ENSG00000238455	snoU13.78-201
ENSG00000238456	U6.947-201
ENSG00000238457	U7.16-201
ENSG00000238458	snoU13.79-201
ENSG00000238459	snoU13.80-201
ENSG00000238461	snoU13.81-201
ENSG00000238462	snoU13.82-201
ENSG00000238463	snoU13.83-201
ENSG00000238464	snoU13.84-201
ENSG00000238465	snoU13.85-201
ENSG00000238466	snoU13.86-201
ENSG00000238471	U2.48-201
ENSG00000238472	snoU13.87-201
ENSG00000238473	snoU13.88-201
ENSG00000238474	snoU13.89-201
ENSG00000238475	snoU13.90-201
ENSG00000238476	Y_RNA.742-201
ENSG00000238478	U6.948-201
ENSG00000238480	snoU13.91-201
ENSG00000238481	snoU13.92-201
ENSG00000238482	U6.949-201
ENSG00000238483	snoU13.93-201
ENSG00000238484	snoU13.94-201
ENSG00000238485	snoU13.95-201
ENSG00000238486	snoU13.96-201
ENSG00000238487	U7.17-201
ENSG00000238488	snoU13.97-201
ENSG00000238489	U6.950-201
ENSG00000238490	Y_RNA.743-201
ENSG00000238491	snoU13.98-201
ENSG00000238492	snoU13.99-201
ENSG00000238493	U6.951-201
ENSG00000238494	snoU13.100-201
ENSG00000238496	snoU13.101-201
ENSG00000238498	snoU13.102-201
ENSG00000238500	U7.18-201
ENSG00000238501	snoU13.103-201
ENSG00000238502	snoU13.104-201
ENSG00000238503	SNORD18.2-201
ENSG00000238506	snoU13.105-201
ENSG00000238507	snoU13.106-201
ENSG00000238509	U6.952-201
ENSG00000238511	snoU13.107-201
ENSG00000238513	snoU13.108-201
ENSG00000238514	snoU13.109-201
ENSG00000238515	snoU13.110-201
ENSG00000238516	Y_RNA.744-201
ENSG00000238519	U8.19-201
ENSG00000238520	snoU13.111-201
ENSG00000238521	snoU13.112-201
ENSG00000238522	snoU13.113-201
ENSG00000238523	U7.19-201
ENSG00000238525	snoU13.114-201
ENSG00000238526	snoU13.115-201
ENSG00000238528	snoU13.116-201
ENSG00000238529	U6.953-201
ENSG00000238530	snoU13.117-201
ENSG00000238533	snoU13.118-201
ENSG00000238534	Y_RNA.745-201
ENSG00000238535	snoU13.119-201
ENSG00000238536	snoU13.120-201
ENSG00000238537	snoU13.121-201
ENSG00000238538	snoU13.122-201
ENSG00000238540	U7.20-201
ENSG00000238541	snoU13.123-201
ENSG00000238542	U7.21-201
ENSG00000238543	snoU13.124-201
ENSG00000238544	snoU13.125-201
ENSG00000238545	snoU13.126-201
ENSG00000238546	snoU13.127-201
ENSG00000238547	snoU13.128-201
ENSG00000238549	snoU13.129-201
ENSG00000238551	U6.954-201
ENSG00000238552	snoU13.130-201
ENSG00000238554	U1.105-201
ENSG00000238556	snoU13.131-201
ENSG00000238557	snoU13.132-201
ENSG00000238559	snoU13.133-201
ENSG00000238560	Y_RNA.746-201
ENSG00000238561	U6atac.27-201
ENSG00000238562	U7.22-201
ENSG00000238563	snoU13.134-201
ENSG00000238564	snoU13.135-201
ENSG00000238565	snoU13.136-201
ENSG00000238566	snoU13.137-201
ENSG00000238567	snoU13.138-201
ENSG00000238568	snoU13.139-201
ENSG00000238569	snoU13.140-201
ENSG00000238570	snoU13.141-201
ENSG00000238571	snoU13.142-201
ENSG00000238572	snoU13.143-201
ENSG00000238575	snoU109.2-201
ENSG00000238576	snoU13.144-201
ENSG00000238577	snoU13.145-201
ENSG00000238579	snoU13.146-201
ENSG00000238581	snoU13.147-201
ENSG00000238582	snoU13.148-201
ENSG00000238583	snoU13.149-201
ENSG00000238584	U7.23-201
ENSG00000238585	Y_RNA.747-201
ENSG00000238587	snoU13.150-201
ENSG00000238588	snoU13.151-201
ENSG00000238591	snoU13.152-201
ENSG00000238592	snoU13.153-201
ENSG00000238594	snoU13.154-201
ENSG00000238595	snoU13.155-201
ENSG00000238596	snoU13.156-201
ENSG00000238598	snoU13.157-201
ENSG00000238602	5S_rRNA.339-201
