EntrezGene	Ensembl
55278	ENSG00000130348
55279	ENSG00000175105
163050	ENSG00000249709
55274	ENSG00000130024
55275	ENSG00000141252
55276	ENSG00000169299
55277	ENSG00000172456
55270	ENSG00000136159
55272	ENSG00000177971
55273	ENSG00000166292
57636	ENSG00000167433
57636	ENSG00000225485
84824	ENSG00000132185
84823	ENSG00000176619
220136	ENSG00000172361
91179	ENSG00000244486
57634	ENSG00000183495
253582	ENSG00000203756
4174	ENSG00000100297
4175	ENSG00000076003
4176	ENSG00000166508
4170	ENSG00000143384
4171	ENSG00000073111
64834	ENSG00000066322
4173	ENSG00000104738
648791	ENSG00000219607
1961	ENSG00000135625
64838	ENSG00000115226
64839	ENSG00000145743
100132476	ENSG00000240871
4179	ENSG00000117335
55845	ENSG00000254999
345222	ENSG00000188981
342931	ENSG00000223638
57630	ENSG00000154447
342933	ENSG00000197213
642778	ENSG00000183426
642778	ENSG00000183793
642778	ENSG00000183889
642778	ENSG00000224712
642778	ENSG00000233024
642778	ENSG00000254852
57147	ENSG00000000457
995	ENSG00000158402
348938	ENSG00000172548
1962	ENSG00000113790
348932	ENSG00000164363
1548	ENSG00000255974
90338	ENSG00000170949
440515	ENSG00000081665
996	ENSG00000004897
92960	ENSG00000104883
119559	ENSG00000183605
9274	ENSG00000099385
158586	ENSG00000198455
353144	ENSG00000244057
10728	ENSG00000110958
993	ENSG00000164045
159195	ENSG00000166348
1549	ENSG00000198077
26191	ENSG00000134242
7392	ENSG00000105698
2222	ENSG00000079459
55009	ENSG00000228300
2220	ENSG00000160339
644096	ENSG00000205138
5924	ENSG00000113319
10725	ENSG00000102908
5926	ENSG00000032219
5927	ENSG00000073614
5920	ENSG00000133321
5921	ENSG00000145715
5922	ENSG00000155903
5923	ENSG00000058335
221409	ENSG00000249481
5297	ENSG00000241973
100288801	ENSG00000172969
100288801	ENSG00000220903
5928	ENSG00000162521
5929	ENSG00000117222
51073	ENSG00000105364
284417	ENSG00000180061
10054	ENSG00000126261
1579	ENSG00000187048
7399	ENSG00000042781
284415	ENSG00000189068
7398	ENSG00000162607
4504	ENSG00000087250
4507	ENSG00000099810
4501	ENSG00000187193
10051	ENSG00000113810
646457	ENSG00000188032
4502	ENSG00000125148
728262	ENSG00000236438
10050	ENSG00000146039
4509	ENSG00000228253
7542	ENSG00000162300
339829	ENSG00000145075
50506	ENSG00000140279
81887	ENSG00000001497
51586	ENSG00000099917
2081	ENSG00000178607
60492	ENSG00000137500
55006	ENSG00000171103
100506742	ENSG00000204403
152518	ENSG00000170448
152519	ENSG00000163293
254251	ENSG00000178177
51585	ENSG00000165494
346517	ENSG00000225781
125	ENSG00000196616
126	ENSG00000248144
169981	ENSG00000204271
127	ENSG00000198099
51181	ENSG00000169738
60685	ENSG00000156639
60684	ENSG00000168538
60686	ENSG00000100802
60681	ENSG00000141756
124402	ENSG00000153443
124401	ENSG00000168096
60682	ENSG00000112305
1555	ENSG00000197408
285636	ENSG00000205765
392465	ENSG00000171433
146059	ENSG00000140326
100132963	ENSG00000203870
337876	ENSG00000198108
146057	ENSG00000128881
146050	ENSG00000140265
146723	ENSG00000182352
130	ENSG00000172955
85019	ENSG00000134490
80028	ENSG00000155034
116093	ENSG00000174325
494188	ENSG00000204952
11034	ENSG00000125868
80023	ENSG00000125841
85013	ENSG00000132406
80020	ENSG00000100350
85015	ENSG00000123552
85014	ENSG00000244187
80025	ENSG00000125779
80024	ENSG00000089060
54848	ENSG00000236699
84639	ENSG00000136697
203100	ENSG00000169495
255220	ENSG00000204193
203102	ENSG00000197140
84632	ENSG00000169129
84630	ENSG00000146216
84631	ENSG00000185985
84636	ENSG00000147138
84634	ENSG00000116014
83941	ENSG00000162604
83940	ENSG00000147687
83943	ENSG00000184903
83942	ENSG00000212122
252969	ENSG00000154328
4825	ENSG00000163623
339766	ENSG00000185038
53822	ENSG00000221946
221981	ENSG00000005108
7319	ENSG00000077721
7318	ENSG00000182179
7314	ENSG00000170315
7317	ENSG00000130985
7316	ENSG00000150991
100510349	ENSG00000111752
133491	ENSG00000185056
54512	ENSG00000178896
54512	ENSG00000255777
387032	ENSG00000187626
54510	ENSG00000189184
54511	ENSG00000146151
54516	ENSG00000112031
54517	ENSG00000091127
54514	ENSG00000152670
5966	ENSG00000162924
54518	ENSG00000077420
51334	ENSG00000184838
100508742	ENSG00000198918
10233	ENSG00000010626
10232	ENSG00000102854
9016	ENSG00000102078
7033	ENSG00000160180
10237	ENSG00000121073
7035	ENSG00000003436
7036	ENSG00000106327
7037	ENSG00000072274
7038	ENSG00000042832
7039	ENSG00000163235
10239	ENSG00000157823
10238	ENSG00000136485
9019	ENSG00000197965
10876	ENSG00000181562
49855	ENSG00000140386
49854	ENSG00000173276
49856	ENSG00000116213
401940	ENSG00000204503
338645	ENSG00000187398
254439	ENSG00000173237
254910	ENSG00000186207
84210	ENSG00000196774
26007	ENSG00000149476
438	ENSG00000196433
284677	ENSG00000188004
199675	ENSG00000183019
112464	ENSG00000170955
80139	ENSG00000183779
100131827	ENSG00000227124
6166	ENSG00000165502
255349	ENSG00000206069
149650	ENSG00000167046
653820	ENSG00000188610
134637	ENSG00000189007
92675	ENSG00000125821
115111	ENSG00000147606
85415	ENSG00000131941
100287500	ENSG00000203902
100287500	ENSG00000224201
85414	ENSG00000158715
7786	ENSG00000139625
92421	ENSG00000164695
7784	ENSG00000188372
7782	ENSG00000104154
7783	ENSG00000103310
7780	ENSG00000158014
7781	ENSG00000115194
124976	ENSG00000183018
126003	ENSG00000181029
257068	ENSG00000240891
160140	ENSG00000166323
126006	ENSG00000174788
125170	ENSG00000177427
158800	ENSG00000101883
85413	ENSG00000004809
1009	ENSG00000140937
1008	ENSG00000040731
1007	ENSG00000113100
1006	ENSG00000150394
1005	ENSG00000081138
1004	ENSG00000113361
1003	ENSG00000179776
51706	ENSG00000159348
1001	ENSG00000062038
1000	ENSG00000170558
9582	ENSG00000179750
9134	ENSG00000175305
56683	ENSG00000159079
84816	ENSG00000130347
10993	ENSG00000135094
127254	ENSG00000178965
100509836	ENSG00000175265
100509836	ENSG00000215252
84814	ENSG00000160539
728118	ENSG00000184923
728116	ENSG00000215897
4345	ENSG00000091972
728113	ENSG00000150165
4342	ENSG00000172680
338328	ENSG00000182851
4340	ENSG00000204655
342926	ENSG00000197928
100291837	ENSG00000171858
645425	ENSG00000204478
645425	ENSG00000204486
11018	ENSG00000099203
11019	ENSG00000121897
11014	ENSG00000136240
11015	ENSG00000100196
3306	ENSG00000126803
11017	ENSG00000124380
11010	ENSG00000139278
11011	ENSG00000146872
11012	ENSG00000167757
11013	ENSG00000158164
8615	ENSG00000138768
8614	ENSG00000113739
79370	ENSG00000121380
8611	ENSG00000067113
8613	ENSG00000162407
8612	ENSG00000141934
886	ENSG00000163394
91734	ENSG00000148377
729830	ENSG00000164142
9580	ENSG00000143842
8618	ENSG00000163618
148254	ENSG00000186300
439	ENSG00000198356
92285	ENSG00000245680
91978	ENSG00000141933
92283	ENSG00000197808
11331	ENSG00000215021
11330	ENSG00000162438
11333	ENSG00000106244
11332	ENSG00000097021
11335	ENSG00000122565
11334	ENSG00000114383
11337	ENSG00000170296
11336	ENSG00000180104
11339	ENSG00000104147
11338	ENSG00000063244
122183	ENSG00000204918
122183	ENSG00000204919
122183	ENSG00000227151
122183	ENSG00000229665
122183	ENSG00000234278
9139	ENSG00000078699
145497	ENSG00000100565
442582	ENSG00000160828
442582	ENSG00000205583
55061	ENSG00000143502
113655	ENSG00000167700
55063	ENSG00000078487
340273	ENSG00000004846
55065	ENSG00000132517
55064	ENSG00000106686
5719	ENSG00000185627
55066	ENSG00000090857
5717	ENSG00000108671
55068	ENSG00000120658
5715	ENSG00000110801
5714	ENSG00000099341
5713	ENSG00000103035
81309	ENSG00000181939
5711	ENSG00000095261
5710	ENSG00000159352
646603	ENSG00000237136
144811	ENSG00000179630
9586	ENSG00000146592
155066	ENSG00000171130
155061	ENSG00000181220
127602	ENSG00000185842
143458	ENSG00000179241
120379	ENSG00000150773
100101467	ENSG00000186814
9271	ENSG00000125207
120376	ENSG00000214290
23345	ENSG00000131018
23344	ENSG00000139641
23347	ENSG00000101596
23341	ENSG00000116138
200539	ENSG00000163126
126917	ENSG00000169991
23349	ENSG00000122733
23348	ENSG00000088387
22834	ENSG00000198740
27107	ENSG00000066422
27106	ENSG00000105643
80178	ENSG00000162062
27102	ENSG00000086232
27101	ENSG00000116161
929	ENSG00000170458
253769	ENSG00000184465
27109	ENSG00000125375
9390	ENSG00000172940
30820	ENSG00000182132
6439	ENSG00000168878
60491	ENSG00000196290
645414	ENSG00000204480
100526773	ENSG00000101448
100526773	ENSG00000249139
100526772	ENSG00000248592
87769	ENSG00000134864
7311	ENSG00000221983
126068	ENSG00000197044
60493	ENSG00000215251
201191	ENSG00000167100
260429	ENSG00000103355
5099	ENSG00000169851
100510640	ENSG00000155506
260425	ENSG00000081026
143379	ENSG00000165863
9038	ENSG00000135569
60495	ENSG00000172987
55684	ENSG00000196642
55687	ENSG00000100416
55686	ENSG00000118242
55681	ENSG00000136021
60496	ENSG00000149313
55683	ENSG00000114982
80705	ENSG00000135951
392255	ENSG00000156466
3579	ENSG00000180871
80709	ENSG00000106948
55689	ENSG00000163872
23022	ENSG00000129116
341346	ENSG00000165935
80764	ENSG00000184436
1479	ENSG00000176102
84326	ENSG00000130731
348094	ENSG00000166839
135152	ENSG00000112309
84327	ENSG00000132846
441056	ENSG00000256477
441054	ENSG00000205129
135154	ENSG00000154079
56262	ENSG00000136802
10827	ENSG00000055147
56260	ENSG00000213865
56261	ENSG00000125772
56267	ENSG00000137944
56265	ENSG00000088882
10322	ENSG00000135632
56269	ENSG00000124449
22854	ENSG00000162631
29930	ENSG00000171815
57683	ENSG00000204186
653111	ENSG00000204449
339768	ENSG00000144488
57680	ENSG00000100888
7812	ENSG00000009307
7813	ENSG00000067208
57685	ENSG00000158966
23201	ENSG00000054965
57135	ENSG00000188120
57135	ENSG00000205916
57135	ENSG00000205944
57134	ENSG00000117643
57689	ENSG00000148948
57136	ENSG00000101474
57130	ENSG00000105726
7818	ENSG00000132676
22853	ENSG00000164715
1307	ENSG00000084636
22850	ENSG00000101544
53981	ENSG00000165934
23204	ENSG00000170540
167465	ENSG00000178175
5097	ENSG00000156453
9276	ENSG00000184432
121355	ENSG00000170627
1301	ENSG00000060718
2745	ENSG00000173221
1302	ENSG00000204248
1302	ENSG00000206290
1302	ENSG00000227801
1302	ENSG00000230930
1302	ENSG00000235708
100505586	ENSG00000256993
4496	ENSG00000205358
245928	ENSG00000177684
245929	ENSG00000215547
7442	ENSG00000196689
1303	ENSG00000111799
2664	ENSG00000203879
223117	ENSG00000153993
389898	ENSG00000102069
64151	ENSG00000109805
26277	ENSG00000092330
154007	ENSG00000168566
26272	ENSG00000151876
26273	ENSG00000110429
26270	ENSG00000116663
26271	ENSG00000112029
389541	ENSG00000188186
4493	ENSG00000169715
9277	ENSG00000227057
100507607	ENSG00000196993
100507352	ENSG00000224963
26278	ENSG00000151835
26279	ENSG00000117215
9379	ENSG00000110076
9378	ENSG00000179915
66002	ENSG00000186204
121130	ENSG00000175398
85480	ENSG00000145777
85481	ENSG00000147613
9371	ENSG00000101350
126306	ENSG00000167476
9373	ENSG00000137055
9372	ENSG00000157077
9375	ENSG00000125304
9374	ENSG00000221988
28232	ENSG00000176463
9376	ENSG00000149452
255758	ENSG00000213123
9278	ENSG00000236104
9278	ENSG00000237056
342125	ENSG00000188869
55844	ENSG00000175470
150383	ENSG00000205643
56886	ENSG00000136731
79974	ENSG00000106034
79977	ENSG00000083307
80352	ENSG00000204618
80352	ENSG00000227171
80352	ENSG00000230332
80352	ENSG00000230467
80352	ENSG00000235022
80352	ENSG00000236967
1829	ENSG00000046604
1828	ENSG00000134760
100506954	ENSG00000182824
1825	ENSG00000134762
1824	ENSG00000134755
1827	ENSG00000159200
1826	ENSG00000171587
1821	ENSG00000102385
1820	ENSG00000116017
1823	ENSG00000134765
1822	ENSG00000111676
81033	ENSG00000173826
2146	ENSG00000106462
2145	ENSG00000108799
81030	ENSG00000124256
81037	ENSG00000049656
192670	ENSG00000134698
81035	ENSG00000158270
2140	ENSG00000158161
4974	ENSG00000126861
4975	ENSG00000254550
4976	ENSG00000198836
5275	ENSG00000197641
2149	ENSG00000181104
4973	ENSG00000173391
27044	ENSG00000197157
10744	ENSG00000250254
353145	ENSG00000185966
84458	ENSG00000196233
3276	ENSG00000126457
3274	ENSG00000113749
3275	ENSG00000160310
153218	ENSG00000214510
3273	ENSG00000113905
58158	ENSG00000123307
391253	ENSG00000149651
160335	ENSG00000179104
58157	ENSG00000165553
58155	ENSG00000117569
496	ENSG00000186009
140467	ENSG00000198816
84289	ENSG00000168395
84288	ENSG00000203666
222642	ENSG00000112212
222643	ENSG00000124602
84283	ENSG00000163472
84282	ENSG00000181481
84281	ENSG00000187699
84280	ENSG00000148925
84287	ENSG00000171307
84286	ENSG00000127419
84285	ENSG00000175376
84284	ENSG00000135778
90701	ENSG00000166562
6698	ENSG00000169474
221786	ENSG00000221909
84450	ENSG00000243943
9334	ENSG00000158470
58484	ENSG00000091106
58485	ENSG00000170043
58486	ENSG00000236287
58487	ENSG00000137504
58480	ENSG00000116574
5587	ENSG00000184304
55957	ENSG00000188223
402317	ENSG00000212807
402317	ENSG00000221970
58488	ENSG00000141179
58489	ENSG00000136379
100505584	ENSG00000169715
81282	ENSG00000176893
27	ENSG00000143322
6692	ENSG00000166145
5582	ENSG00000126583
3313	ENSG00000113013
3312	ENSG00000109971
3315	ENSG00000106211
5481	ENSG00000171497
21	ENSG00000167972
4158	ENSG00000185231
5580	ENSG00000163932
654483	ENSG00000169627
654483	ENSG00000183336
100288814	ENSG00000234469
924	ENSG00000173762
146556	ENSG00000153446
83888	ENSG00000137441
83889	ENSG00000171804
83884	ENSG00000120329
347454	ENSG00000187808
83886	ENSG00000172382
83887	ENSG00000120440
83552	ENSG00000235718
83881	ENSG00000185155
83550	ENSG00000165370
83551	ENSG00000146385
85865	ENSG00000105793
112703	ENSG00000142530
375775	ENSG00000130653
147179	ENSG00000171475
752014	ENSG00000205923
100505724	ENSG00000180386
925	ENSG00000153563
60	ENSG00000075624
222236	ENSG00000161048
222235	ENSG00000161040
222234	ENSG00000222011
160760	ENSG00000196850
100532736	ENSG00000158747
284434	ENSG00000188039
143098	ENSG00000150054
3985	ENSG00000182541
51079	ENSG00000186010
926	ENSG00000172116
729993	ENSG00000237515
64641	ENSG00000221818
137964	ENSG00000158669
112970	ENSG00000198841
509	ENSG00000165629
506	ENSG00000110955
283160	ENSG00000197263
29933	ENSG00000183484
29934	ENSG00000147164
644994	ENSG00000185662
29937	ENSG00000117691
23648	ENSG00000157216
23649	ENSG00000014138
729967	ENSG00000188010
1211	ENSG00000122705
634	ENSG00000079385
635	ENSG00000145692
23138	ENSG00000145911
1215	ENSG00000092009
23136	ENSG00000082397
639	ENSG00000057657
23135	ENSG00000132510
23644	ENSG00000038358
23645	ENSG00000087074
23646	ENSG00000105223
89845	ENSG00000124574
6521	ENSG00000004939
51092	ENSG00000149577
6523	ENSG00000100170
6522	ENSG00000164889
59353	ENSG00000126950
59352	ENSG00000133067
6527	ENSG00000100191
59350	ENSG00000171509
6529	ENSG00000157103
6528	ENSG00000105641
8266	ENSG00000102178
24142	ENSG00000243477
8260	ENSG00000102030
221458	ENSG00000164627
286464	ENSG00000176034
340075	ENSG00000183876
92140	ENSG00000147649
25998	ENSG00000005700
25999	ENSG00000105270
25996	ENSG00000076043
25994	ENSG00000181061
25992	ENSG00000162804
9332	ENSG00000177575
84769	ENSG00000254858
541578	ENSG00000197021
399671	ENSG00000187105
653808	ENSG00000174992
338773	ENSG00000183160
374918	ENSG00000188293
112616	ENSG00000153551
91947	ENSG00000140450
79414	ENSG00000126243
79415	ENSG00000178927
79412	ENSG00000131650
79413	ENSG00000177494
79411	ENSG00000163521
170622	ENSG00000188243
3861	ENSG00000186847
3860	ENSG00000171401
170626	ENSG00000171402
51094	ENSG00000159346
9745	ENSG00000198597
55471	ENSG00000003509
8408	ENSG00000177169
8409	ENSG00000126756
283777	ENSG00000185087
8402	ENSG00000108528
8403	ENSG00000168875
8404	ENSG00000152583
8405	ENSG00000121067
8406	ENSG00000101955
8407	ENSG00000158710
7571	ENSG00000167377
84681	ENSG00000137133
7572	ENSG00000172466
9818	ENSG00000139496
9819	ENSG00000196428
92369	ENSG00000175093
54621	ENSG00000176834
7579	ENSG00000121903
9815	ENSG00000139436
9816	ENSG00000135763
9817	ENSG00000079999
9810	ENSG00000103549
9811	ENSG00000134030
9812	ENSG00000081791
9813	ENSG00000159658
54623	ENSG00000006712
100510408	ENSG00000235370
441459	ENSG00000230453
100510409	ENSG00000224153
54625	ENSG00000173193
55218	ENSG00000081177
55219	ENSG00000204178
112574	ENSG00000178996
150248	ENSG00000169314
55212	ENSG00000138686
55213	ENSG00000136144
55210	ENSG00000197785
55211	ENSG00000121570
55216	ENSG00000150776
256987	ENSG00000164300
55214	ENSG00000090530
55215	ENSG00000140525
9530	ENSG00000156735
3933	ENSG00000160349
553	ENSG00000198049
389396	ENSG00000203972
3932	ENSG00000182866
4152	ENSG00000141644
4153	ENSG00000165471
26469	ENSG00000072135
153918	ENSG00000118491
4154	ENSG00000152601
4155	ENSG00000197971
646000	ENSG00000177710
4159	ENSG00000124089
10201	ENSG00000172113
64816	ENSG00000021461
728957	ENSG00000215343
1198	ENSG00000179335
160492	ENSG00000152936
374393	ENSG00000189057
100507496	ENSG00000228259
4513	ENSG00000198712
8336	ENSG00000184348
8336	ENSG00000196747
8336	ENSG00000196787
8336	ENSG00000198374
8336	ENSG00000233224
9668	ENSG00000256087
442319	ENSG00000244303
8337	ENSG00000183558
8337	ENSG00000203812
8334	ENSG00000180573
645922	ENSG00000197364
8335	ENSG00000137259
8335	ENSG00000168274
11097	ENSG00000136243
55958	ENSG00000198642
4514	ENSG00000198938
6506	ENSG00000110436
245909	ENSG00000186579
245909	ENSG00000187082
6714	ENSG00000197122
125893	ENSG00000180257
8339	ENSG00000168242
8339	ENSG00000180596
8339	ENSG00000187990
8339	ENSG00000197697
8339	ENSG00000197846
9742	ENSG00000187535
284338	ENSG00000188368
8748	ENSG00000134007
100462977	ENSG00000256618
5902	ENSG00000099901
5903	ENSG00000153201
5900	ENSG00000160271
51776	ENSG00000091436
5906	ENSG00000116473
51773	ENSG00000048649
5905	ENSG00000100401
221504	ENSG00000213588
221504	ENSG00000236515
5908	ENSG00000127314
5909	ENSG00000076864
51778	ENSG00000172399
93010	ENSG00000156966
85285	ENSG00000198443
3489	ENSG00000167779
3488	ENSG00000115461
4715	ENSG00000147684
3481	ENSG00000167244
3480	ENSG00000140443
3483	ENSG00000099769
3482	ENSG00000197081
3485	ENSG00000115457
3484	ENSG00000146678
3487	ENSG00000141753
3486	ENSG00000146674
377047	ENSG00000188086
283450	ENSG00000173064
389073	ENSG00000188674
90933	ENSG00000146063
100527963	ENSG00000160783
192111	ENSG00000247077
8740	ENSG00000125735
285679	ENSG00000204661
9895	ENSG00000196663
100508421	ENSG00000212659
53371	ENSG00000138750
84324	ENSG00000205323
389170	ENSG00000178110
389170	ENSG00000197980
254263	ENSG00000174871
1571	ENSG00000130649
140706	ENSG00000101331
140707	ENSG00000184992
9426	ENSG00000129873
9426	ENSG00000182415
140700	ENSG00000130590
140701	ENSG00000183260
987	ENSG00000198589
57333	ENSG00000142552
257160	ENSG00000167257
9600	ENSG00000110697
9603	ENSG00000050344
94033	ENSG00000181867
644524	ENSG00000125816
81932	ENSG00000119431
57337	ENSG00000138468
81930	ENSG00000121621
81931	ENSG00000184635
984	ENSG00000008128
57336	ENSG00000141040
80045	ENSG00000180758
9607	ENSG00000164326
146705	ENSG00000167302
390066	ENSG00000181609
9609	ENSG00000100228
113189	ENSG00000169105
387638	ENSG00000204683
100133093	ENSG00000188100
100133093	ENSG00000188279
100133093	ENSG00000189090
100133093	ENSG00000197910
1191	ENSG00000120885
349136	ENSG00000187260
100506574	ENSG00000143977
10783	ENSG00000119408
10782	ENSG00000171606
10781	ENSG00000174652
10780	ENSG00000167380
10039	ENSG00000041880
10786	ENSG00000124564
10785	ENSG00000160193
222183	ENSG00000177679
10788	ENSG00000145703
100510366	ENSG00000177030
347862	ENSG00000177225
100130733	ENSG00000186105
7379	ENSG00000110375
7378	ENSG00000183696
378884	ENSG00000187566
119772	ENSG00000197790
7373	ENSG00000187955
7372	ENSG00000114491
7371	ENSG00000143179
7376	ENSG00000131408
7375	ENSG00000114316
7374	ENSG00000076248
54538	ENSG00000154133
54539	ENSG00000147123
114960	ENSG00000213265
54828	ENSG00000141376
54829	ENSG00000106819
54826	ENSG00000145723
54531	ENSG00000105556
54532	ENSG00000145390
54825	ENSG00000074276
54822	ENSG00000092439
54823	ENSG00000116668
54820	ENSG00000072864
54537	ENSG00000122376
9401	ENSG00000256088
283659	ENSG00000166450
9032	ENSG00000142484
9033	ENSG00000107593
221092	ENSG00000214753
9031	ENSG00000009954
388946	ENSG00000187600
9037	ENSG00000112902
9034	ENSG00000121797
7019	ENSG00000108064
7016	ENSG00000107140
10250	ENSG00000133226
29095	ENSG00000123353
29094	ENSG00000119862
29093	ENSG00000082515
10254	ENSG00000115145
7010	ENSG00000120156
29090	ENSG00000075336
2764	ENSG00000197045
54795	ENSG00000130529
342357	ENSG00000155592
54797	ENSG00000130772
54790	ENSG00000168769
100507141	ENSG00000256993
54793	ENSG00000104756
9154	ENSG00000156222
120787	ENSG00000175485
54798	ENSG00000197410
54799	ENSG00000011258
654254	ENSG00000186777
84612	ENSG00000124171
84614	ENSG00000185278
84343	ENSG00000163755
84340	ENSG00000164347
84617	ENSG00000176014
84618	ENSG00000116981
54919	ENSG00000164818
5454	ENSG00000184486
654258	ENSG00000137821
753	ENSG00000168675
1807	ENSG00000147647
29895	ENSG00000180209
29894	ENSG00000071894
29894	ENSG00000256775
29893	ENSG00000131470
22877	ENSG00000175727
755	ENSG00000160226
84000	ENSG00000137747
759	ENSG00000133742
253143	ENSG00000183530
100131002	ENSG00000220023
1805	ENSG00000143196
29899	ENSG00000121957
115426	ENSG00000147854
81616	ENSG00000130377
768211	ENSG00000181826
1804	ENSG00000130226
2958	ENSG00000140307
2959	ENSG00000137947
738	ENSG00000149823
2954	ENSG00000100577
1803	ENSG00000197635
2956	ENSG00000116062
2957	ENSG00000165417
2950	ENSG00000084207
2952	ENSG00000184674
1802	ENSG00000132768
1025	ENSG00000136807
1024	ENSG00000132964
1027	ENSG00000111276
1026	ENSG00000124762
5340	ENSG00000122194
1801	ENSG00000108963
5342	ENSG00000125551
5342	ENSG00000183281
5343	ENSG00000125551
5343	ENSG00000183281
375346	ENSG00000213533
3785	ENSG00000075043
1029	ENSG00000147889
5349	ENSG00000089356
440097	ENSG00000185610
445571	ENSG00000196873
79178	ENSG00000157306
440093	ENSG00000188375
5456	ENSG00000196767
79175	ENSG00000088876
79174	ENSG00000184164
79177	ENSG00000124444
79176	ENSG00000107872
158866	ENSG00000102383
79170	ENSG00000167183
79173	ENSG00000132016
79172	ENSG00000138092
388364	ENSG00000182271
255027	ENSG00000156968
4361	ENSG00000020922
4360	ENSG00000120586
4360	ENSG00000256865
4363	ENSG00000103222
643812	ENSG00000206107
728689	ENSG00000205609
23522	ENSG00000156650
8994	ENSG00000144791
642968	ENSG00000196990
8995	ENSG00000120337
23524	ENSG00000167978
8270	ENSG00000196976
11078	ENSG00000100106
11079	ENSG00000157916
3108	ENSG00000204257
3108	ENSG00000239463
3108	ENSG00000242361
3108	ENSG00000242685
3108	ENSG00000243189
3108	ENSG00000243215
3108	ENSG00000243719
375056	ENSG00000154305
100509419	ENSG00000109536
11072	ENSG00000161326
11073	ENSG00000163781
11070	ENSG00000126062
375057	ENSG00000203685
11076	ENSG00000171368
11077	ENSG00000160207
11074	ENSG00000204616
11074	ENSG00000223531
11074	ENSG00000224168
11074	ENSG00000225130
11075	ENSG00000104435
8673	ENSG00000118640
8672	ENSG00000075151
8671	ENSG00000080493
8677	ENSG00000104915
8676	ENSG00000135604
8675	ENSG00000124222
8674	ENSG00000117533
79310	ENSG00000197938
8678	ENSG00000126581
79317	ENSG00000176281
4093	ENSG00000120693
4092	ENSG00000101665
4091	ENSG00000137834
4090	ENSG00000113658
4097	ENSG00000197063
100128270	ENSG00000178206
4094	ENSG00000178573
50945	ENSG00000122145
50944	ENSG00000161681
4099	ENSG00000105695
50940	ENSG00000128655
50943	ENSG00000049768
23587	ENSG00000170291
23586	ENSG00000107201
5737	ENSG00000122420
23584	ENSG00000019102
23583	ENSG00000123415
5730	ENSG00000107317
11319	ENSG00000122882
5732	ENSG00000125384
11317	ENSG00000124232
118427	ENSG00000118733
11315	ENSG00000116288
11314	ENSG00000167851
11313	ENSG00000011009
5738	ENSG00000134247
11311	ENSG00000136631
23588	ENSG00000165516
51018	ENSG00000067533
51019	ENSG00000120860
91574	ENSG00000130921
55049	ENSG00000006015
9868	ENSG00000154174
51010	ENSG00000107371
51011	ENSG00000115042
51012	ENSG00000101166
51013	ENSG00000171311
51014	ENSG00000134970
51015	ENSG00000066583
51016	ENSG00000100908
55040	ENSG00000049283
10552	ENSG00000241685
651959	ENSG00000172969
651959	ENSG00000220903
25837	ENSG00000167964
25836	ENSG00000164190
25831	ENSG00000092148
25830	ENSG00000130540
25833	ENSG00000137709
25832	ENSG00000122497
23036	ENSG00000188994
128710	ENSG00000149346
25839	ENSG00000103051
130340	ENSG00000152056
51196	ENSG00000138193
378708	ENSG00000175279
441669	ENSG00000182652
221662	ENSG00000112183
23363	ENSG00000124006
23362	ENSG00000156011
23361	ENSG00000102870
23360	ENSG00000109920
23367	ENSG00000155506
23366	ENSG00000164542
23365	ENSG00000196914
136227	ENSG00000160963
23369	ENSG00000055917
23368	ENSG00000088808
201780	ENSG00000145248
283385	ENSG00000139714
283383	ENSG00000111452
8091	ENSG00000149948
1565	ENSG00000100197
401097	ENSG00000180044
8099	ENSG00000111328
202018	ENSG00000169762
28976	ENSG00000177646
402682	ENSG00000176125
643382	ENSG00000232070
5238	ENSG00000013375
58505	ENSG00000198856
152078	ENSG00000174899
25851	ENSG00000205356
64184	ENSG00000181552
100510623	ENSG00000206305
84624	ENSG00000164694
80728	ENSG00000147799
219557	ENSG00000164645
54821	ENSG00000186871
7582	ENSG00000196693
80723	ENSG00000168917
80724	ENSG00000111271
80725	ENSG00000017373
80726	ENSG00000130518
80727	ENSG00000136295
259239	ENSG00000180083
9646	ENSG00000198730
255967	ENSG00000152520
58503	ENSG00000171199
6659	ENSG00000124766
6658	ENSG00000134595
6657	ENSG00000181449
6656	ENSG00000182968
6655	ENSG00000100485
6654	ENSG00000115904
6653	ENSG00000137642
6652	ENSG00000140263
6651	ENSG00000159140
6650	ENSG00000103326
574414	ENSG00000203783
154796	ENSG00000126016
10808	ENSG00000120694
154791	ENSG00000164898
10804	ENSG00000121742
56241	ENSG00000099994
10806	ENSG00000054282
56243	ENSG00000120549
10800	ENSG00000173198
10801	ENSG00000184640
10802	ENSG00000113615
10803	ENSG00000173585
100510195	ENSG00000034152
57119	ENSG00000101448
57118	ENSG00000183049
259217	ENSG00000165868
63982	ENSG00000134343
100526737	ENSG00000248643
57113	ENSG00000069018
57113	ENSG00000254809
151050	ENSG00000144445
57111	ENSG00000132698
57110	ENSG00000127252
57117	ENSG00000138785
57116	ENSG00000197472
57115	ENSG00000163218
442184	ENSG00000204703
442184	ENSG00000206524
442184	ENSG00000225736
442184	ENSG00000226832
442184	ENSG00000231319
442184	ENSG00000233054
442184	ENSG00000233180
442184	ENSG00000233687
6385	ENSG00000124145
6387	ENSG00000107562
6386	ENSG00000137575
6383	ENSG00000169439
6382	ENSG00000115884
