ID	Symbol	Description
ENSG00000162456	KNCN	kinocilin [Source:HGNC Symbol;Acc:26488]
ENSG00000180871	CXCR2	chemokine (C-X-C motif) receptor 2 [Source:HGNC Symbol;Acc:6027]
ENSG00000168242	HIST1H2BI	histone cluster 1, H2bi [Source:HGNC Symbol;Acc:4756]
ENSG00000158406	HIST1H4H	histone cluster 1, H4h [Source:HGNC Symbol;Acc:4788]
ENSG00000047365	ARAP2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 [Source:HGNC Symbol;Acc:16924]
ENSG00000197021	CXorf40B	chromosome X open reading frame 40B [Source:HGNC Symbol;Acc:17402]
ENSG00000109445	ZNF330	zinc finger protein 330 [Source:HGNC Symbol;Acc:15462]
ENSG00000124782	RREB1	ras responsive element binding protein 1 [Source:HGNC Symbol;Acc:10449]
ENSG00000079277	MKNK1	MAP kinase interacting serine/threonine kinase 1 [Source:HGNC Symbol;Acc:7110]
ENSG00000163464	CXCR1	chemokine (C-X-C motif) receptor 1 [Source:HGNC Symbol;Acc:6026]
ENSG00000214954	LRRC69	leucine rich repeat containing 69 [Source:HGNC Symbol;Acc:34303]
ENSG00000163466	ARPC2	actin related protein 2/3 complex, subunit 2, 34kDa [Source:HGNC Symbol;Acc:705]
ENSG00000164902	PHAX	phosphorylated adaptor for RNA export [Source:HGNC Symbol;Acc:10241]
ENSG00000100604	CHGA	chromogranin A (parathyroid secretory protein 1) [Source:HGNC Symbol;Acc:1929]
ENSG00000122543	OCM	oncomodulin [Source:HGNC Symbol;Acc:8105]
ENSG00000152219	C11orf46	chromosome 11 open reading frame 46 [Source:HGNC Symbol;Acc:26798]
ENSG00000106692	FKTN	fukutin [Source:HGNC Symbol;Acc:3622]
ENSG00000136856	SLC2A8	solute carrier family 2 (facilitated glucose transporter), member 8 [Source:HGNC Symbol;Acc:13812]
ENSG00000145050	MANF	mesencephalic astrocyte-derived neurotrophic factor [Source:HGNC Symbol;Acc:15461]
ENSG00000122873	CISD1	CDGSH iron sulfur domain 1 [Source:HGNC Symbol;Acc:30880]
ENSG00000184719	RNLS	renalase, FAD-dependent amine oxidase [Source:HGNC Symbol;Acc:25641]
ENSG00000066382	MPPED2	metallophosphoesterase domain containing 2 [Source:HGNC Symbol;Acc:1180]
ENSG00000081051	AFP	alpha-fetoprotein [Source:HGNC Symbol;Acc:317]
ENSG00000013619	MAMLD1	mastermind-like domain containing 1 [Source:HGNC Symbol;Acc:2568]
ENSG00000112079	STK38	serine/threonine kinase 38 [Source:HGNC Symbol;Acc:17847]
ENSG00000168546	GFRA2	GDNF family receptor alpha 2 [Source:HGNC Symbol;Acc:4244]
ENSG00000179921	GPBAR1	G protein-coupled bile acid receptor 1 [Source:HGNC Symbol;Acc:19680]
ENSG00000179837	RBM15B	RNA binding motif protein 15B [Source:HGNC Symbol;Acc:24303]
ENSG00000122674	CCZ1	CCZ1 vacuolar protein trafficking and biogenesis associated homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:21691]
ENSG00000127837	AAMP	angio-associated, migratory cell protein [Source:HGNC Symbol;Acc:18]
ENSG00000106052	TAX1BP1	Tax1 (human T-cell leukemia virus type I) binding protein 1 [Source:HGNC Symbol;Acc:11575]
ENSG00000196900	C5orf48	chromosome 5 open reading frame 48 [Source:HGNC Symbol;Acc:33767]
ENSG00000186470	BTN3A2	butyrophilin, subfamily 3, member A2 [Source:HGNC Symbol;Acc:1139]
ENSG00000130988	RGN	regucalcin (senescence marker protein-30) [Source:HGNC Symbol;Acc:9989]
ENSG00000179826	MRGPRX3	MAS-related GPR, member X3 [Source:HGNC Symbol;Acc:17980]
ENSG00000113368	LMNB1	lamin B1 [Source:HGNC Symbol;Acc:6637]
ENSG00000204351	SKIV2L	superkiller viralicidic activity 2-like (S. cerevisiae) [Source:HGNC Symbol;Acc:10898]
ENSG00000204414	GH1	growth hormone 1 [Source:HGNC Symbol;Acc:4261]
ENSG00000147606	SLC26A7	solute carrier family 26, member 7 [Source:HGNC Symbol;Acc:14467]
ENSG00000132294	EFR3A	EFR3 homolog A (S. cerevisiae) [Source:HGNC Symbol;Acc:28970]
ENSG00000217555	CKLF	chemokine-like factor [Source:HGNC Symbol;Acc:13253]
ENSG00000228919	AC097381.1	
ENSG00000255470	RP11-113D6.6	
ENSG00000164970	C9orf25	chromosome 9 open reading frame 25 [Source:HGNC Symbol;Acc:19920]
ENSG00000179817	MRGPRX4	MAS-related GPR, member X4 [Source:HGNC Symbol;Acc:17617]
ENSG00000007312	CD79B	CD79b molecule, immunoglobulin-associated beta [Source:HGNC Symbol;Acc:1699]
ENSG00000156509	FBXO43	F-box protein 43 [Source:HGNC Symbol;Acc:28521]
ENSG00000163995	ABLIM2	actin binding LIM protein family, member 2 [Source:HGNC Symbol;Acc:19195]
ENSG00000127838	PNKD	paroxysmal nonkinesigenic dyskinesia [Source:HGNC Symbol;Acc:9153]
ENSG00000189332	RP11-113D6.10	Putative mitochondrial carrier protein LOC494141 [Source:UniProtKB/Swiss-Prot;Acc:Q7Z469]
ENSG00000155438	MKI67IP	MKI67 (FHA domain) interacting nucleolar phosphoprotein [Source:HGNC Symbol;Acc:17838]
ENSG00000007314	SCN4A	sodium channel, voltage-gated, type IV, alpha subunit [Source:HGNC Symbol;Acc:10591]
ENSG00000204022	LIPJ	lipase, family member J [Source:HGNC Symbol;Acc:21773]
ENSG00000145041	VPRBP	Vpr (HIV-1) binding protein [Source:HGNC Symbol;Acc:30911]
ENSG00000224383	C17orf72	chromosome 17 open reading frame 72 [Source:HGNC Symbol;Acc:25673]
ENSG00000164022	AIMP1	aminoacyl tRNA synthetase complex-interacting multifunctional protein 1 [Source:HGNC Symbol;Acc:10648]
ENSG00000211460	TSN	translin [Source:HGNC Symbol;Acc:12379]
ENSG00000108622	ICAM2	intercellular adhesion molecule 2 [Source:HGNC Symbol;Acc:5345]
ENSG00000164096	C4orf3	chromosome 4 open reading frame 3 [Source:HGNC Symbol;Acc:19225]
ENSG00000164530	PI16	peptidase inhibitor 16 [Source:HGNC Symbol;Acc:21245]
ENSG00000135926	TMBIM1	transmembrane BAX inhibitor motif containing 1 [Source:HGNC Symbol;Acc:23410]
ENSG00000170959	DCDC5	doublecortin domain containing 5 [Source:HGNC Symbol;Acc:24799]
ENSG00000148965	SAA4	serum amyloid A4, constitutive [Source:HGNC Symbol;Acc:10516]
ENSG00000163932	PRKCD	protein kinase C, delta [Source:HGNC Symbol;Acc:9399]
ENSG00000178607	ERN1	endoplasmic reticulum to nucleus signaling 1 [Source:HGNC Symbol;Acc:3449]
ENSG00000165113	GKAP1	G kinase anchoring protein 1 [Source:HGNC Symbol;Acc:17496]
ENSG00000182333	LIPF	lipase, gastric [Source:HGNC Symbol;Acc:6622]
ENSG00000155052	CNTNAP5	contactin associated protein-like 5 [Source:HGNC Symbol;Acc:18748]
ENSG00000136478	TEX2	testis expressed 2 [Source:HGNC Symbol;Acc:30884]
ENSG00000186051	TAL2	T-cell acute lymphocytic leukemia 2 [Source:HGNC Symbol;Acc:11557]
ENSG00000095209	TMEM38B	transmembrane protein 38B [Source:HGNC Symbol;Acc:25535]
ENSG00000164080	RAD54L2	RAD54-like 2 (S. cerevisiae) [Source:HGNC Symbol;Acc:29123]
ENSG00000165644	COMTD1	catechol-O-methyltransferase domain containing 1 [Source:HGNC Symbol;Acc:26309]
ENSG00000147669	POLR2K	polymerase (RNA) II (DNA directed) polypeptide K, 7.0kDa [Source:HGNC Symbol;Acc:9198]
ENSG00000100605	ITPK1	inositol 1,3,4-triphosphate 5/6 kinase [Source:HGNC Symbol;Acc:6177]
ENSG00000136732	GYPC	glycophorin C (Gerbich blood group) [Source:HGNC Symbol;Acc:4704]
ENSG00000142961	MOBKL2C	MOB1, Mps One Binder kinase activator-like 2C (yeast) [Source:HGNC Symbol;Acc:29800]
ENSG00000171100	MTM1	myotubularin 1 [Source:HGNC Symbol;Acc:7448]
ENSG00000123472	ATPAF1	ATP synthase mitochondrial F1 complex assembly factor 1 [Source:HGNC Symbol;Acc:18803]
ENSG00000166432	ZMAT1	zinc finger, matrin-type 1 [Source:HGNC Symbol;Acc:29377]
ENSG00000168785	TSPAN5	tetraspanin 5 [Source:HGNC Symbol;Acc:17753]
ENSG00000145384	FABP2	fatty acid binding protein 2, intestinal [Source:HGNC Symbol;Acc:3556]
ENSG00000136717	BIN1	bridging integrator 1 [Source:HGNC Symbol;Acc:1052]
ENSG00000155959	VBP1	von Hippel-Lindau binding protein 1 [Source:HGNC Symbol;Acc:12662]
ENSG00000229450	AC110373.1	
ENSG00000256765	AC093752.1	cDNA FLJ53555 [Source:UniProtKB/TrEMBL;Acc:B4DH60]
ENSG00000245958	RP11-33B1.1	
ENSG00000168356	SCN11A	sodium channel, voltage-gated, type XI, alpha subunit [Source:HGNC Symbol;Acc:10583]
ENSG00000052850	ALX4	ALX homeobox 4 [Source:HGNC Symbol;Acc:450]
ENSG00000134339	SAA2	serum amyloid A2 [Source:HGNC Symbol;Acc:10514]
ENSG00000168143	FAM83B	family with sequence similarity 83, member B [Source:HGNC Symbol;Acc:21357]
ENSG00000256525	POLG2	polymerase (DNA directed), gamma 2, accessory subunit [Source:HGNC Symbol;Acc:9180]
ENSG00000157379	DHRS1	dehydrogenase/reductase (SDR family) member 1 [Source:HGNC Symbol;Acc:16445]
ENSG00000158428	C2orf62	chromosome 2 open reading frame 62 [Source:HGNC Symbol;Acc:25062]
ENSG00000137252	HCRTR2	hypocretin (orexin) receptor 2 [Source:HGNC Symbol;Acc:4849]
ENSG00000108654	DDX5	DEAD (Asp-Glu-Ala-Asp) box polypeptide 5 [Source:HGNC Symbol;Acc:2746]
ENSG00000248050	RP11-422N16.3	
ENSG00000164794	KCNV1	potassium channel, subfamily V, member 1 [Source:HGNC Symbol;Acc:18861]
ENSG00000183396	TMEM89	transmembrane protein 89 [Source:HGNC Symbol;Acc:32372]
ENSG00000104450	SPAG1	sperm associated antigen 1 [Source:HGNC Symbol;Acc:11212]
ENSG00000181577	C6orf223	chromosome 6 open reading frame 223 [Source:HGNC Symbol;Acc:28692]
ENSG00000018280	SLC11A1	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1 [Source:HGNC Symbol;Acc:10907]
ENSG00000155026	RSPH10B	radial spoke head 10 homolog B (Chlamydomonas) [Source:HGNC Symbol;Acc:27362]
ENSG00000038382	TRIO	triple functional domain (PTPRF interacting) [Source:HGNC Symbol;Acc:12303]
ENSG00000085117	CD82	CD82 molecule [Source:HGNC Symbol;Acc:6210]
ENSG00000188682	DCDC1	doublecortin domain containing 1 [Source:HGNC Symbol;Acc:20625]
ENSG00000159658	KIAA0494	KIAA0494 [Source:HGNC Symbol;Acc:29051]
ENSG00000204021	LIPK	lipase, family member K [Source:HGNC Symbol;Acc:23444]
ENSG00000164796	CSMD3	CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:19291]
ENSG00000072401	UBE2D1	ubiquitin-conjugating enzyme E2D 1 (UBC4/5 homolog, yeast) [Source:HGNC Symbol;Acc:12474]
ENSG00000155011	DKK2	dickkopf homolog 2 (Xenopus laevis) [Source:HGNC Symbol;Acc:2892]
ENSG00000257066	CCDC45	coiled-coil domain containing 45 [Source:HGNC Symbol;Acc:25141]
ENSG00000112619	PRPH2	peripherin 2 (retinal degeneration, slow) [Source:HGNC Symbol;Acc:9942]
ENSG00000165943	MOAP1	modulator of apoptosis 1 [Source:HGNC Symbol;Acc:16658]
ENSG00000155961	RAB39B	RAB39B, member RAS oncogene family [Source:HGNC Symbol;Acc:16499]
ENSG00000173926	MARCH3	membrane-associated ring finger (C3HC4) 3 [Source:HGNC Symbol;Acc:28728]
ENSG00000214026	MRPL23	mitochondrial ribosomal protein L23 [Source:HGNC Symbol;Acc:10322]
ENSG00000164136	IL15	interleukin 15 [Source:HGNC Symbol;Acc:5977]
ENSG00000255668	AL590362.1	
ENSG00000112081	SRSF3	serine/arginine-rich splicing factor 3 [Source:HGNC Symbol;Acc:10785]
ENSG00000173432	SAA1	serum amyloid A1 [Source:HGNC Symbol;Acc:10513]
ENSG00000142973	CYP4B1	cytochrome P450, family 4, subfamily B, polypeptide 1 [Source:HGNC Symbol;Acc:2644]
ENSG00000148143	ZNF462	zinc finger protein 462 [Source:HGNC Symbol;Acc:21684]
ENSG00000153485	C14orf109	chromosome 14 open reading frame 109 [Source:HGNC Symbol;Acc:20218]
ENSG00000184905	TCEAL2	transcription elongation factor A (SII)-like 2 [Source:HGNC Symbol;Acc:29818]
ENSG00000155962	CLIC2	chloride intracellular channel 2 [Source:HGNC Symbol;Acc:2063]
ENSG00000144579	CTDSP1	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 1 [Source:HGNC Symbol;Acc:21614]
ENSG00000204020	LIPN	lipase, family member N [Source:HGNC Symbol;Acc:23452]
ENSG00000170270	C14orf142	chromosome 14 open reading frame 142 [Source:HGNC Symbol;Acc:20356]
ENSG00000012963	UBR7	ubiquitin protein ligase E3 component n-recognin 7 (putative) [Source:HGNC Symbol;Acc:20344]
ENSG00000124659	TBCC	tubulin folding cofactor C [Source:HGNC Symbol;Acc:11580]
ENSG00000187871	GFRAL	GDNF family receptor alpha like [Source:HGNC Symbol;Acc:32789]
ENSG00000034677	RNF19A	ring finger protein 19A [Source:HGNC Symbol;Acc:13432]
ENSG00000146151	HMGCLL1	3-hydroxymethyl-3-methylglutaryl-CoA lyase-like 1 [Source:HGNC Symbol;Acc:21359]
ENSG00000108064	TFAM	transcription factor A, mitochondrial [Source:HGNC Symbol;Acc:11741]
ENSG00000127831	VIL1	villin 1 [Source:HGNC Symbol;Acc:12690]
ENSG00000225697	SLC26A6	solute carrier family 26, member 6 [Source:HGNC Symbol;Acc:14472]
ENSG00000186684	CYP27C1	cytochrome P450, family 27, subfamily C, polypeptide 1 [Source:HGNC Symbol;Acc:33480]
ENSG00000108854	SMURF2	SMAD specific E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:16809]
ENSG00000147123	NDUFB11	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11, 17.3kDa [Source:HGNC Symbol;Acc:20372]
ENSG00000063601	MTMR1	myotubularin related protein 1 [Source:HGNC Symbol;Acc:7449]
ENSG00000204071	TCEAL6	transcription elongation factor A (SII)-like 6 [Source:HGNC Symbol;Acc:24553]
ENSG00000163161	ERCC3	excision repair cross-complementing rodent repair deficiency, complementation group 3 (xeroderma pigmentosum group B complementing) [Source:HGNC Symbol;Acc:3435]
ENSG00000147443	DOK2	docking protein 2, 56kDa [Source:HGNC Symbol;Acc:2991]
ENSG00000113163	COL4A3BP	collagen, type IV, alpha 3 (Goodpasture antigen) binding protein [Source:HGNC Symbol;Acc:2205]
ENSG00000078053	AMPH	amphiphysin [Source:HGNC Symbol;Acc:471]
ENSG00000215769	AC103810.2	Importin subunit alpha-2-like protein [Source:UniProtKB/Swiss-Prot;Acc:A8MYJ9]
ENSG00000214176	AC103810.1	cDNA FLJ60005, moderately similar to Homo sapiens pleckstrin homology domain containing, family M member 1, mRNA [Source:UniProtKB/TrEMBL;Acc:B4DVP9]
ENSG00000237680	AC103810.3	
ENSG00000176809	LRRC37A3	leucine rich repeat containing 37, member A3 [Source:HGNC Symbol;Acc:32427]
ENSG00000196943	C14orf21	chromosome 14 open reading frame 21 [Source:HGNC Symbol;Acc:19826]
ENSG00000135913	USP37	ubiquitin specific peptidase 37 [Source:HGNC Symbol;Acc:20063]
ENSG00000232457	AC037487.1	
ENSG00000120063	GNA13	guanine nucleotide binding protein (G protein), alpha 13 [Source:HGNC Symbol;Acc:4381]
ENSG00000108370	RGS9	regulator of G-protein signaling 9 [Source:HGNC Symbol;Acc:10004]
ENSG00000180992	MRPL14	mitochondrial ribosomal protein L14 [Source:HGNC Symbol;Acc:14279]
ENSG00000254788	RP11-403P17.1	CKLF-CMTM1 protein isoform 3  [Source:RefSeq peptide;Acc:NP_001189438]
ENSG00000169967	MAP3K2	mitogen-activated protein kinase kinase kinase 2 [Source:HGNC Symbol;Acc:6854]
ENSG00000112624	KIAA0240	KIAA0240 [Source:HGNC Symbol;Acc:21111]
ENSG00000113558	SKP1	S-phase kinase-associated protein 1 [Source:HGNC Symbol;Acc:10899]
ENSG00000089505	CMTM1	CKLF-like MARVEL transmembrane domain containing 1 [Source:HGNC Symbol;Acc:19172]
ENSG00000138801	PAPSS1	3'-phosphoadenosine 5'-phosphosulfate synthase 1 [Source:HGNC Symbol;Acc:8603]
ENSG00000100528	CNIH	cornichon homolog (Drosophila) [Source:HGNC Symbol;Acc:19431]
ENSG00000198307	H2AFB2	H2A histone family, member B2 [Source:HGNC Symbol;Acc:18298]
ENSG00000198444	F8A2	coagulation factor VIII-associated (intronic transcript) 2 [Source:HGNC Symbol;Acc:31849]
ENSG00000185990	F8A3	coagulation factor VIII-associated (intronic transcript) 3 [Source:HGNC Symbol;Acc:31850]
ENSG00000120992	LYPLA1	lysophospholipase I [Source:HGNC Symbol;Acc:6737]
ENSG00000185978	H2AFB3	H2A histone family, member B3 [Source:HGNC Symbol;Acc:14455]
ENSG00000124762	CDKN1A	cyclin-dependent kinase inhibitor 1A (p21, Cip1) [Source:HGNC Symbol;Acc:1784]
ENSG00000185973	TMLHE	trimethyllysine hydroxylase, epsilon [Source:HGNC Symbol;Acc:18308]
ENSG00000144713	RPL32	ribosomal protein L32 [Source:HGNC Symbol;Acc:10336]
ENSG00000154198	CYP4Z2P	cytochrome P450, family 4, subfamily Z, polypeptide 2 pseudogene [Source:HGNC Symbol;Acc:24426]
ENSG00000115718	PROC	protein C (inactivator of coagulation factors Va and VIIIa) [Source:HGNC Symbol;Acc:9451]
ENSG00000171004	HS6ST2	heparan sulfate 6-O-sulfotransferase 2 [Source:HGNC Symbol;Acc:19133]
ENSG00000187048	CYP4A11	cytochrome P450, family 4, subfamily A, polypeptide 11 [Source:HGNC Symbol;Acc:2642]
ENSG00000144580	RQCD1	RCD1 required for cell differentiation1 homolog (S. pombe) [Source:HGNC Symbol;Acc:10445]
ENSG00000197045	GMFB	glia maturation factor, beta [Source:HGNC Symbol;Acc:4373]
ENSG00000173239	LIPM	lipase, family member M [Source:HGNC Symbol;Acc:23455]
ENSG00000138735	PDE5A	phosphodiesterase 5A, cGMP-specific [Source:HGNC Symbol;Acc:8784]
ENSG00000109452	INPP4B	inositol polyphosphate-4-phosphatase, type II, 105kDa [Source:HGNC Symbol;Acc:6075]
ENSG00000165609	NUDT5	nudix (nucleoside diphosphate linked moiety X)-type motif 5 [Source:HGNC Symbol;Acc:8052]
ENSG00000129595	EPB41L4A	erythrocyte membrane protein band 4.1 like 4A [Source:HGNC Symbol;Acc:13278]
ENSG00000254121	AC005915.1	Glutaredoxin-like protein YDR286C homolog [Source:UniProtKB/Swiss-Prot;Acc:A6NC05]
ENSG00000164241	AC004507.1	
ENSG00000115556	PLCD4	phospholipase C, delta 4 [Source:HGNC Symbol;Acc:9062]
ENSG00000082074	FYB	FYN binding protein [Source:HGNC Symbol;Acc:4036]
ENSG00000110756	HPS5	Hermansky-Pudlak syndrome 5 [Source:HGNC Symbol;Acc:17022]
ENSG00000163166	IWS1	IWS1 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:25467]
ENSG00000168646	AXIN2	axin 2 [Source:HGNC Symbol;Acc:904]
ENSG00000184515	BEX5	brain expressed, X-linked 5 [Source:HGNC Symbol;Acc:27990]
ENSG00000182872	RBM10	RNA binding motif protein 10 [Source:HGNC Symbol;Acc:9896]
ENSG00000079557	AFM	afamin [Source:HGNC Symbol;Acc:316]
ENSG00000154240	CCDC46	coiled-coil domain containing 46 [Source:HGNC Symbol;Acc:28514]
ENSG00000165655	ZNF503	zinc finger protein 503 [Source:HGNC Symbol;Acc:23589]
ENSG00000165115	KIF27	kinesin family member 27 [Source:HGNC Symbol;Acc:18632]
ENSG00000115568	ZNF142	zinc finger protein 142 [Source:HGNC Symbol;Acc:12927]
ENSG00000137216	TMEM63B	transmembrane protein 63B [Source:HGNC Symbol;Acc:17735]
ENSG00000151247	EIF4E	eukaryotic translation initiation factor 4E [Source:HGNC Symbol;Acc:3287]
ENSG00000186377	CYP4X1	cytochrome P450, family 4, subfamily X, polypeptide 1 [Source:HGNC Symbol;Acc:20244]
ENSG00000074582	BCS1L	BCS1-like (S. cerevisiae) [Source:HGNC Symbol;Acc:1020]
ENSG00000186160	CYP4Z1	cytochrome P450, family 4, subfamily Z, polypeptide 1 [Source:HGNC Symbol;Acc:20583]
ENSG00000145794	MEGF10	multiple EGF-like-domains 10 [Source:HGNC Symbol;Acc:29634]
ENSG00000168077	SCARA3	scavenger receptor class A, member 3 [Source:HGNC Symbol;Acc:19000]
ENSG00000250489	RP1-158I15.2	
ENSG00000165886	UBTD1	ubiquitin domain containing 1 [Source:HGNC Symbol;Acc:25683]
ENSG00000169994	MYO7B	myosin VIIB [Source:HGNC Symbol;Acc:7607]
ENSG00000162365	CYP4A22	cytochrome P450, family 4, subfamily A, polypeptide 22 [Source:HGNC Symbol;Acc:20575]
ENSG00000196624	RAB44	RAB44, member RAS oncogene family [Source:HGNC Symbol;Acc:21068]
ENSG00000011114	BTBD7	BTB (POZ) domain containing 7 [Source:HGNC Symbol;Acc:18269]
ENSG00000255587	Z85996.1	
ENSG00000256231	Z85996.2	
ENSG00000124772	CPNE5	copine V [Source:HGNC Symbol;Acc:2318]
ENSG00000179028	RP11-363G10.2	
ENSG00000170946	DNAJC24	DnaJ (Hsp40) homolog, subfamily C, member 24 [Source:HGNC Symbol;Acc:26979]
ENSG00000155622	XAGE2B	X antigen family, member 2B [Source:HGNC Symbol;Acc:30680]
ENSG00000163931	TKT	transketolase [Source:HGNC Symbol;Acc:11834]
ENSG00000100532	CGRRF1	cell growth regulator with ring finger domain 1 [Source:HGNC Symbol;Acc:15528]
ENSG00000124783	SSR1	signal sequence receptor, alpha [Source:HGNC Symbol;Acc:11323]
ENSG00000185554	NXF2	nuclear RNA export factor 2 [Source:HGNC Symbol;Acc:8072]
ENSG00000204382	XAGE1B	X antigen family, member 1B [Source:HGNC Symbol;Acc:25400]
ENSG00000108242	CYP2C18	cytochrome P450, family 2, subfamily C, polypeptide 18 [Source:HGNC Symbol;Acc:2620]
ENSG00000091583	APOH	apolipoprotein H (beta-2-glycoprotein I) [Source:HGNC Symbol;Acc:616]
ENSG00000163481	RNF25	ring finger protein 25 [Source:HGNC Symbol;Acc:14662]
ENSG00000154229	PRKCA	protein kinase C, alpha [Source:HGNC Symbol;Acc:9393]
ENSG00000079102	RUNX1T1	runt-related transcription factor 1; translocated to, 1 (cyclin D-related) [Source:HGNC Symbol;Acc:1535]
ENSG00000144711	IQSEC1	IQ motif and Sec7 domain 1 [Source:HGNC Symbol;Acc:29112]
ENSG00000164081	TEX264	testis expressed 264 [Source:HGNC Symbol;Acc:30247]
ENSG00000146223	RPL7L1	ribosomal protein L7-like 1 [Source:HGNC Symbol;Acc:21370]
ENSG00000162366	PDZK1IP1	PDZK1 interacting protein 1 [Source:HGNC Symbol;Acc:16887]
ENSG00000130227	XPO7	exportin 7 [Source:HGNC Symbol;Acc:14108]
ENSG00000075429	CACNG5	calcium channel, voltage-dependent, gamma subunit 5 [Source:HGNC Symbol;Acc:1409]
ENSG00000167244	IGF2	insulin-like growth factor 2 (somatomedin A) [Source:HGNC Symbol;Acc:5466]
ENSG00000162367	TAL1	T-cell acute lymphocytic leukemia 1 [Source:HGNC Symbol;Acc:11556]
ENSG00000152766	ANKRD22	ankyrin repeat domain 22 [Source:HGNC Symbol;Acc:28321]
ENSG00000147419	CCDC25	coiled-coil domain containing 25 [Source:HGNC Symbol;Acc:25591]
ENSG00000163482	STK36	serine/threonine kinase 36 [Source:HGNC Symbol;Acc:17209]
ENSG00000235865	C9orf31	chromosome 9 open reading frame 31 [Source:HGNC Symbol;Acc:23372]
ENSG00000148950	IMMP1L	IMP1 inner mitochondrial membrane peptidase-like (S. cerevisiae) [Source:HGNC Symbol;Acc:26317]
ENSG00000138134	STAMBPL1	STAM binding protein-like 1 [Source:HGNC Symbol;Acc:24105]
ENSG00000075461	CACNG4	calcium channel, voltage-dependent, gamma subunit 4 [Source:HGNC Symbol;Acc:1408]
ENSG00000214167	AC005544.1	
ENSG00000108878	CACNG1	calcium channel, voltage-dependent, gamma subunit 1 [Source:HGNC Symbol;Acc:1405]
ENSG00000198265	HELZ	helicase with zinc finger [Source:HGNC Symbol;Acc:16878]
ENSG00000157570	TSPAN18	tetraspanin 18 [Source:HGNC Symbol;Acc:20660]
ENSG00000148175	STOM	stomatin [Source:HGNC Symbol;Acc:3383]
ENSG00000072163	LIMS2	LIM and senescent cell antigen-like domains 2 [Source:HGNC Symbol;Acc:16084]
ENSG00000186106	ANKRD46	ankyrin repeat domain 46 [Source:HGNC Symbol;Acc:27229]
ENSG00000169435	RASSF6	Ras association (RalGDS/AF-6) domain family member 6 [Source:HGNC Symbol;Acc:20796]
ENSG00000123473	STIL	SCL/TAL1 interrupting locus [Source:HGNC Symbol;Acc:10879]
ENSG00000165841	CYP2C19	cytochrome P450, family 2, subfamily C, polypeptide 19 [Source:HGNC Symbol;Acc:2621]
ENSG00000165887	ANKRD2	ankyrin repeat domain 2 (stretch responsive muscle) [Source:HGNC Symbol;Acc:495]
ENSG00000136305	CIDEB	cell death-inducing DFFA-like effector b [Source:HGNC Symbol;Acc:1977]
ENSG00000221821	C6orf226	chromosome 6 open reading frame 226 [Source:HGNC Symbol;Acc:34431]
ENSG00000213906	LTB4R2	leukotriene B4 receptor 2 [Source:HGNC Symbol;Acc:19260]
ENSG00000171611	PTCRA	pre T-cell antigen receptor alpha [Source:HGNC Symbol;Acc:21290]
ENSG00000122735	DNAI1	dynein, axonemal, intermediate chain 1 [Source:HGNC Symbol;Acc:2954]
ENSG00000213903	LTB4R	leukotriene B4 receptor [Source:HGNC Symbol;Acc:6713]
ENSG00000135912	TTLL4	tubulin tyrosine ligase-like family, member 4 [Source:HGNC Symbol;Acc:28976]
ENSG00000164082	GRM2	glutamate receptor, metabotropic 2 [Source:HGNC Symbol;Acc:4594]
ENSG00000134588	USP26	ubiquitin specific peptidase 26 [Source:HGNC Symbol;Acc:13485]
ENSG00000129467	ADCY4	adenylate cyclase 4 [Source:HGNC Symbol;Acc:235]
ENSG00000157657	ZNF618	zinc finger protein 618 [Source:HGNC Symbol;Acc:29416]
ENSG00000168939	SPRY3	sprouty homolog 3 (Drosophila) [Source:HGNC Symbol;Acc:11271]
ENSG00000133958	KIAA1409	KIAA1409 [Source:HGNC Symbol;Acc:19966]
ENSG00000233745	AC010997.1	
ENSG00000237149	NCRNA00245	non-protein coding RNA 245 [Source:HGNC Symbol;Acc:23525]
ENSG00000253117	OC90	otoconin 90 [Source:HGNC Symbol;Acc:8100]
ENSG00000183434	TFDP3	transcription factor Dp family, member 3 [Source:HGNC Symbol;Acc:24603]
ENSG00000113575	PPP2CA	protein phosphatase 2, catalytic subunit, alpha isozyme [Source:HGNC Symbol;Acc:9299]
ENSG00000076716	GPC4	glypican 4 [Source:HGNC Symbol;Acc:4452]
ENSG00000112175	BMP5	bone morphogenetic protein 5 [Source:HGNC Symbol;Acc:1072]
ENSG00000107796	ACTA2	actin, alpha 2, smooth muscle, aorta [Source:HGNC Symbol;Acc:130]
ENSG00000197170	PSMD12	proteasome (prosome, macropain) 26S subunit, non-ATPase, 12 [Source:HGNC Symbol;Acc:9557]
ENSG00000153814	JAZF1	JAZF zinc finger 1 [Source:HGNC Symbol;Acc:28917]
ENSG00000144230	GPR17	G protein-coupled receptor 17 [Source:HGNC Symbol;Acc:4471]
ENSG00000119318	RAD23B	RAD23 homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:9813]
