ID	Symbol	Name	Species	Date	Remarks
8357	HIST1H3H	histone cluster 1, H3h	Hs	06/30/2011	
728637	LOC728637	similar to mCG13783	Hs	06/30/2011	
126326	GIPC3	GIPC PDZ domain containing family, member 3	Hs	06/30/2011	
126321	C19orf28	chromosome 19 open reading frame 28	Hs	06/30/2011	
126328	NDUFA11	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 11, 14.7kDa	Hs	06/30/2011	
117581	TWIST2	twist homolog 2 (Drosophila)	Hs	06/30/2011	
117583	PARD3B	par-3 partitioning defective 3 homolog B (C. elegans)	Hs	06/30/2011	
127059	OR2M5	olfactory receptor, family 2, subfamily M, member 5	Hs	06/30/2011	
727997	RPS12P9	ribosomal protein S12 pseudogene 9	Hs	06/30/2011	
153443	SRFBP1	serum response factor binding protein 1	Hs	06/30/2011	
26339	OR5K1	olfactory receptor, family 5, subfamily K, member 1	Hs	06/30/2011	
26338	OR5L2	olfactory receptor, family 5, subfamily L, member 2	Hs	06/30/2011	
26333	OR7A17	olfactory receptor, family 7, subfamily A, member 17	Hs	06/30/2011	
26330	GAPDHS	glyceraldehyde-3-phosphate dehydrogenase, spermatogenic	Hs	06/30/2011	
644334	LOC644334	similar to hCG2040198	Hs	06/30/2011	
3603	IL16	interleukin 16 (lymphocyte chemoattractant factor)	Hs	06/30/2011	
3601	IL15RA	interleukin 15 receptor, alpha	Hs	06/30/2011	
3600	IL15	interleukin 15	Hs	06/30/2011	
3607	FOXK2	forkhead box K2	Hs	06/30/2011	
3606	IL18	interleukin 18 (interferon-gamma-inducing factor)	Hs	06/30/2011	
3605	IL17A	interleukin 17A	Hs	06/30/2011	
3604	TNFRSF9	tumor necrosis factor receptor superfamily, member 9	Hs	06/30/2011	
3609	ILF3	interleukin enhancer binding factor 3, 90kDa	Hs	06/30/2011	
3608	ILF2	interleukin enhancer binding factor 2, 45kDa	Hs	06/30/2011	
116988	AGAP3	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3	Hs	06/30/2011	
116987	AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1	Hs	06/30/2011	
116986	AGAP2	ArfGAP with GTPase domain, ankyrin repeat and PH domain 2	Hs	06/30/2011	
116985	ARAP1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1	Hs	06/30/2011	
116984	ARAP2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2	Hs	06/30/2011	
116983	ACAP3	ArfGAP with coiled-coil, ankyrin repeat and PH domains 3	Hs	06/30/2011	
126299	ZNF428	zinc finger protein 428	Hs	06/30/2011	
116449	CLNK	cytokine-dependent hematopoietic cell linker	Hs	06/30/2011	
57761	TRIB3	tribbles homolog 3 (Drosophila)	Hs	06/30/2011	
57763	ANKRA2	ankyrin repeat, family A (RFXANK-like), 2	Hs	06/30/2011	
55894	DEFB103A	defensin, beta 103A	Hs	06/30/2011	
55897	MESP1	mesoderm posterior 1 homolog (mouse)	Hs	06/30/2011	
55890	GPRC5C	G protein-coupled receptor, family C, group 5, member C	Hs	06/30/2011	
55891	LENEP	lens epithelial protein	Hs	06/30/2011	
55892	MYNN	Myoneurin	Hs	06/30/2011	
55893	ZNF395	zinc finger protein 395	Hs	06/30/2011	
55898	UNC45A	unc-45 homolog A (C. elegans)	Hs	06/30/2011	
57492	ARID1B	AT rich interactive domain 1B (SWI1-like)	Hs	06/30/2011	
113000	RPUSD1	RNA pseudouridylate synthase domain containing 1	Hs	06/30/2011	
57491	AHRR	aryl-hydrocarbon receptor repressor	Hs	06/30/2011	
57496	MKL2	MKL/myocardin-like 2	Hs	06/30/2011	
57497	LRFN2	leucine rich repeat and fibronectin type III domain containing 2	Hs	06/30/2011	
57494	RIMKLB	Ribosomal modification protein rimK-like family member B	Hs	06/30/2011	
57495	KIAA1239	KIAA1239	Hs	06/30/2011	
57498	KIDINS220	kinase D-interacting substrate, 220kDa	Hs	06/30/2011	
100131508	LOC100131508	PRO2122	Hs	06/30/2011	
644450	LOC644450	hypothetical protein LOC644450	Hs	06/30/2011	
652102	LOC652102	similar to Ig heavy chain V-I region HG3 precursor	Hs	06/30/2011	
340562	SATL1	spermidine/spermine N1-acetyl transferase-like 1	Hs	06/30/2011	
729461	LOC729461	hypothetical LOC729461	Hs	06/30/2011	
23518	R3HDM1	R3H domain containing 1	Hs	06/30/2011	
23519	ANP32D	acidic (leucine-rich) nuclear phosphoprotein 32 family, member D	Hs	06/30/2011	
146705	C17orf56	chromosome 17 open reading frame 56	Hs	06/30/2011	
9674	KIAA0040	KIAA0040	Hs	06/30/2011	
9675	KIAA0406	KIAA0406	Hs	06/30/2011	
9677	HISPPD2A	histidine acid phosphatase domain containing 2A	Hs	06/30/2011	
9670	IPO13	importin 13	Hs	06/30/2011	
9671	WSCD2	WSC domain containing 2	Hs	06/30/2011	
9672	SDC3	syndecan 3	Hs	06/30/2011	
9673	SLC25A44	solute carrier family 25, member 44	Hs	06/30/2011	
9678	PHF14	PHD finger protein 14	Hs	06/30/2011	
9679	FAM53B	Family with sequence similarity 53, member B	Hs	06/30/2011	
340286	FAM183B	family with sequence similarity 183, member B	Hs	06/30/2011	
387787	LOC387787	lipoyl(octanoyl) transferase	Hs	06/30/2011	
1149	CIDEA	cell death-inducing DFFA-like effector a	Hs	06/30/2011	
768096	HAR1A	highly accelerated region 1A (non-protein coding)	Hs	06/30/2011	
768329	KIR3DP1	killer-cell Ig-like receptor	Hs	06/30/2011	
137735	ABRA	actin-binding Rho activating protein	Hs	06/30/2011	
3386	ICAM4	intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)	Hs	06/30/2011	
3384	ICAM2	intercellular adhesion molecule 2	Hs	06/30/2011	
3385	ICAM3	intercellular adhesion molecule 3	Hs	06/30/2011	
3382	ICA1	islet cell autoantigen 1, 69kDa	Hs	06/30/2011	
3383	ICAM1	intercellular adhesion molecule 1	Hs	06/30/2011	
3381	IBSP	integrin-binding sialoprotein	Hs	06/30/2011	
342541	LOC342541	similar to peptidyl-Pro cis trans isomerase	Hs	06/30/2011	
645468	LOC645468	similar to putative RNA binding protein KOC	Hs	06/30/2011	
645460	FLJ44342	hypothetical LOC645460	Hs	06/30/2011	
4215	MAP3K3	Mitogen-activated protein kinase kinase kinase 3	Hs	06/30/2011	
4214	MAP3K1	mitogen-activated protein kinase kinase kinase 1	Hs	06/30/2011	
4217	MAP3K5	mitogen-activated protein kinase kinase kinase 5	Hs	06/30/2011	
4216	MAP3K4	mitogen-activated protein kinase kinase kinase 4	Hs	06/30/2011	
4211	MEIS1	Meis homeobox 1	Hs	06/30/2011	
4210	MEFV	Mediterranean fever	Hs	06/30/2011	
4213	MEIS3P1	Meis homeobox 3 pseudogene 1	Hs	06/30/2011	
4212	MEIS2	Meis homeobox 2	Hs	06/30/2011	
4218	RAB8A	RAB8A, member RAS oncogene family	Hs	06/30/2011	
342892	ZNF850P	zinc finger protein 850 pseudogene	Hs	06/30/2011	
642852	LOC642852	hypothetical LOC642852	Hs	06/30/2011	
342897	NCCRP1	non-specific cytotoxic cell receptor protein 1 homolog (zebrafish)	Hs	06/30/2011	
79269	WDR32	WD repeat domain 32	Hs	06/30/2011	
648822	LOC648822	similar to hCG2040565	Hs	06/30/2011	
727992	LOC727992	similar to hCG2036929	Hs	06/30/2011	
25904	CNOT10	CCR4-NOT transcription complex, subunit 10	Hs	06/30/2011	
25907	TMEM158	transmembrane protein 158	Hs	06/30/2011	
25906	C11orf51	chromosome 11 open reading frame 51	Hs	06/30/2011	
25901	CCDC28A	coiled-coil domain containing 28A	Hs	06/30/2011	
25900	IFFO1	intermediate filament family orphan 1	Hs	06/30/2011	
25903	OLFML2B	olfactomedin-like 2B	Hs	06/30/2011	
25902	MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like	Hs	06/30/2011	
25909	AHCTF1	AT hook containing transcription factor 1	Hs	06/30/2011	
644338	RPL37AP8	ribosomal protein L37a pseudogene 8	Hs	06/30/2011	
642273	FAM110C	family with sequence similarity 110, member C	Hs	06/30/2011	
23433	RHOQ	ras homolog gene family, member Q	Hs	06/30/2011	
23432	GPR161	G protein-coupled receptor 161	Hs	06/30/2011	
23431	AP4E1	Adaptor-related protein complex 4, epsilon 1 subunit	Hs	06/30/2011	
23430	TPSD1	tryptase delta 1	Hs	06/30/2011	
286190	LOC286190	hypothetical protein LOC286190	Hs	06/30/2011	
23436	CELA3B	chymotrypsin-like elastase family, member 3B	Hs	06/30/2011	
23435	TARDBP	TAR DNA binding protein	Hs	06/30/2011	
23434	C3orf27	chromosome 3 open reading frame 27	Hs	06/30/2011	
23439	ATP1B4	ATPase, (Na+)/K+ transporting, beta 4 polypeptide	Hs	06/30/2011	
23438	HARS2	histidyl-tRNA synthetase 2, mitochondrial (putative)	Hs	06/30/2011	
441639	OR9K2	olfactory receptor, family 9, subfamily K, member 2	Hs	06/30/2011	
441631	TSPAN11	tetraspanin 11	Hs	06/30/2011	
388662	SLC6A17	solute carrier family 6, member 17	Hs	06/30/2011	
139562	OTUD6A	OTU domain containing 6A	Hs	06/30/2011	
55607	PPP1R9A	protein phosphatase 1, regulatory (inhibitor) subunit 9A	Hs	06/30/2011	
6103	RPGR	retinitis pigmentosa GTPase regulator	Hs	06/30/2011	
6102	RP2	retinitis pigmentosa 2 (X-linked recessive)	Hs	06/30/2011	
6101	RP1	retinitis pigmentosa 1 (autosomal dominant)	Hs	06/30/2011	
6100	RP9	retinitis pigmentosa 9 (autosomal dominant)	Hs	06/30/2011	
54826	GIN1	gypsy retrotransposon integrase 1	Hs	06/30/2011	
81876	RAB1B	RAB1B, member RAS oncogene family	Hs	06/30/2011	
81875	ISG20L2	interferon stimulated exonuclease gene 20kDa-like 2	Hs	06/30/2011	
81873	ARPC5L	actin related protein 2/3 complex, subunit 5-like	Hs	06/30/2011	
81872	KRTAP2-1	keratin associated protein 2-1	Hs	06/30/2011	
81871	KRTAP4-6	keratin associated protein 4-6	Hs	06/30/2011	
81870	KRTAP9-9	keratin associated protein 9-9	Hs	06/30/2011	
200420	ALMS1P	Alstrom syndrome 1 pseudogene	Hs	06/30/2011	
200424	TET3	tet oncogene family member 3	Hs	06/30/2011	
283643	C14orf80	chromosome 14 open reading frame 80	Hs	06/30/2011	
390963	ZNF818P	zinc finger protein 818 pseudogene	Hs	06/30/2011	
353139	LCE2A	late cornified envelope 2A	Hs	06/30/2011	
728495	FAM74A3	family with sequence similarity 74, member A3	Hs	06/30/2011	
353133	LCE1C	late cornified envelope 1C	Hs	06/30/2011	
353132	LCE1B	late cornified envelope 1B	Hs	06/30/2011	
353137	LCE1F	late cornified envelope 1F	Hs	06/30/2011	
353135	LCE1E	late cornified envelope 1E	Hs	06/30/2011	
353134	LCE1D	late cornified envelope 1D	Hs	06/30/2011	
400649	FLJ44087	hypothetical gene supported by AK126075	Hs	06/30/2011	
100127996	LOC100127996	similar to hCG1996301	Hs	06/30/2011	
100127998	LOC100127998	hypothetical protein LOC100127998	Hs	06/30/2011	
10933	MORF4L1	mortality factor 4 like 1	Hs	06/30/2011	
92255	LMBRD2	LMBR1 domain containing 2	Hs	06/30/2011	
285500	LOC285500	hypothetical protein LOC285500	Hs	06/30/2011	
285501	LOC285501	hypothetical protein LOC285501	Hs	06/30/2011	
29097	CNIH4	Cornichon homolog 4 (Drosophila)	Hs	06/30/2011	
29095	ORMDL2	ORM1-like 2 (S. cerevisiae)	Hs	06/30/2011	
284459	HKR1	GLI-Kruppel family member HKR1	Hs	06/30/2011	
10252	SPRY1	sprouty homolog 1, antagonist of FGF signaling (Drosophila)	Hs	06/30/2011	
284451	ODF3L2	outer dense fiber of sperm tails 3-like 2	Hs	06/30/2011	
29092	HSPC157	hypothetical LOC29092	Hs	06/30/2011	
29091	STXBP6	syntaxin binding protein 6 (amisyn)	Hs	06/30/2011	
146227	BEAN	brain expressed, associated with Nedd4	Hs	06/30/2011	
146225	CMTM2	CKLF-like MARVEL transmembrane domain containing 2	Hs	06/30/2011	
29090	C18orf55	chromosome 18 open reading frame 55	Hs	06/30/2011	
146223	CMTM4	CKLF-like MARVEL transmembrane domain containing 4	Hs	06/30/2011	
729121	LOC729121	hypothetical protein LOC729121	Hs	06/30/2011	
9444	QKI	Quaking homolog, KH domain RNA binding (mouse)	Hs	06/30/2011	
729124	LOC729124	hypothetical LOC729124	Hs	06/30/2011	
729127	LOC729127	hypothetical protein LOC729127	Hs	06/30/2011	
390038	OR51D1	olfactory receptor, family 51, subfamily D, member 1	Hs	06/30/2011	
390037	OR52I1	olfactory receptor, family 52, subfamily I, member 1	Hs	06/30/2011	
390036	OR52K1	olfactory receptor, family 52, subfamily K, member 1	Hs	06/30/2011	
390035	OR52K3P	olfactory receptor, family 52, subfamily K, member 3 pseudogene	Hs	06/30/2011	
390031	LOC390031	SSU72 RNA polymerase II CTD phosphatase homolog pseudogene	Hs	06/30/2011	
6929	TCF3	transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47)	Hs	06/30/2011	
6925	TCF4	transcription factor 4	Hs	06/30/2011	
6924	TCEB3	transcription elongation factor B (SIII), polypeptide 3 (110kDa, elongin A)	Hs	06/30/2011	
6927	HNF1A	HNF1 homeobox A	Hs	06/30/2011	
8111	GPR68	G protein-coupled receptor 68	Hs	06/30/2011	
6921	TCEB1	transcription elongation factor B (SIII), polypeptide 1 (15kDa, elongin C)	Hs	06/30/2011	
6920	TCEA3	Transcription elongation factor A (SII), 3	Hs	06/30/2011	
6923	TCEB2	transcription elongation factor B (SIII), polypeptide 2 (18kDa, elongin B)	Hs	06/30/2011	
8115	TCL1A	T-cell leukemia/lymphoma 1A	Hs	06/30/2011	
7711	ZNF155	zinc finger protein 155	Hs	06/30/2011	
7710	ZNF154	zinc finger protein 154	Hs	06/30/2011	
7712	ZNF157	zinc finger protein 157	Hs	06/30/2011	
7716	VEZF1	vascular endothelial zinc finger 1	Hs	06/30/2011	
7718	ZNF165	zinc finger protein 165	Hs	06/30/2011	
100130433	LOC100130433	hypothetical protein LOC100130433	Hs	06/30/2011	
574042	SNORA10	small nucleolar RNA, H/ACA box 10	Hs	06/30/2011	
100131801	LOC100131801	similar to hCG2036585	Hs	06/30/2011	
574040	SNORA6	small nucleolar RNA, H/ACA box 6	Hs	06/30/2011	
541468	C1orf190	chromosome 1 open reading frame 190	Hs	06/30/2011	
126520	PLK5P	polo-like kinase 5 pseudogene	Hs	06/30/2011	
126526	C19orf47	chromosome 19 open reading frame 47	Hs	06/30/2011	
541465	CT45A6	cancer/testis antigen family 45, member A6	Hs	06/30/2011	
171177	RHOV	ras homolog gene family, member V	Hs	06/30/2011	
84617	TUBB6	tubulin, beta 6	Hs	06/30/2011	
664618	HSP90AB4P	heat shock protein 90kDa alpha (cytosolic), class B member 4 (pseudogene)	Hs	06/30/2011	
158798	AKAP14	A kinase (PRKA) anchor protein 14	Hs	06/30/2011	
28951	TRIB2	tribbles homolog 2 (Drosophila)	Hs	06/30/2011	
219417	OR8U1	olfactory receptor, family 8, subfamily U, member 1	Hs	06/30/2011	
28952	CCDC22	coiled-coil domain containing 22	Hs	06/30/2011	
28955	DEXI	dexamethasone-induced transcript	Hs	06/30/2011	
28954	REM1	RAS (RAD and GEM)-like GTP-binding 1	Hs	06/30/2011	
28957	MRPS28	mitochondrial ribosomal protein S28	Hs	06/30/2011	
28956	ROBLD3	roadblock domain containing 3	Hs	06/30/2011	
28959	TMEM176B	transmembrane protein 176B	Hs	06/30/2011	
28958	CCDC56	Coiled-coil domain containing 56	Hs	06/30/2011	
150538	FLJ32063	Hypothetical LOC150538	Hs	06/30/2011	
286151	FBXO43	F-box protein 43	Hs	06/30/2011	
441426	LOC441426	hypothetical gene supported by AK126863	Hs	06/30/2011	
81466	OR2L5	olfactory receptor, family 2, subfamily L, member 5	Hs	06/30/2011	
257364	SNX33	sorting nexin 33	Hs	06/30/2011	
100127206	KIAA1024L	KIAA1024-like	Hs	06/30/2011	
81469	OR2G3	olfactory receptor, family 2, subfamily G, member 3	Hs	06/30/2011	
441425	ANKRD20A3	ankyrin repeat domain 20 family, member A3	Hs	06/30/2011	
81792	ADAMTS12	ADAM metallopeptidase with thrombospondin type 1 motif, 12	Hs	06/30/2011	
81793	TLR10	toll-like receptor 10	Hs	06/30/2011	
81790	RNF170	ring finger protein 170	Hs	06/30/2011	
81796	SLCO5A1	solute carrier organic anion transporter family, member 5A1	Hs	06/30/2011	
81797	OR12D3	olfactory receptor, family 12, subfamily D, member 3	Hs	06/30/2011	
81794	ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif, 10	Hs	06/30/2011	
60370	AVPI1	arginine vasopressin-induced 1	Hs	06/30/2011	
201299	RDM1	RAD52 motif 1	Hs	06/30/2011	
201294	UNC13D	unc-13 homolog D (C. elegans)	Hs	06/30/2011	
201292	TRIM65	Tripartite motif-containing 65	Hs	06/30/2011	
728728	LOC728728	similar to hCG1739112	Hs	06/30/2011	
124783	C17orf46	chromosome 17 open reading frame 46	Hs	06/30/2011	
150221	RIMBP3C	RIMS binding protein 3C	Hs	06/30/2011	
148362	C1orf58	Chromosome 1 open reading frame 58	Hs	06/30/2011	
100133273	RPL21P80	ribosomal protein L21 pseudogene 80	Hs	06/30/2011	
162494	RHBDL3	rhomboid, veinlet-like 3 (Drosophila)	Hs	06/30/2011	
100134722	LOC100134722	similar to HSPC047 protein	Hs	06/30/2011	
125997	MBD3L2	methyl-CpG binding domain protein 3-like 2	Hs	06/30/2011	
90024	FLJ20021	hypothetical LOC90024	Hs	06/30/2011	
100272217	LOC100272217	hypothetical LOC100272217	Hs	06/30/2011	
10439	OLFM1	olfactomedin 1	Hs	06/30/2011	
10438	C1D	C1D nuclear receptor co-repressor	Hs	06/30/2011	
9308	CD83	CD83 molecule	Hs	06/30/2011	
10431	TIMM23	translocase of inner mitochondrial membrane 23 homolog (yeast)	Hs	06/30/2011	
10430	TMEM147	transmembrane protein 147	Hs	06/30/2011	
9306	SOCS6	suppressor of cytokine signaling 6	Hs	06/30/2011	
10432	RBM14	RNA binding motif protein 14	Hs	06/30/2011	
10435	CDC42EP2	CDC42 effector protein (Rho GTPase binding) 2	Hs	06/30/2011	
10434	LYPLA1	lysophospholipase I	Hs	06/30/2011	
10437	IFI30	interferon, gamma-inducible protein 30	Hs	06/30/2011	
10436	EMG1	EMG1 nucleolar protein homolog (S. cerevisiae)	Hs	06/30/2011	
54934	C12orf41	chromosome 12 open reading frame 41	Hs	06/30/2011	
54935	DUSP23	dual specificity phosphatase 23	Hs	06/30/2011	
54936	ADPRHL2	ADP-ribosylhydrolase like 2	Hs	06/30/2011	
54937	SOHLH2	spermatogenesis and oogenesis specific basic helix-loop-helix 2	Hs	06/30/2011	
54930	HAUS4	HAUS augmin-like complex, subunit 4	Hs	06/30/2011	
54931	RG9MTD1	RNA (guanine-9-) methyltransferase domain containing 1	Hs	06/30/2011	
54932	EXD3	exonuclease 3'-5' domain containing 3	Hs	06/30/2011	
54933	RHBDL2	rhomboid, veinlet-like 2 (Drosophila)	Hs	06/30/2011	
54938	SARS2	seryl-tRNA synthetase 2, mitochondrial	Hs	06/30/2011	
54939	COMMD4	COMM domain containing 4	Hs	06/30/2011	
8969	HIST1H2AG	histone cluster 1, H2ag	Hs	06/30/2011	
8968	HIST1H3F	histone cluster 1, H3f	Hs	06/30/2011	
149095	DCST1	DC-STAMP domain containing 1	Hs	06/30/2011	
148203	ZNF738	zinc finger protein 738	Hs	06/30/2011	
79171	RBM42	RNA binding motif protein 42	Hs	06/30/2011	
79170	ATAD4	ATPase family, AAA domain containing 4	Hs	06/30/2011	
79173	C19orf57	chromosome 19 open reading frame 57	Hs	06/30/2011	
255275	MYADML2	myeloid-associated differentiation marker-like 2	Hs	06/30/2011	
94059	LENG9	leukocyte receptor cluster (LRC) member 9	Hs	06/30/2011	
151613	TTC14	tetratricopeptide repeat domain 14	Hs	06/30/2011	
2802	GOLGA3	golgi autoantigen, golgin subfamily a, 3	Hs	06/30/2011	
2803	GOLGA4	golgi autoantigen, golgin subfamily a, 4	Hs	06/30/2011	
2800	GOLGA1	golgi autoantigen, golgin subfamily a, 1	Hs	06/30/2011	
2801	GOLGA2	golgi autoantigen, golgin subfamily a, 2	Hs	06/30/2011	
2806	GOT2	glutamic-oxaloacetic transaminase 2, mitochondrial (aspartate aminotransferase 2)	Hs	06/30/2011	
2804	GOLGB1	golgin B1, golgi integral membrane protein	Hs	06/30/2011	
2805	GOT1	glutamic-oxaloacetic transaminase 1, soluble (aspartate aminotransferase 1)	Hs	06/30/2011	
1421	CRYGD	crystallin, gamma D	Hs	06/30/2011	
1420	CRYGC	crystallin, gamma C	Hs	06/30/2011	
1427	CRYGS	crystallin, gamma S	Hs	06/30/2011	
1429	CRYZ	crystallin, zeta (quinone reductase)	Hs	06/30/2011	
1428	CRYM	crystallin, mu	Hs	06/30/2011	
58473	PLEKHB1	Pleckstrin homology domain containing, family B (evectins) member 1	Hs	06/30/2011	
58472	SQRDL	sulfide quinone reductase-like (yeast)	Hs	06/30/2011	
58475	MS4A7	membrane-spanning 4-domains, subfamily A, member 7	Hs	06/30/2011	
58477	SRPRB	Signal recognition particle receptor, B subunit	Hs	06/30/2011	
112885	PHF21B	PHD finger protein 21B	Hs	06/30/2011	
79068	FTO	fat mass and obesity associated	Hs	06/30/2011	
115353	LRRC42	leucine rich repeat containing 42	Hs	06/30/2011	
115352	FCRL3	Fc receptor-like 3	Hs	06/30/2011	
115350	FCRL1	Fc receptor-like 1	Hs	06/30/2011	
79066	METT10D	methyltransferase 10 domain containing	Hs	06/30/2011	
79065	ATG9A	ATG9 autophagy related 9 homolog A (S. cerevisiae)	Hs	06/30/2011	
79064	TMEM223	transmembrane protein 223	Hs	06/30/2011	
3501	IGHG2	immunoglobulin heavy constant gamma 2 (G2m marker)	Hs	06/30/2011	
197131	UBR1	ubiquitin protein ligase E3 component n-recognin 1	Hs	06/30/2011	
197135	PATL2	protein associated with topoisomerase II homolog 2 (yeast)	Hs	06/30/2011	
91647	ATPAF2	ATP synthase mitochondrial F1 complex assembly factor 2	Hs	06/30/2011	
91646	TDRD12	tudor domain containing 12	Hs	06/30/2011	
23639	LRRC6	leucine rich repeat containing 6	Hs	06/30/2011	
51411	BIN2	bridging integrator 2	Hs	06/30/2011	
51412	ACTL6B	actin-like 6B	Hs	06/30/2011	
23635	SSBP2	single-stranded DNA binding protein 2	Hs	06/30/2011	
23637	RABGAP1	RAB GTPase activating protein 1	Hs	06/30/2011	
23636	NUP62	Nucleoporin 62kDa	Hs	06/30/2011	
93643	TJAP1	tight junction associated protein 1 (peripheral)	Hs	06/30/2011	
23630	KCNE1L	KCNE1-like	Hs	06/30/2011	
23633	KPNA6	karyopherin alpha 6 (importin alpha 7)	Hs	06/30/2011	
23632	CA14	carbonic anhydrase XIV	Hs	06/30/2011	
100128727	LOC100128727	hypothetical LOC100128727	Hs	06/30/2011	
55633	TBC1D22B	TBC1 domain family, member 22B	Hs	06/30/2011	
115825	WDFY2	WD repeat and FYVE domain containing 2	Hs	06/30/2011	
27299	ADAMDEC1	ADAM-like, decysin 1	Hs	06/30/2011	
27293	SMPDL3B	sphingomyelin phosphodiesterase, acid-like 3B	Hs	06/30/2011	
27292	DIMT1L	DIM1 dimethyladenosine transferase 1-like (S. cerevisiae)	Hs	06/30/2011	
27291	C10orf28	chromosome 10 open reading frame 28	Hs	06/30/2011	
27290	SPINK4	serine peptidase inhibitor, Kazal type 4	Hs	06/30/2011	
27297	CRCP	CGRP receptor component	Hs	06/30/2011	
27296	TP53TG5	TP53 target 5	Hs	06/30/2011	
27295	PDLIM3	PDZ and LIM domain 3	Hs	06/30/2011	
27294	DHDH	dihydrodiol dehydrogenase (dimeric)	Hs	06/30/2011	
9887	SMG7	Smg-7 homolog, nonsense mediated mRNA decay factor (C. elegans)	Hs	06/30/2011	
9886	RHOBTB1	Rho-related BTB domain containing 1	Hs	06/30/2011	
9885	OSBPL2	oxysterol binding protein-like 2	Hs	06/30/2011	
9884	LRRC37A	leucine rich repeat containing 37A	Hs	06/30/2011	
9883	POM121	POM121 membrane glycoprotein (rat)	Hs	06/30/2011	
9882	TBC1D4	TBC1 domain family, member 4	Hs	06/30/2011	
9881	LBA1	lupus brain antigen 1	Hs	06/30/2011	
9880	ZBTB39	zinc finger and BTB domain containing 39	Hs	06/30/2011	
9889	ZBED4	zinc finger, BED-type containing 4	Hs	06/30/2011	
55911	APOB48R	apolipoprotein B48 receptor	Hs	06/30/2011	
55915	LANCL2	LanC lantibiotic synthetase component C-like 2 (bacterial)	Hs	06/30/2011	
353131	LCE1A	late cornified envelope 1A	Hs	06/30/2011	
55917	CTTNBP2NL	CTTNBP2 N-terminal like	Hs	06/30/2011	
55916	NXT2	nuclear transport factor 2-like export factor 2	Hs	06/30/2011	
142827	C10orf129	chromosome 10 open reading frame 129	Hs	06/30/2011	
677839	SNORA71C	small nucleolar RNA, H/ACA box 71C	Hs	06/30/2011	
677838	SNORA61	small nucleolar RNA, H/ACA box 61	Hs	06/30/2011	
677837	SNORA60	small nucleolar RNA, H/ACA box 60	Hs	06/30/2011	
220429	LOC220429	CTAGE family, member 5 pseudogene	Hs	06/30/2011	
677835	SNORA56	small nucleolar RNA, H/ACA box 56	Hs	06/30/2011	
677834	SNORA55	small nucleolar RNA, H/ACA box 55	Hs	06/30/2011	
677833	SNORA54	small nucleolar RNA, H/ACA box 54	Hs	06/30/2011	
677831	SNORA51	small nucleolar RNA, H/ACA box 51	Hs	06/30/2011	
677830	SNORA50	small nucleolar RNA, H/ACA box 50	Hs	06/30/2011	
401589	RP11-114H20.1	hypothetical LOC401589	Hs	06/30/2011	
26168	SENP3	SUMO1/sentrin/SMT3 specific peptidase 3	Hs	06/30/2011	
26160	IFT172	intraflagellar transport 172 homolog (Chlamydomonas)	Hs	06/30/2011	
26166	RGS22	regulator of G-protein signaling 22	Hs	06/30/2011	
26167	PCDHB5	protocadherin beta 5	Hs	06/30/2011	
26164	GTPBP5	GTP binding protein 5 (putative)	Hs	06/30/2011	
2195	FAT1	FAT tumor suppressor homolog 1 (Drosophila)	Hs	06/30/2011	
400643	FLJ38028	hypothetical gene supported by AK095347	Hs	06/30/2011	
139818	DOCK11	dedicator of cytokinesis 11	Hs	06/30/2011	
4800	NFYA	nuclear transcription factor Y, alpha	Hs	06/30/2011	
4801	NFYB	nuclear transcription factor Y, beta	Hs	06/30/2011	
4802	NFYC	Nuclear transcription factor Y, gamma	Hs	06/30/2011	
4803	NGF	nerve growth factor (beta polypeptide)	Hs	06/30/2011	
4804	NGFR	nerve growth factor receptor (TNFR superfamily, member 16)	Hs	06/30/2011	
4807	NHLH1	nescient helix loop helix 1	Hs	06/30/2011	
4808	NHLH2	nescient helix loop helix 2	Hs	06/30/2011	
4809	NHP2L1	NHP2 non-histone chromosome protein 2-like 1 (S. cerevisiae)	Hs	06/30/2011	
79803	HPS6	Hermansky-Pudlak syndrome 6	Hs	06/30/2011	
79802	HHIPL2	HHIP-like 2	Hs	06/30/2011	
79805	VASH2	vasohibin 2	Hs	06/30/2011	
79804	NBLA00301	Nbla00301	Hs	06/30/2011	
79807	GSTCD	glutathione S-transferase, C-terminal domain containing	Hs	06/30/2011	
2079	ERH	enhancer of rudimentary homolog (Drosophila)	Hs	06/30/2011	
57514	CDGAP	Cdc42 GTPase-activating protein	Hs	06/30/2011	
57513	CASKIN2	CASK interacting protein 2	Hs	06/30/2011	
57512	GPR158	G protein-coupled receptor 158	Hs	06/30/2011	
57511	COG6	component of oligomeric golgi complex 6	Hs	06/30/2011	
57510	XPO5	exportin 5	Hs	06/30/2011	
2073	ERCC5	excision repair cross-complementing rodent repair deficiency, complementation group 5	Hs	06/30/2011	
